author,song_title,styles_to_apply,name_of_new_song,new_song,input_tokens,output_tokens,total_tokens,ms
Блаже Конески,Студ,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Увид
Негативна емоција
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со просторна перцепција
Зборови кои изразуваат потреби
Зборови кои изразуваат недостаток
Зборови поврзани со дом
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови поврзани со време
Интерпункциски симболи",Тага на празниот дом,"Тага на празниот дом

no_song_found",441,392,833,2582
Блаже Конески,ЗА НЕПОЗНАТАТА - СПОМЕН,"Фигуративен јазик
Активен глас
Женски заменки
Просоцијално однесување
Бидување љубезен
Зборови поврзани со меморија
Негативна емоција
Анксиозност
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови кои изразуваат потреби
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови поврзани со време
Зборови кои означуваат жени
Интерпункциски симболи",Тага на Заборавени Споменици,"Тага на Заборавени Споменици

Во тишината на вечерниот ветар, ти си јас, 
како сенка што лебди, мислите ми го носат минатото.
Спомениците на тинестиот ден, ти си ми го исполнуваш срцето 
со туга што никогаш не исчезнува.

Ти, ми ги враќаш спомените, ти си ми го врати она што ми беше одземено,
но ти си ми го остави и празнината што го исполнува моето срце.
Женскиот ветер на спомени, ти си ми го исполнува срцето со тага.

Анксиозноста ти си ја носиш, ти си ми ја врати она што ми беше одземено,
но ти си ми го остави и празнината што го исполнува моето срце.
Тага, ти си ми ја носиш со себе, ти си ми ја врати она што ми беше одземено.

Време ми го врати, ти си ми го исполнуваш срцето со туга,
но ти си ми го остави и празнината што го исполнува моето срце.
Женскиот ветер на спомени, ти си ми го исполнува срцето со тага.

Ти си ми го врати она што ми беше одземено, 
но ти си ми го остави и празнината што го исполнува моето срце.
Тага, ти си ми ја носиш со себе, ти си ми ја врати она што ми беше одземено.

Време ми го врати, ти си ми го исполнуваш срцето со туга,
но ти си ми го остави и празнината што го исполнува моето срце.
Женскиот ветер на спомени, ти си ми го исполнува срцето со тага.

Тага на заборавени споменици, ти си ми го исполнуваш срцето,
но ти си ми го остави и празнината што го исполнува моето срце.",441,688,1129,3639
Блаже Конески,2.,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Позитивна емоција
Негативна емоција
Зборови поврзани со визуелна перцепција
Зборови поврзани со просторна перцепција
Зборови поврзани со перцепција на движење
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови поврзани со време
Повторени зборови
Интерпункциски симболи
Издолжени зборови",Сончевиот Вихар,"Сончевиот Вихар

Тука, под небото што го осветлува го, ти си ми сончевиот вихар, 
како да ми носиш светлина, јас сум тука, ќе ти го вратам тој блесок.

Делови од речици, испреплетени во долга низа, 
активно ти се вртиш, околу мене, ми го исполнуваш светот со радост.

Позитивна емоција, ти си сончевиот ветер, носиш ми сонце, 
но исто така, ти носиш и сенки, ми ги шегуваш спомените на минатото.

Визуелна перцепција, ти си сончевиот сјај, 
просторна перцепција, ти си сончевиот ветер, ми го врти животот наопаку.

Перцепција на движење, ти си сончевиот вихар, 
и смрт, ти си сончевиот ветер, ми го носиш минатото, но и го носиш и сегашноста.

Зборови фокусирани на минатото, ти си сончевиот вихар, 
зборови фокусирани на сегашноста, ти си сончевиот сјај.

Време, ти си сончевиот вихар, ми го носиш минатото, ми го носиш и сегашното.

Повторени зборови, ти си сончевиот вихар, 
интерпункциски симболи, ти си сончевиот вихар.

Издолжени зборови, сончеви-то-вихар, 
и тука сум јас, ти си сончевиот вихар, го осветлувај ме.

Тука, под небото што го осветлува го, ти си ми сончевиот вихар, 
како да ми носиш светлина, јас сум тука, ќе ти го вратам тој блесок.",452,629,1081,3492
Блаже Конески,НАВРЕДИ,"Фигуративен јазик
Активен глас
Антисоцијално однесување
Прикажување меѓучовечки конфликт
Негативна емоција
Лутинa
Негативен тон
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови поврзани со време
Интерпункциски симболи",Темнината на спомените,"Темнината на спомените

Го чувствувам тихото ветерче, како ми шета низ спомени,
Јас сум тука, сè уште, ти си таму, но никогаш не сме блиску.
Ќе се сетам на денот кога нас раздели, ми го зеде срцето,
Ти, ми го оставаше во прашање, ми го оставаше во сенка.

Сега, јас сум тука, ти си таму, но она што беше нема,
Негативната енергија го исполнува нашиот простор,
Лутина и болка се моите единствени придружници,
Антисоцијално се однесував, како да нема граници.

Сега ми е тешко да се споменам, мислите ми го пуштаат минатото,
Време што ми го зеде сето, ми го зеде срцето,
Сега ми е тужно, ми е болно, ми е тешко да се сетам,
Ти, ми го оставаше срцето во прашање, во сенка.

Антисоцијално однесување, лутина, болка и смрт,
Тие се моите најдобри пријатели, тие се моето единствено утешение,
Сега јас сум тука, ти си таму, но она што беше нема,
Време што ми го зеде сето, ми го зеде срцето.

Сега ми е тешко да се сетам, мислите ми го пуштаат минатото,
Време што ми го зеде сето, ми го зеде срцето,
Сега ми е тужно, ми е болно, ми е тешко да се сетам,
Ти, ми го оставаше срцето во прашање, во сенка.

Сега јас сум тука, ти си таму, но она што беше нема,
Време што ми го зеде сето, ми го зеде срцето,
Сега ми е тешко да се сетам, мислите ми го пуштаат минатото,
Време што ми го зеде сето, ми го зеде срцето.",390,698,1088,3967
Славко Јаневски,Цветои,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Машки заменки
Женски заменки
Антисоцијално однесување
Прикажување меѓучовечки конфликт
Морализирање
Зборови за комуникација
Бидување несигурен/колеблив
Увид
Зборови поврзани со меморија
Негативна емоција
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови поврзани со време
Повторени зборови
Интерпункциски симболи
Оксфордска запирка",Тага на Заборавените Воспоминки,"Тага на Заборавените Воспоминки

no_song_found",494,1786,2280,4532
Славко Јаневски,Еrејска  песна - 2,"Фигуративен јазик
Активен глас
Просоцијално однесување
Негативна емоција
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Тага на Заборавените Села,"Тага на Заборавените Села

Во село ми, ти ќе го најдеш тихото,
каде чедото весело нема,
а минатото лежи вечно во сенките,
под сенката на смртта, тихо и темно.

Сега тука само празнината стои,
по него никој не помина,
време стои во стакло, замрзнато,
како да ни го зема животот.

Селани кои исчезнаа,
нивните траги исчезнаа,
како да ни ги земаат очите,
но срцето ги чувствува.

Тука тихо, тука темно,
каде што смртта го зеде своето,
и минатото стана сенка,
која ни го губи светлото.

Во овој свет на заборавените,
каде што тагата го зема срцето,
и празнината го исполнува сè,
тука тихо, тука темно.

Селани кои ни ги зеде смртта,
нивните души се губеат во сенките,
а ние тука сме, тихо и несреќни,
во овој свет на заборавените.",373,405,778,3145
Славко Јаневски,Илинка  сончева  свршеница - 4,"Фигуративен јазик
Активен глас
Неутрален тон
Зборови поврзани со визуелна перцепција
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Селанината и неговото сонце,"Селанината и неговото сонце

Во селото ќе, каде што ти ми го чекаш,
Сонцето ти го гледа, но не го фаќа.
Секој ден, ти ми го шегуваш,
Кај стариот врв, каде што минатото го чака.

Селанината ти, со раце исполнети земја,
Погледот му е на небото, минатото во очите.
Време ми го зема, но ти ми го враќа,
Секој ден, сонце ми го осветлува.

Ти ми го шегуваш, сонце што ти го чака,
Време ми го зема, но ти ми го враќа.
Селанината ти, со душа исполнета спомени,
Погледот му е на небото, минатото во очите.

Сонцето ти го осветлува, секој ден,
Време ми го зема, но ти ми го враќа.
Селанината ти, со раце исполнети земја,
Погледот му е на небото, минатото во очите.",336,387,723,2199
Славко Јаневски,Тогаш ќе умре и љубовта,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Машки заменки
Прикажување меѓучовечки конфликт
Зборови за комуникација
Индикатори за моќ
Негативна емоција
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови поврзани со време
Зборови кои означуваат мажи
Интерпункциски симболи",Седумнаесеттиот ветер,"Седумнаесеттиот ветер

Ветерот седумнаесет, ти ми го шепа чедото,
во селото каде што срцето ми го држи минатото.
Ти, ми го зема тихо, ми го зема тие часови,
кога ние ги чекавме ветровите, тие ветровите на надеж.

Долга реченица, ти ми го шепа чедото,
и јас ти го гледам тие очите, тие очите што ми ги горешат,
тие очии што ми ги горешат со неговиот ветер,
и ти ми го зема тие часови, тие часови на смрт.

Ти ми го шепа чедото, ти ми го зема миналото,
и јас ти го гледам тие очии, тие очии што ми ги горешат,
и ти ми го зема тие часови, тие часови на смрт,
и јас ти го гледам тие очии, тие очии што ми ги горешат.

Ти ми го шепа чедото, ми го зема миналото,
и јас ти го гледам тие очии, тие очии што ми ги горешат,
и ти ми го зема тие часови, тие часови на смрт,
и јас ти го гледам тие очии, тие очии што ми ги горешат.

Ти ми го шепа чедото, ми го зема миналото,
и јас ти го гледам тие очии, тие очии што ми ги горешат,
и ти ми го зема тие часови, тие часови на смрт,
и јас ти го гледам тие очии, тие очии што ми ги горешат.

Ти ми го шепа чедото, ми го зема миналото,
и јас ти го гледам тие очии, тие очии што ми ги горешат,
и ти ми го зема тие часови, тие часови на смрт,
и јас ти го гледам тие очии, тие очии што ми ги горешат.",453,752,1205,3296
Славко Јаневски,Илинка  сончева  свршеница  - 3,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Машки заменки
Женски заменки
Зборови за комуникација
Позитивна емоција
Позитивен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со привлечност
Зборови поврзани со култура
Зборови фокусирани на минатото
Зборови поврзани со време
Зборови кои означуваат мажи
Зборови кои означуваат жени
Интерпункциски симболи",Село на Сонцето,"Село на Сонцето

Во селото каде сонце никне, 
ми ти чедо, тука сме ние,
активни, живи, полни со енергија,
машки и женски срца, единство.

Зборови за љубов, за радост,
песна што звучна, звучна е,
нашото минатото, полно со спомени,
време што тече, но не ни го брка.

Машките раце, силни и искрени,
женските раце, нежни и искрени,
со нив градиме култура, полна со искреност.

Сонцето грее, а ние пееме,
песна што го осветлува секое место,
полно со привлечност и радост,
гледаме, слушаме, живееме.

Зборови за комуникација, полни со светлина,
позитивен тон, полно со верба,
визуелна перцепција на среќата,
нашото село, наше срце.

Тука сме ние, во селото на сонце,
полно со љубов, полно со радост,
песна што никнува, никнува секој ден,
тука сме ние, во единство и светлина.",436,409,845,2704
Славко Јаневски,Сватовска,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Машки заменки
Женски заменки
Просоцијално однесување
Бидување љубезен
Зборови за комуникација
Говор за постигнување
Позитивна емоција
Позитивен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со привлечност
Зборови поврзани со храна или јадење
Зборови поврзани со дом
Зборови поврзани со култура
Зборови фокусирани на минатото
Зборови поврзани со време
Повторени зборови
Зборови кои изразуваат количина
Интерпункциски симболи",no_title_found,"no_title_found

no_song_found",507,1786,2293,8169
Славко Јаневски,"Планино,   планино - 3","Фигуративен јазик
Активен глас
Тага
Неутрален тон
Зборови фокусирани на минатото
Интерпункциски симболи",no_title_found,"no_title_found

Во село ќе, каде ти песна ми чедо,
Тага ти го носи ветарот неутрален,
Сега ти ми го носиш минатото,
Кај ние, ко тука ти си единствен.

Селани ти ми ги слушав, ти ми ги знаеш,
Сега ти ми ги носиш спомените,
Каде ти ми ги носиш ти ми ги знаеш,
Ти ми ги носиш ти ми ги знаеш.

Веднаш ти ми го носиш минатото,
Ко тука ти си единствено чедо,
Ти ми го носиш минатото,
Каде ти ми го носиш ти ми го знаеш.

Веднаш ти ми го носиш минатото,
Ко тука ти си единствено чедо,
Ти ми го носиш минатото,
Каде ти ми го носиш ти ми го знаеш.

Сега ти ми го носиш минатото,
Каде ти ми го носиш ти ми го знаеш,
Ти ми го носиш минатото,
Ко тука ти си единствено чедо.

Веднаш ти ми го носиш минатото,
Ко тука ти си единствено чедо,
Ти ми го носиш минатото,
Каде ти ми го носиш ти ми го знаеш.

Тага ти го носи ветарот неутрален,
Во село ќе, каде ти песна ми чедо,
Тага ти го носи ветарот неутрален,
Ко тука ти си единствено чедо.",310,537,847,2420
Славко Јаневски,Зоја - 7,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Женски заменки
Прикажување меѓучовечки конфликт
Зборови за комуникација
Негативна емоција
Тага
Негативен тон
Зборови поврзани со аудитивна перцепција
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови поврзани со култура
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Селанината и неговата туга,"Селанината и неговата туга

Во селото ќе стоиш, ми ти ко кај стариот бунар,
по песна чедо, ми ти слушаш тихо ветер,
но тука нема радост, само тага,
а ти, ми ти, често прашај, зошто?

Долга реченица се шета, тихо, тихо,
но гласовите се губа во вековите,
а ти, ми ти, често прашај, зошто?

Жената плаче, нејзиниот свет руши,
а ти, ми ти, често прашај, зошто?

Секој ден е сличен, минатото се враќа,
а ти, ми ти, често прашај, зошто?

Смртта е блиска, културата се губи,
а ти, ми ти, често прашај, зошто?

Време е да се разговара, да се слуша,
но ти, ми ти, често прашај, зошто?

Тука, во селото, каде што срцето болува,
а ти, ми ти, често прашај, зошто?",452,376,828,2268
Славко Јаневски,"Планино,   планино - 1","Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Машки заменки
Зборови за комуникација
Позитивна емоција
Тага
Позитивен тон
Зборови поврзани со аудитивна перцепција
Зборови поврзани со визуелна перцепција
Зборови поврзани со дом
Зборови поврзани со култура
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови поврзани со време
Повторени зборови
Интерпункциски симболи",Село на Споменици,"Село на Споменици

Во селото каде сончевиот свет ќе ни го осветли минатото,
ми ти ко чедото на овие земји тука се родило.
Секој ден по улици, кај стариот дом, ние шетаме,
песна на усната, спомени што ни се испреплетуваат.

Долгата реченица се шета, шета, шета,
а ние со неа, со радост и со тага.
Зборови за комуникација, звучни и јасни,
ние ги слушаме ушите, ги гледаме очите.

Тука куќите, куќите ни се дом,
каде што културата живее, живее и просперира.
Време минува, време се менува,
но ти ми, ние остануваме, остануваме.

Позитивна емоција, светлина во очите,
тага, но и радост, радост во срцето.
Аудивтивна перцепција, визуелна перцепција,
нашото село, нашиот дом, нашиот свет.

Повторувајќи зборови, спомени, спомени,
секој ден, секоја вечер, секоја утринка.
Тука, тука во селото на споменици,
ние живееме, ние живееме во минатото и сегашноста.

Секој ден е нов ден, нов поглед,
нашото село, нашиот дом, нашиот свет.",458,482,940,3276
Славко Јаневски,Осаменица,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Женски заменки
Негативна емоција
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови кои изразуваат недостаток
Зборови поврзани со смрт
Зборови поврзани со религија
Зборови фокусирани на минатото
Интерпункциски симболи",Тага на исчезнатото,"Тага на исчезнатото

Минува тихо, ќе ми помине и ти,
Селани чедо, ми ги носиш во спомени,
Женски ветрови, тихо ги шепат прашините,
А јас, тука, сè сè губејќи во минатото.

Очи, што никогаш нема да ги видат,
Светлината на денот, вечно исчезната,
Се губи во сенките на смртта,
И ти, ми го земаш срцето, тука, во тишината.

Богови, што никогаш нема да ни помогнат,
Минуваат минатата, но ни не остават трага,
Се губи надежта, исчезната како сон,
И јас, тука, лежам во темнината на тагата.

Минува тихо, ќе ми помине и ти,
Селани чедо, ми ги носиш во спомени,
Женски ветрови, тихо ги шепат прашините,
А јас, тука, сè сè губејќи во минатото.",400,372,772,2376
Ацо Шопов,Старо купувам,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Негативна емоција
Тага
Негативен тон
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови поврзани со време
Повторени зборови
Интерпункциски симболи",Тага на стариот ден,"Тага на стариот ден

Стари спомени, старо време, ти ми го носиш во сеќавање,
кога сите ги губеше светлината, ќе се врати ли некогаш?
Те поминаа денови, стари часови, ти ме држиш во сенка,
сите ми ги зеде смртта, ти ми ги одземе надеждата.

Старо е сè што имаше светлост, старо е срцето што лубеше,
ти ми го оставаше само тага, ти ме држиш во мракот.
Долга е реченицата, стари спомени, ти ми ги врати,
а јас сè уште лежам во сенките на минатото.

Тага, тага, ти ме опкружува, старо е се што имаше смисла,
ти ми го оставаше само празнината, ти ме држиш во болка.
Смртта ги зеде сите, ти ми ги одземе сите надежи,
сите ми ги зеде сончевиот свет, ти ме држиш во сенки.

Тага, тага, ти ме опкружува, старо е срцето што лубеше,
ти ми го оставаше само празнината, ти ме држиш во мракот.
Старо е времето, стари се спомените, ти ме држиш во тага,
сите ми ги зеде смртта, ти ми ги одземе надеждата.",374,486,860,2902
Ацо Шопов,Кога ти е најтешко,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Индикација на сигурност
Позитивна емоција
Позитивен тон
Зборови поврзани со визуелна перцепција
Зборови фокусирани на сегашноста
Интерпункциски симболи",Споменици на Животот,"Споменици на Животот

Споменици на животот, ти ќе ни ги земеш драгите спомени,
Старите улици, старо срце, ние ги носиме во себе.
Ти, ко го знаеш патот, ни го водиш со сигурност,
Сегашниот трепет на сонце, осветлувај ги нашите денови.

Сите ги чувствуваме, ги осетуваме овие мигнови,
Светлината на денот, ти ни ја донашеш како дар.
Ти, мигови на радост, ни ги правиш живи и свежи,
Секој ден е ново раѓање, полно со очекувања.

Споменици на животот, ти ни ги земаш драгите спомени,
Старите улици, старо срце, ние ги носиме во себе.
Ти, ко го знаеш патот, ни го водиш со сигурност,
Сегашниот трепет на сонце, осветлувај ги нашите денови.

Сите ги чувствуваме, ги осетуваме овие мигнови,
Светлината на денот, ти ни ја донашеш како дар.
Ти, мигови на радост, ни ги правиш живи и свежи,
Секој ден е ново раѓање, полно со очекувања.

Споменици на животот, ти ни ги земаш драгите спомени,
Старите улици, старо срце, ние ги носиме во себе.
Ти, ко го знаеш патот, ни го водиш со сигурност,
Сегашниот трепет на сонце, осветлувај ги нашите денови.",357,571,928,2950
Ацо Шопов,Ноќен извор,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Увид
Негативна емоција
Тага
Негативен тон
Зборови поврзани со аудитивна перцепција
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Тага на стариот ден,"Тага на стариот ден

Тага плива во стариот ден, ти ќе го чувствуваш како тихо се распаѓа 
меморијата на сите ги напушта, старо е сè што го имаме 
ко сончевиот зрак исчезнува, ќе го чекаме но никогаш не доаѓа 
го те опфаќа ветерот на спомените, ти го чувствуваш неговиот ладен допир

Стариот ден ти го носиш на раменка, тихо ти го шегуваш секој ден 
но срцето те го брка во минатото, ти го губиш времето, ти го губиш се

Тага плива во стариот ден, ти го чувствуваш како тихо се распаѓа 
сите ги споменуваш, ти ги чекаш но тие никогаш не се враќаат 
старо е сè што го имаме, тихо е срцето, празнина во душата

Тага плива во стариот ден, ти го чувствуваш како тихо се распаѓа 
и ти го чекаш крајот, ти го чекаш денот кога ќе го најдеш мирот 
но денот не доаѓа, туку само го брка во уште поголема тага

Стариот ден ти го носиш на раменка, ти го шегуваш секој ден 
но срцето те го брка во минатото, ти го губиш времето, ти го губиш се 
и ти го чекаш крајот, ти го чекаш денот кога ќе го најдеш мирот",409,566,975,3411
Ацо Шопов,Гледач во пепелта,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Прикажување меѓучовечки конфликт
Негативна емоција
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Стари Снови Тука,"Стари Снови Тука

Стари снови, старо ветување, ќе се случи ли некогаш?
Ти ме гледаш, ко ми ги зема силите, го ми ги зема сончевите денови,
те сите, ги ми зема надежта, ги ми зема светлината.

Долга реченица, долго чекав, долго се трувам, а ти ми го кришиш лицето,
ми го кришиш срцето, ми го кришиш секој ден што минува,
ми го кришиш минатото, ми го кришиш времето.

Ти ме дриш со лажи, ти ме дриш со омраза, ти ме дриш со тага,
која ќе го врати она што ми го зема, она што ми го зема секој ден,
секоја вечер, секоја смрт што ми ја донашуваш.

Активен глас, ти ми го зема срцето, ти ми го зема светлината,
ти ми ја зема радоста, ти ми ја зема љубовта,
ти ми ја зема сите надежи, ти ми ја зема сите снови.

Тага, тага што ми ја носиш, тага што ми ја пушташ во душата,
тага што ми ја пушташ во секој дел од битие,
тага што ми ја пушташ, негативен тон што ми го пушташ во животот.

Зборови поврзани со визуелна перцепција, ти ме го зема видот,
видот на светлината, видот на надежта,
видот на љубовта, видот на сите мои снови.

Зборови поврзани со смрт, смрт што ми ја донашуваш,
смрт што ми ја донашуваш секој ден, смрт што ми ја донашуваш во душата.

Зборови фокусирани на минатото, минатото што ми го зема,
минатото што ми го зема секој ден, минатото што ми го зема срцето.

Зборови поврзани со време, време што ми го зема,
време што ми го зема секој ден, време што ми го зема надежта.

Интерпункциски симболи, ти ме дриш со омраза, 
ти ме дриш со тага, ти ме дриш со смрт,
ти ме дриш со минатото, ти ме дриш со времето.",401,817,1218,4381
Ацо Шопов,Ако сведнам понекогаш глава,"Фигуративен јазик
Активен глас
Машки заменки
Зборови поврзани со меморија
Негативна емоција
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови фокусирани на минатото
Интерпункциски симболи",Тага на стариот ден,"Тага на стариот ден

Стариот ден ти ќе го помнам, ти, кој ми го оставив,
Сеќавања стари, исчезнати како сенки во ветер.
Ти мене ми го земав животот, ми го земав срцето,
Сега сите ги носам тишината и тагата.

Стариот ден, стариот сон, исчезнал како сенка,
Минувањето на времето, ти си го бркаше.
Сеќавањата ги носам, ти си ги земаше,
Сега сите ги носам тишината и тагата.

Стариот ден, стариот ветер, ти си го бркаше,
Минувањето на времето, ти си го бркаше.
Сеќавањата ги носам, ти си ги земаше,
Сега сите ги носам тишината и тагата.

Стариот ден, стариот сон, исчезнал како сенка,
Минувањето на времето, ти си го бркаше.
Сеќавањата ги носам, ти си го земаше,
Сега сите ги носам тишината и тагата.",373,398,771,3814
Ацо Шопов,"Знам, ти сега сама замислена минеш","Фигуративен јазик
Активен глас
Машки заменки
Женски заменки
Просоцијално однесување
Прикажување меѓучовечки конфликт
Зборови за комуникација
Бидување несигурен/колеблив
Увид
Негативна емоција
Анксиозност
Тага
Неутрален тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со привлечност
Зборови кои изразуваат желби
Зборови поврзани со смрт
Зборови поврзани со култура
Зборови фокусирани на минатото
Зборови поврзани со време
Зборови кои означуваат жени
Интерпункциски симболи",Споменици на минатото,"Споменици на минатото

Споменици стари, ти ми ги исказуваш тихо,
Сеќавања стари, ти ме ги колебаш во спомен.
Ко сончеви зраци, ти ги осветлуваш сите,
Минулите ги носиш, ги носиш ги ти.

Ти ми го земаш јазикот, ти ме го вртиш,
А јас колебам, колебам, не сигурен сум.
Ти ме водиш, ти ме водиш во минатото,
Дали ти ми го врти минатото, дали ти?

Споменици стари, ти ми ги исказуваш тихо,
Ти ме ставаш во спокојство, но и во тага.
Ти ме зема, ти ме зема во спомени,
Ти ме врти, ти ме врти во минатото.

Сеќавања стари, ти ги носиш, ги носиш ги ти,
Ти ме врти, ти ме врти во спомени.
Ти ме зема, ти ме зема во спокојство,
Ти ме води, ти ме води во минатото.

Споменици стари, ти ми ги исказуваш тихо,
Ти ме ставаш во спокојство, но и во тага.
Ти ме зема, ти ме зема во спомени,
Ти ме врти, ти ме врти во минатото.

Сеќавања стари, ти ги носиш, ги носиш ги ти,
Ти ме врти, ти ме врти во спомени.
Ти ме зема, ти ме зема во спокојство,
Ти ме води, ти ме води во минатото.

Споменици стари, ти ми ги исказуваш тихо,
Ти ме ставаш во спокојство, но и во тага.
Ти ме зема, ти ме зема во спомени,
Ти ме врти, ти ме врти во минатото.

Сеќавања стари, ти ги носиш, ги носиш ги ти,
Ти ме врти, ти ме врти во спомени.
Ти ме зема, ти ме зема во спокојство,
Ти ме води, ти ме води во минатото.",496,701,1197,3618
Ацо Шопов,Утре,"Фигуративен јазик
Активен глас
Увид
Негативна емоција
Тага
Неутрален тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Стари Сени на Мината,"Стари Сени на Мината

Стари сении, ти ми ги носиш спомени,
Старо време, ти го носиш тихо траги.
Ти ме водиш во минатото, каде сите ги губиме,
Големи сенки на земја, тихо ги следиме.

Тага плива во ветрот, ти го чувствуваш ли?
Ти, старо време, ти го носиш него.
Неутрален тон, но смртта е близу,
Визуелна перцепција, ти го гледаш ли?

Стари спомени, ти ги чуваш во длабочините,
Старо лице, ти го гледам во огледалото.
Ти ќе го најдеш смртта, ти ќе го најдеш крајот,
Минатото ти е сенка, ти го следиш текот.

Тага, ти го следиш текот на минатото,
Негативна емоција, ти го чувствуваш ли?
Тага, ти го следиш текот на смртта,
Неутрален тон, но ти си тука, ти си ми.

Стари спомени, ти ми ги носиш сенки,
Старо време, ти го носиш тихо траги.
Тага, ти го следиш текот на минатото,
Стари сении, ти ми ги носиш спомени.

Тага, ти го следиш текот на смртта,
Неутрален тон, но ти си тука, ти си ми.
Стари спомени, ти ми ги носиш сенки,
Старо време, ти го носиш тихо траги.",367,542,909,3012
