author,song_title,styles_to_apply,name_of_new_song,new_song,input_tokens,output_tokens,total_tokens,ms
Владо Урошевиќ,ПОПЛАДНЕ ПО ДОЖДОТ,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Позитивна емоција
Позитивен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со храна или јадење
Зборови фокусирани на сегашноста
Зборови поврзани со време
Интерпункциски симболи",Македонски Преродени Моменти,"Македонски Преродени Моменти

Во градот низ дожд, ридот го гледаме,
Воздухот плива, животински и слободен.
Зад секој уличен завој, постои сон,
Среде мирисот на зеленило, ние сонуваме.

Врз плоштадот, перцепцијата се осветлува,
Фигуративен јазик, исполнет со сенки.
Фрагмент од реченица, брзо се движи,
Активен глас, го повикува секој.

Позитивна емоција, сегашноста ја исполнува,
Позитивен тон, го осветлува секој ден.
Зборови како шеќер, ги правиме овие тренутки,
Храна за душата, воздухот го полниме.

Време е да се осмееме, да се осмелиме,
Интерпункциски симболи, ги правиме овие моменти.
Во градот низ дожд, ридот го гледаме,
Македонски преродени моменти, вечно живи и слободни.",382,370,752,2434
Владо Урошевиќ,ЦИГАНСКО ЛETO,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Женски заменки
Зборови поврзани со меморија
Неутрален тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови поврзани со култура
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Споменици на Заборавот,"Споменици на Заборавот

no_song_found",402,327,729,2347
Владо Урошевиќ,ЗИМСКО ПАТУВАЊЕ,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Увид
Негативна емоција
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Тага низ Градот,"Тага низ Градот

Во градот низ дождот, тихо, смртоносно,
среде ноќта, ридот стои, темно,
воздухот ладна, смртта близу,
минатото тука постои, спомен низ.

Зад секој рид, тагата се крие,
воздухот го губи својот сјај,
среде темнината, смртта чека,
под сенката на спомени, тихо.

Фигуративно, градот е смрт,
дождот паѓа, смртта се раѓа,
а тихоста е единствена смртна песна.

Врз секој спомен, тагата се губеше,
но воздухот, смртта го носи,
и тука, во минатото, смртта е единствена вистина.

Тага низ градот, смртта низ времето,
фигуративно, смртта е единствена перцепција.",384,321,705,2107
Владо Урошевиќ,БРАНИТЕЛ ΗΑ КУЛАТА,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Машки заменки
Прикажување меѓучовечки конфликт
Негативна емоција
Тага
Негативен тон
Зборови поврзани со аудитивна перцепција
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови поврзани со време
Интерпункциски симболи",Темнината на Градот Под Дожд,"Темнината на Градот Под Дожд

В градот низ дожд, зад ридот, среде темнината,
воздухот врз него постои, тежок и ладен,
срцето ми тука, слушај, како бризот го удира,
а ти, ти си таму, но нема звук што го носи.

Фрагмент од реченица, ти си ми зад ридот,
долга реченица, долго чекав, а сега ти си тука,
активни зборови, ти си мене го удираш,
машки заменки, ти си ми единствениот.

Межучовечки конфликт, ти си ми за далечиното,
негативна емоција, ти си ми за тагата,
тага, тука во градот низ дожд, ти си ми зад,
негативен тон, ти си ми зад ридот, никогаш нема да се врати.

Зборови поврзани со аудитивна перцепција, слушај,
звукот на дождот, звукот на тишината,
зборови поврзани со визуелна перцепција, гледам,
градот низ дожд, темнината што го опфаќа.

Зборови поврзани со смрт, ти си ми зад ридот,
минатото, сегашноста, времето тука не постои,
интерпункциски симболи, тука има само празнина,
и ти си ми зад ридот, никогаш нема да се врати.",452,492,944,3034
Владо Урошевиќ,НАСТАН BO ПОЛЕТО,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Зборови за комуникација
Негативна емоција
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со просторна перцепција
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Тага на градот под дожд,"Тага на градот под дожд

Во градот, низ улици, полни со тага,
дождот паѓа, тихо, како спомен на минатото.
Зад секој рид, под воздухот тешок и густ,
стои прашање, ненадежно, нерешено.

Среде ноќта, кога светлините веќе угаснаа,
воздухот го носие звукот на тишината.
Врз секој камен, врз секоја улица,
лежи тежината на минатите години.

Постои ли светло во овој град на сенки,
каде што секој чекор е полн со прашања?
Каде што минатото се стегнува, силно и горчливо,
и ние, само, стоиме, слушајќи го дождот.

Тука, во градот, под дождот, тихо и тажно,
срцето говори, но никогаш не добива одговор.",395,325,720,2173
Владо Урошевиќ,ЈУЖНИ ОВОШКИ СРЕДЕ ЗИМАТА,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Негативна емоција
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со ризик
Зборови поврзани со храна или јадење
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови поврзани со време
Интерпункциски симболи",Тага низ Градот,"Тага низ Градот

В градот низ дождот, ридот под него стои, 
зад ѕидините, воздухот е груб и ладен, 
среде ноќта, тишината е полна со празнина, 
врз улици што никогаш не се осветлуваат.

Постои сенка што се шета, несигурна и болна, 
фрагмент од реченица, несвршената приказна, 
долга реченица, која никогаш не се завршува, 
активниот глас на тагата, остава трага.

Негативната емоција се шири, 
како јадење што никогаш не се вади од памет, 
минатото е тука, сегашноста е тука, 
време што никогаш не се враќа.

Постои болка што се гледа, 
низ очите на оние што го гледаат градот, 
под неговиот тежок венец, 
и никогаш нема да го најде својот крај.

Тага што се ризикува, 
секој ден, секоја вечер, 
во градот каде никогаш не постои светлина, 
освен таа што ја носи самиот ветер.

В градот низ дождот, ридот под него стои, 
зад ѕидините, воздухот е груб и ладен, 
среде ноќта, тишината е полна со празнина, 
врз улици што никогаш не се осветлуваат.",426,495,921,3139
Владо Урошевиќ,ПОСЛЕДНИОТ ДЕН НА ЛЕТОТО,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Увид
Негативна емоција
Тага
Негативен тон
Зборови поврзани со аудитивна перцепција
Зборови поврзани со визуелна перцепција
Зборови поврзани со просторна перцепција
Зборови поврзани со перцепција на движење
Зборови поврзани со храна или јадење
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Тага на градот под дожд,"Тага на градот под дожд

Во градот низ кој тече дождот, 
заборавените улици се ридат,
среде ноќта, тихо, ништо не постои,
освен ридот што стои, врз спомени.

Воздухот под него е тежок, 
полн со сенки што се движат,
а ти, минатата, лебедеш,
од една страница до друга.

Тага, тихо, ја слушаме,
во звукот на капките што паѓаат,
и ние, тука, ги чувствуваме,
нивните гласни зборови.

Постои уште една сенка,
од минатото, што се крева,
и ние, во овој град,
се храниме со спомени.

Смртта е блиску, 
и ние, во овој свет,
се споредуваме со минатото,
и ги чекаме следните секунди.

Тука, под дождот, 
ние стоиме, 
и ги чувам тихоните зборови,
на оние што не постојат.",460,361,821,2424
Видое Подгорец,Без јазик си никој и ништо,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Зборови за комуникација
Увид
Неутрален тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови поврзани со култура
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Ликови на Заборавот,"Ликови на Заборавот

no_song_found",395,332,727,2316
Видое Подгорец,Нема љубов,"Фигуративен јазик
Активен глас
Машки заменки
Женски заменки
Прикажување меѓучовечки конфликт
Зборови за комуникација
Негативна емоција
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со привлечност
Зборови кои изразуваат потреби
Зборови кои изразуваат недостаток
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови поврзани со време
Интерпункциски симболи",Ликот на безнадежната љубов,"Ликот на безнадежната љубов

Наместо зборови, плени ти љубов,
убавиот јазик на мака,
капки на траги, без надеж.

Ти, лик на минатото,
што го губиме сега,
во сенките на сегашноста.

Без зборови, ти ми го зема,
секој улес, секоја надеж,
и оставаш само тага.

Макар да имаме око,
не видиме него,
и привлечноста ја губиме.

Ти го зема што имаме,
и го оставаш празнина,
без надеж, без трага.

Смртта е близу,
и минатото вечно,
сегашноста брзо минува.

Без ти, животот е празна сенка,
и јазикот на љубовта,
се претвора во прашкаста мака.

Ти, лик на минатото,
што го губиме сега,
во сенките на сегашноста.",476,326,802,2321
Видое Подгорец,Убави зборови,"Фигуративен јазик
Активен глас
Просоцијално однесување
Бидување љубезен
Морализирање
Зборови за комуникација
Увид
Позитивна емоција
Позитивен тон
Интерпункциски симболи",Плен на Убавината,"Плен на Убавината

Наместо зборови, плени со јазик на љубов,
Каде што морализираш, секој лик се осмехнува.
Без мака, ти си благослов,
Капки на убавината, ти си нивна слава.

Активен глас, звучни тонови,
Просоцијално се движи, љубезен и искрен.
Позитивна емоција, ти си сончевиот свет,
Комуникација со срце, искрено и искрено.

Увид во душата, ти си сончевиот блесок,
Позитивен тон, ти си сончевиот ветер.
Интерпункциски симболи, ти си звучниот јазик,
Кој го пренесува убавината на секој лик.

Наместо зборови, плени со јазик на љубов,
Каде што морализираш, секој лик се осмехнува.
Без мака, ти си благослов,
Капки на убавината, ти си нивна слава.",352,350,702,2188
Блаже Конески,КАМБАНИ,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Просоцијално однесување
Прикажување меѓучовечки конфликт
Зборови за комуникација
Бидување несигурен/колеблив
Увид
Негативна емоција
Тага
Негативен тон
Зборови кои изразуваат потреби
Зборови кои изразуваат недостаток
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови поврзани со време
Повторени зборови
Интерпункциски симболи",Темнината на спомените,"Темнината на спомените

no_song_found",455,471,926,2875
Блаже Конески,КАРАОРМАН,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Машки заменки
Женски заменки
Просоцијално однесување
Бидување љубезен
Морализирање
Зборови за комуникација
Индикатори за моќ
Бидување несигурен/колеблив
Увид
Зборови поврзани со меморија
Негативна емоција
Анксиозност
Тага
Негативен тон
Зборови поврзани со аудитивна перцепција
Зборови поврзани со визуелна перцепција
Зборови поврзани со просторна перцепција
Зборови поврзани со перцепција на движење
Зборови поврзани со внимание
Зборови поврзани со привлечност
Зборови кои изразуваат потреби
Зборови кои изразуваат желби
Зборови кои изразуваат недостаток
Зборови кои изразуваат исполнување
Зборови поврзани со смрт
Зборови поврзани со дом
Зборови поврзани со култура
Зборови фокусирани на минатото
Зборови поврзани со време
Зборови кои изразуваат количина
Зборови кои означуваат семејство
Зборови кои означуваат мажи
Зборови кои означуваат жени
Интерпункциски симболи
Оксфордска запирка
Броеви",Темнината на срцевиот ултиматум,"Темнината на срцевиот ултиматум

Сум веќе тука, песна тихо испуштајќи
срцето ми колебливо, нема уште верување
Дури и сега, пак ми остава празнина
Мене го губи, тихо, како ветер

Темнината го губи светлиот ден
Морализирајќи, мислите се густо плетејќи
Бидувајќи љубезен, но нема смисла
Срцето ми трага, уште едно прашање

Зборови за комуникација, но нема одговор
Индикатори за моќ, но срцето е слабо
Бидувајќи несигурен, колеблив во сенките
Увидот ми го губи правецот

Тага го опфаќа, како ѕидови стари
Анксиозност го опкружува, но нема исполнување
Негативен тон, слушајќи ги зборовите
Аудитивна перцепција, но ништо не го слушам

Визуелна перцепција, но сè е замрено
Просторна перцепција, но срцето е изгубено
Перцепција на движење, но сè е стакнато
Вниманието ми го губи фокусот

Привлечност ми ја губи, како сон
Потребите се остаруваат, но нема желби
Недостаток го опфаќа, како сенка
Исполнувањето е далечна меморија

Смртта го губи смислата, како дом
Културата ми ја губи трагата
Минатото е празнина, времето ми го губи количината
Семејството е празнина, мажите и жените ми ги губе

Оксфордска запирка, броеви ми ги губе смислата
Интерпункциски симболи, но срцето е празнина
Сум веќе тука, песна тихо испуштајќи
Срцето ми колебливо, нема уште верување",724,699,1423,4324
Блаже Конески,Лажни пророци,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Антисоцијално однесување
Прикажување меѓучовечки конфликт
Морализирање
Зборови за комуникација
Индикатори за моќ
Негативна емоција
Лутинa
Негативен тон
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови поврзани со време
Интерпункциски симболи",Смртта на срцето,"Смртта на срцето

Смртта веќе ми го зеде срцето,
пак тука сум, но нема веќе љубов.
Дури и ти си ми стана непријател,
а сега ми го грабна смртта.

Мене веќе нема, уште нема надеж,
срцето пак го има смртта заробено.
Фрагмент од реченица, ти си антисоцијален,
меѓу нас е конфликт, морализирањето е празнина.

Комуникацијата е празна, моќта е тука,
но лутината го губи срцето.
Негативен тон, смртта е блиску,
минатото е заборавено, сега е прашање на смрт.

Време е да се помине, но уште е тука,
срцето пак го има смртта заробено.

Смртта веќе ми го зеде срцето,
пак тука сум, но нема веќе љубов.
Дури и ти си ми стана непријател,
а сега ми го грабна смртта.",434,373,807,2502
Блаже Конески,ПЕСНА ЗА ЖИВОТОТ,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Антисоцијално однесување
Прикажување меѓучовечки конфликт
Зборови за комуникација
Индикатори за моќ
Бидување несигурен/колеблив
Негативна емоција
Лутинa
Пцовки
Негативен тон
Зборови поврзани со аудитивна перцепција
Зборови поврзани со визуелна перцепција
Зборови кои изразуваат потреби
Зборови кои изразуваат недостаток
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови поврзани со време
Интерпункциски симболи
Издолжени зборови",Мракот на Животот,"Мракот на Животот

Сум тука, песна веќе испуштена, 
срцето ми дури се распаѓа, 
мене уште ми личи дека нема смисла.

Пак лутина, пак колебание, 
меѓу нас конфликт, нескончана битка, 
комуникацијата целосно исчезна.

Моќта ми се губи, јас бидувам несигурен,
зборови за љубов, нема, нема, 
срцето ми веќе не лута, но уште ми личи дека нема.

Пцовките звукат како смртни тромпети,
негативни тонови, лутина во секој звук,
визуелна перцепција на празнина.

Сега, минатото се губи во сенки,
време ми личи дека веќе нема,
но уште ми личи дека срцето ми трае.

Интерпункцијата ми го губи смислата,
издолжени зборови, празни зборови,
срцето ми дури се стопи.

Сум тука, песна веќе испуштена,
срцето ми дури се распаѓа,
мене уште ми личи дека нема смисла.",525,423,948,2708
Блаже Конески,ЗА НЕПОЗНАТАТА - РАЗДЕЛЕНОСТ,"Фигуративен јазик
Активен глас
Прикажување меѓучовечки конфликт
Негативна емоција
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Темнината на спомените,"Темнината на спомените

Сум веќе тука, песна на тишината,
уште нема светлина, само сенки што се шетаат.
Пак се враќам, дури и сега срцето нема да се затвори,
за да го заборави она што беше.

Тага ми го пушта срцето на плоштадот на спомените,
гледајќи ги лицата што нема да се вратаат.
Временските стрели паднаа, но минатото останува,
и никој не може да го врати она што беше.

Смртта е близу, дури и сега уште нема одговор,
зашто тие го напуштиле овој свет.
Зборовите се губеа во темнината на спомените,
и срцето останува празнина во ова време.

Ајде да се спомене, уште еднаш да се помине,
преку сенките на минатото, преку темнината на спомените.
Сега сум тука, песна на тишината,
и срцето останува во траги од минатото.",386,370,756,2497
Блаже Конески,ИЛИНДЕНСКИ МЕЛОДИИ,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Машки заменки
Просоцијално однесување
Бидување љубезен
Прикажување меѓучовечки конфликт
Морализирање
Зборови за комуникација
Индикатори за моќ
Говор за постигнување
Увид
Зборови поврзани со меморија
Негативна емоција
Тага
Негативен тон
Зборови поврзани со аудитивна перцепција
Зборови поврзани со визуелна перцепција
Зборови поврзани со ризик
Зборови кои изразуваат потреби
Зборови кои изразуваат желби
Зборови кои изразуваат недостаток
Зборови поврзани со смрт
Зборови поврзани со работа
Зборови поврзани со политика
Зборови поврзани со култура
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови фокусирани на иднината
Зборови поврзани со време
Зборови кои означуваат мажи
Интерпункциски симболи
Оксфордска запирка",Сончевиот Пад Тука вметни го насловот,"Сончевиот Пад Тука вметни го насловот

no_song_found",660,640,1300,4324
Блаже Конески,Студ,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Увид
Негативна емоција
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со просторна перцепција
Зборови кои изразуваат потреби
Зборови кои изразуваат недостаток
Зборови поврзани со дом
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови поврзани со време
Интерпункциски симболи",Тага на минатото,"Тага на минатото

Песна веќе тиче, срце пак брика,
уште нема утре, туку само тихо мигнато.
Дури и сонце не се осмели да осветли,
мене го опфати тага, веќе мислите се губеат.

Сега, во сенките на минатото, јас стојам,
домот е празен, празнината го опфати.
Зборови поврзани со дом, сега нема,
срцето чека, но нема враќање.

Време веќе мине, пак се враќа назад,
негативни емоции се густо врзани.
Фигуративен јазик, мислите се испреплеткани,
фрагменти од реченица, уште не се спојани.

Активен глас, но нема звуци,
визуелна перцепција, празнина.
Просторна перцепција, тука нема граници,
потребите се губеат, недостатокот е единствен.

Тага, вечно следејќи, негативен тон,
интерпункциски симболи, празни зборови.
Песна веќе тиче, но срцето нема мир,
уште еднаш, уште еднаш, минатата останува тука.",448,431,879,3101
Блаже Конески,ЗА НЕПОЗНАТАТА - СПОМЕН,"Фигуративен јазик
Активен глас
Женски заменки
Просоцијално однесување
Бидување љубезен
Зборови поврзани со меморија
Негативна емоција
Анксиозност
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови кои изразуваат потреби
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови поврзани со време
Зборови кои означуваат жени
Интерпункциски симболи",no_title_found,"no_title_found

no_song_found",448,534,982,3401
Блаже Конески,2.,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Позитивна емоција
Негативна емоција
Зборови поврзани со визуелна перцепција
Зборови поврзани со просторна перцепција
Зборови поврзани со перцепција на движење
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови поврзани со време
Повторени зборови
Интерпункциски симболи
Издолжени зборови",Сончевиот Вихр,"Сончевиот Вихр

Сончевиот вихр, веќе сум во него, 
песна што го шепа срцето, 
длабоко во минатото, 
уште се осмепува, 
светлината дури не се губи.

Сега, пак сум во него, 
долга реченица, 
срцето скока, 
светлина што нема да исчезне, 
пак веќе сум во него.

Вихрот на спомените, 
просторот што се протега, 
движењето што не се запре, 
смртта што дури не се стравува.

Сончевиот вихр, 
песна што го шепа срцето, 
уште се осмепува, 
светлината дури не се губи, 
срцето скока, 
светлина што нема да исчезне.

Сончевиот вихр, 
песна што го шепа срцето, 
уште се осмепува, 
светлината дури не се губи, 
срцето скока, 
светлина што нема да исчезне.

Сончевиот вихр, 
песна што го шепа срцето, 
уште се осмепува, 
светлината дури не се губи, 
срцето скока, 
светлина што нема да исчезне.",459,437,896,2509
Блаже Конески,НАВРЕДИ,"Фигуративен јазик
Активен глас
Антисоцијално однесување
Прикажување меѓучовечки конфликт
Негативна емоција
Лутинa
Негативен тон
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови поврзани со време
Интерпункциски симболи",Смртна Песна за Заборавената Присутност,"Смртна Песна за Заборавената Присутност

Смртна песна, веќе ти сум ти пејано,
уште еднаш, дури и сега, нема тука никаква радостојство.
Срцето пак, лути, не го слуша моето прашање,
антисоцијално се оддалечува, ми го остава во минатото.

Ти си отиде, дури и сега, нема трага,
пак, ти си ми го украдува срцето, го прави да стои во прашање.
Негативни емоции, лутина, го опфаќаат моето сега,
и ти си ми го остави, смртта е единственото што останува.

Веќе ти сум ти пејано, уште една песна,
но ти си ми ја украдеш, дури и сега нема смисла.
Смртта е единственото што ми останува,
и минатото е сè што го имам, сега е само празнина.

Смртна песна, ти си ми го остари минатото,
пак, ти си ми го остари сегашноста со смртна сенка.
Нема радост, нема надевање, само лутина и смрт,
и јас сум тука, уште еднаш, дури и сега, ти си нема.",397,449,846,2949
Славко Јаневски,Цветои,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Машки заменки
Женски заменки
Антисоцијално однесување
Прикажување меѓучовечки конфликт
Морализирање
Зборови за комуникација
Бидување несигурен/колеблив
Увид
Зборови поврзани со меморија
Негативна емоција
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови поврзани со време
Повторени зборови
Интерпункциски симболи
Оксфордска запирка",Селанината и неговиот сон,"Селанината и неговиот сон

Во селото, каде што се граѓи бела куќа,
песната ми ја шепа мојата мајка,
чедо на тишината, љубовта на гради,
но денот ми го грабна сонот на смртта.

Очите ми ги имам полнети со спомени,
од минатото, каде што чекорите се губеа,
време што тече, но никогаш не се враќа,
и тука, во ова село, срцето ми го има колеблив.

Момата од сновите, ми ги шепа ушите,
но антисоцијално, јас сум тука, тука,
меѓучовечки конфликти, морализирај,
но јас сум осамена сенка во долгот на времето.

Селанината, колку мислите ми ги грабнаа,
и тугата што јас ја чувствувам, нејзината сенка,
во долгата реченица, јас сум тука,
и тука, во ова село, ми го грабна сонот на смртта.

Мојот сон, ми го грабна смртта,
и тука, во ова село, ми го грабна сонот на смртта.",501,421,922,2911
Славко Јаневски,Еrејска  песна - 2,"Фигуративен јазик
Активен глас
Просоцијално однесување
Негативна емоција
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Тага на Заборасената Селска Песна,"Тага на Заборасената Селска Песна

Во селото, каде што тихоста го губеше својот смисла,
Мојата песна, тихо, лебедеше во сенките на минатото.
Чедо на овие гради, ти си ми љубовта,
Момата што сонуваше со бели сонови, сега е празна.

Мајка, со очи што никогаш не ги губеше својот сјај,
Сега ти лежи во тишината, тихо, како смртта.
Сега, времето брзо тече, но минатото ни го брка,
Секој ден е полн со тага, секоја ноќ е полна со сенки.

Ти, моја песна, ти си ми единствениот светилник,
Кој осветлува темнина, но и ги остава да се губаме.
Во сенките на селото, каде што сè беше жив,
Сега само празнината зборува, а тихоста е најсилна.

Тага, тага, колку силна е тагата на смртта,
Која ни го зема сè што љубевме, и ни остави само празнина.
Мојата песна, ти си единствениот остатоци од љубовта,
Која сега лежи во тишината, полна со сомневања и празнини.

Тага на заборасената селска песна,
Која никогаш не ќе ја заборави срцето што ја создаде.",380,500,880,3311
Славко Јаневски,Илинка  сончева  свршеница - 4,"Фигуративен јазик
Активен глас
Неутрален тон
Зборови поврзани со визуелна перцепција
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Селанината и неговата љубов,"Селанината и неговата љубов

no_song_found",343,356,699,2470
Славко Јаневски,Тогаш ќе умре и љубовта,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Машки заменки
Прикажување меѓучовечки конфликт
Зборови за комуникација
Индикатори за моќ
Негативна емоција
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови поврзани со време
Зборови кои означуваат мажи
Интерпункциски симболи",Село на спомени,"Село на спомени

Во селото на спомени, каде што се губеа чедата во далечни песни,
градината на мојата љубов, тука се слушаше често песна,
бела како снег, момата што ми го осветлуваше животот,
а мајката со очи полнети со љубов, ми ги шеташе гради.

Тука, во тишината на ноќта, звукот на чедото беше единствен,
долгата реченица на минатото, се шеташе без крај,
а сегашноста, често се судираше со минатото, жестоко и неспретнато.

Моќта на зборовите, често се губеа во тишината,
а конфликтот меѓу ние, беше како сенка што не го напушташе местото.

Видевме смртта како сенка, секој ден, секоја час,
и времето, како да ни го зема се што ни беше скапо.

Мојот маж, со гласање на ветрот, ми ги шеташе зборовите на љубов,
но тука, во ова село на спомени, сè беше полн со тенки индикатори за болка.

Негативната емоција, се шеташе како ветер, неспретнато и силно,
и тука, во ова село, ние ги слушавме звуките на минатото и сегашноста,
и ги чекавме денови кои не беа полнети со надеж.

Тука, во ова село на спомени, животот беше како песна,
полна со висини и падови, со љубов и болка,
и со секој ден, ние ги шетавме патите на минатото и сегашноста,
надевајќи се дека некогаш ќе дојде ден кога ќе се ослободиме од болката.",460,621,1081,4081
