author,song_title,styles_to_apply,name_of_new_song,new_song,input_tokens,output_tokens,total_tokens,ms
Владо Урошевиќ,Тајната на сонувачите,- Активен глас- Зборови поврзани со време- Зборови поврзани со дом- Зборови поврзани со смрт- Зборови фокусирани на сегашноста- Интерпункциски симболи- Лутинa- Негативен тон- Тага- Фигуративен јазик- Фрагмент од реченица,Ветер на смрт,"Ветер на смрт

Ветерот брзо помина, брзо ќе помине и ние,
Време што брзо помина, брзо ќе помине и ние.
Домот стои пуст, праша само сега,
Сега кога ти си отишол, смртта го зеде својот дел.

Лутина го брка ветрот, но ветрот не се враќа,
Сегашноста е тешка, полна со тага.
Негативниот тон го гуши секој звук,
Тага што ни го гуши срцето, ни го гуши душата.

Фигуративен јазик, смртта ни го зеде домот,
Фрагмент од реченица, „нема враќање“.",315,265,580,1778
Владо Урошевиќ,Поети,- Активен глас- Долга реченица (run-on)- Зборови поврзани со визуелна перцепција- Зборови поврзани со време- Зборови поврзани со смрт- Зборови фокусирани на минатото- Интерпункциски симболи- Негативна емоција- Неутрален тон- Тага- Фигуративен јазик- Фрагмент од реченица,Ветер на спомени,"Ветер на спомени

Ветерот шепа по лисјата, тихо, тихо, минатата вечер ми се слика во очите како сон, но сонот ми го носат ветровите на спомени, долгите речици на минатото се пливаат во водите на сегашноста, ништо не е како што беше, но сеќавањата стојат како вечен часовник, бројат секунди на смртта на сè што беше живото, тихо, тихо, минатата вечер ми се слика во очите како сон, но сонот ми го носат ветровите на спомени, вечно минувајќи, вечно исчезнувајќи, вечно се враќајќи, минатата вечер ми се слика во очите како сон, но сонот ми го носат ветровите на спомени, вечно минувајќи, вечно исчезнувајќи, вечно се враќајќи, вечно ми ги носат спомените на смртта, вечно ми ги носат спомените на минатото, вечно ми ги носат спомените на веченото тага, вечно ми ги носат спомените на веченото тага, вечно ми носат спомените на веченото тага...",336,451,787,2533
Владо Урошевиќ,БЛАГА ЗИМА,- Активен глас- Долга реченица (run-on)- Женски заменки- Зборови кои изразуваат болест- Зборови поврзани со визуелна перцепција- Зборови поврзани со време- Зборови фокусирани на минатото- Интерпункциски симболи- Негативен тон- Негативна емоција- Просоцијално однесување- Тага- Фигуративен јазик- Фрагмент од реченица,Тага на минатото,"Тага на минатото

Ти, јас, онаа болка што ми ја остави, 
долга реченица, нескончана, несвојствена, 
женките заменки ми ги исполнуваат очите, 
зборови како ""болка"" и ""туга"" се исплакуваат во тишината.

Очите ми се полни со сенки на минатото, 
времињата на сончевиот зајдисонце, 
но ти си отишла, ми ја остави болката, 
и јас сè уште ја чувствувам туѓата болест.

Ти си ми го зеде најдоброто, 
и сега јас сум осамен, 
светот е потемно, 
и времето само ми го потсетува на она што ми го зеде.

Животописот на минатото е исполнет со сенки, 
и јас сè уште го гледам како ти си отишла, 
светот е тужен, 
и јас сè уште го носам тегобата.

Ти си ми го зеде срцето, 
и јас сè уште го чувствувам болка, 
светот е празан, 
и јас сè уште го носам туѓото болка.

Тага ми го исполнува срцето, 
и јас сè уште го чувствувам болка, 
светот е празан, 
и јас сè уште го носам туѓото болка.

Ти си ми го зеде најдоброто, 
и јас сè уште го чувствувам болка, 
светот е тужен, 
и јас сè уште го носам тегобата.

Тага на минатото, 
и јас сè уште го носам болка, 
светот е празан, 
и јас сè уште го носам туѓото болка.",357,609,966,3378
Владо Урошевиќ,ПОПЛАДНЕ ПО ДОЖДОТ,- Активен глас- Зборови поврзани со визуелна перцепција- Зборови поврзани со време- Зборови поврзани со храна или јадење- Зборови фокусирани на сегашноста- Интерпункциски симболи- Позитивен тон- Позитивна емоција- Фигуративен јазик- Фрагмент од реченица,Сончеви Размислувања,"Сончеви Размислувања

Во секој ден, сончеви зраци активно скокаат,
светлина што брза, осветлува душечки на земјата.
Време се движи, но ние тука сме, весело,
во сегашноста, исполнета со радост и храна.

Гледам ја тишината, полни со мирис на свежо печено,
каде што секој здив е исполнет со исхрана и радост.
Сончевиот светилник, весело осветлува,
како што шеќерниот колач се осмехува.

Време помина, но сегашноста е тука,
полна со благослови и радост на секој чекор.
Интерпункциски симболи, тихо говорат,
за денови полни со среќа и искрени исказ.

Сончеви размислувања, весело се движат,
каде што секој ден е нов почеток, полни со надеж.",326,348,674,2407
Владо Урошевиќ,ЦИГАНСКО ЛETO,- Активен глас- Женски заменки- Зборови поврзани со визуелна перцепција- Зборови поврзани со време- Зборови поврзани со култура- Зборови поврзани со меморија- Зборови поврзани со смрт- Зборови фокусирани на минатото- Интерпункциски симболи- Неутрален тон- Фигуративен јазик- Фрагмент од реченица,Светлина на спомените,"Светлина на спомените

Ти, нејзината љубов, активно се развива во спомени,
како сончеви зраци што го осветлуваат минатото.
Женските ритуали, тихо се испреплетуваат со културните ритми,
каде што времето тече како старински манастирски часови.

Таа гледа, она што беше, како слика во стакло,
минатото се враќа, осветлено со светлината на нејзината меморија.
Смртта, тајна деликатеса, се крие во секој миг,
и секој ден е ново писмо во книгата на спомените.

Таа слуша, она што беше, со душа полна со културни тонови,
и секој знак, секоја интерпункција, станува ново прашање во нејзината тиха тишина.

Неутрално, она што беше, се враќа во минатото,
како фрагмент од реченица, исполнет со фигуративни слики.",346,359,705,2337
Владо Урошевиќ,ЗИМСКО ПАТУВАЊЕ,- Активен глас- Зборови поврзани со визуелна перцепција- Зборови поврзани со време- Зборови поврзани со смрт- Зборови фокусирани на минатото- Интерпункциски симболи- Негативен тон- Негативна емоција- Тага- Увид- Фигуративен јазик- Фрагмент од реченица,Темнината на минатото,"Темнината на минатото

Во сенките на минатото, тихо се шетаме,
гледаме како сончевиот свет веќе исчезна,
времињата минуваат, но трагите остануваат,
како да ни ги враќаат спомените назад.

Смртта чека, невидлива, но нејзината сенка е видлива,
светлината на животот веќе почина,
а ние, несвесни, ги шетаме овие сенки,
заборавените часови, исчезнати како мрак.

Тага, тиха и невидлива, се гута,
но срцето го чувствува нејзиниот удирање,
минатото, исчезнато, но сепак тука,
како сенка што не го напушта својот лик.

Увидот е тука, но го крие под мракот,
негативниот тон го гуши сè што останува,
и ние, во оваа тиха трага,
се шетаме во темнината на минатото.",328,354,682,2397
Владо Урошевиќ,БРАНИТЕЛ ΗΑ КУЛАТА,- Активен глас- Долга реченица (run-on)- Зборови поврзани со аудитивна перцепција- Зборови поврзани со визуелна перцепција- Зборови поврзани со време- Зборови поврзани со смрт- Зборови фокусирани на минатото- Зборови фокусирани на сегашноста- Интерпункциски симболи- Машки заменки- Негативен тон- Негативна емоција- Прикажување меѓучовечки конфликт- Тага- Фигуративен јазик- Фрагмент од реченица,Темнината на спомените,"Темнината на спомените

Во сенките на минатото, јас го гледам него, тој што ми го зеде срцето, тихо, но сигурно, како ветерот што го троши листот на дрвото, ми го зеде животот, ми го зеде она што беше најдлабоко во душата, а сега сум самиот, во темнината на спомените, слушајќи ги звуките на минатото што се враќаат, една по една, како ветерот што го троши листот.

Очите ми се полни со сенки, сенките на она што беше, сенките на она што нема, сенките на она што го зеде смртта, сенките на она што ми го зеде срцето, сенките на она што ми го зеде животот, сенките на она што ми го зеде сè.

Сега сум самиот, во темнината на спомените, слушајќи ги звуките на минатото што се враќаат, една по една, како ветерот што го троши листот, слушајќи ги звуките на смртта што се враќаат, една по една, како ветерот што го троши листот.

Тага ме опфати, тага што е полноправен дел од сегашноста, тага што е полноправен дел од мен, тага што е полноправен дел од она што сум, тага што е полноправен дел од она што нема, тага што е полноправен дел од темнината на спомените.

Сега сум самиот, во темнината на спомените, слушајќи ги звуките на минатото што се враќаат, една по една, како ветерот што го троши листот, слушајќи ги звуките на смртта што се враќаат, една по една, како ветерот што го троши листот.

Темнината на спомените, темнината на смртта, темнината на тагата, темнината на мен.",396,721,1117,3706
Владо Урошевиќ,НАСТАН BO ПОЛЕТО,- Активен глас- Зборови за комуникација- Зборови поврзани со визуелна перцепција- Зборови поврзани со време- Зборови поврзани со просторна перцепција- Зборови фокусирани на минатото- Интерпункциски симболи- Негативен тон- Негативна емоција- Тага- Фигуративен јазик- Фрагмент од реченица,Тага на минатото,"Тага на минатото

Веднаш слушам, слушаш ли? Една сенка што лета во ветрот на спомените,
Гледаме, гледаш ли? Претстави ми ги очите, полнети со минатото што ни се враќа.

Време што тече, но ние стоиме, замрзнато во минатото,
Простор што се протега, но душа ми ја губиме во спомените.

Тага што се шета, шеташ ли со мене? Нејзиниот тон е висок и кишка,
Негативен тон што ни го гуши срцето, ни го гуши душата.

Интерпункција што ни го делува животот, делуваш ли со мене?
Фигуративен јазик што ни го опишува минатото, опишуваш ли?

Фрагмент од реченица, останаа само тихоста и прашањата,
Негативна емоција што ни го гуши здивот, гуши ли?

Тука сме, во минатото што никогаш не го напушта,
Тага што ни го врзува, врзуваш ли со нијанси на спомени?",339,412,751,2645
Владо Урошевиќ,ЈУЖНИ ОВОШКИ СРЕДЕ ЗИМАТА,- Активен глас- Долга реченица (run-on)- Зборови поврзани со визуелна перцепција- Зборови поврзани со време- Зборови поврзани со ризик- Зборови поврзани со храна или јадење- Зборови фокусирани на минатото- Зборови фокусирани на сегашноста- Интерпункциски симболи- Негативен тон- Негативна емоција- Тага- Фигуративен јазик- Фрагмент од реченица,Темнината на спомените,"Темнината на спомените

Во сенките на минатото, јас сум, тихо, лебдејќи, 
времињата што минуваа, брзо како ветер, 
но сега, тихо, стојам, слушајќи ги звуките на тишината, 
кои ризикуваа, но не успеаа, 
да го освојат срцето што сега е празнина.

Очите ми ги гледаа ѕвездите, но не ги достигнаа, 
светлината на денот, брзо се смени во ноќ, 
и јас, само, лебдев, исполнет со тага, 
срцето, праша, зошто, зошто не се случија овие моменти, 
и сега, само, лебдев, во прашање.

Време, што брзо помина, исполнет со ризици, 
и јадењето на спомените, горчина во устата, 
минатата, сега, е празнина, 
но сегашноста, тука, е прашање, 
и јас, само, лебдев, во прашање.

Тага, што го исполнува моето срце, 
фигуративно, јас сум празнина, 
и тишината, тука, е прашање, 
и јас, само, лебдев, во прашање.

Време, што брзо помина, исполнет со ризици, 
и јадењето на спомените, горчина во устата, 
минатата, сега, е празнина, 
но сегашноста, тука, е прашање, 
и јас, само, лебдев, во прашање.

Темнината на спомените, тука, е прашање, 
и јас, само, лебдев, во прашање.",370,585,955,3496
Владо Урошевиќ,ПОСЛЕДНИОТ ДЕН НА ЛЕТОТО,- Активен глас- Зборови поврзани со аудитивна перцепција- Зборови поврзани со визуелна перцепција- Зборови поврзани со време- Зборови поврзани со перцепција на движење- Зборови поврзани со просторна перцепција- Зборови поврзани со смрт- Зборови поврзани со храна или јадење- Зборови фокусирани на минатото- Интерпункциски симболи- Негативен тон- Негативна емоција- Тага- Увид- Фигуративен јазик- Фрагмент од реченица,Ветер на спомени,"Ветер на спомени

Ветрови на спомени, тихо шеташ по минатото,
Твоите чесички слушаат што зборува тихото.
Звуците на ушите, како ветер ги носат ветровите,
Сега тие сонуваат, тие сонуваат за минатото.

Очите гледаат слики, слики што вечно исчезнуваат,
Светлини што исчезнуваат, како ѕвезди во ноќта.
Време што тече, но ти си вечен,
Ти си вечен во спомените, ти си вечен во тишината.

Движењето на ветрот, тихо го носи минатото,
Каде што смртта тихо го зема она што вечно трае.
Плачењето на ушите, тихо го слуша она што вечно трае,
Ти си вечен во спомените, ти си вечен во тишината.

Патопис на спомени, тихо шеташ по минатото,
Твоите чесички слушаат што зборува тихото.
Звуците на ушите, како ветер ги носат ветровите,
Сега тие сонуваат, тие сонуваат за минатото.

Тага што вечно трае, тихо го носи минатото,
Ти си вечен во спомените, ти си вечен во тишината.",404,464,868,2746
Видое Подгорец,Без јазик си никој и ништо,- Активен глас- Зборови за комуникација- Зборови поврзани со визуелна перцепција- Зборови поврзани со време- Зборови поврзани со култура- Зборови поврзани со смрт- Зборови фокусирани на минатото- Интерпункциски симболи- Неутрален тон- Увид- Фигуративен јазик- Фрагмент од реченица,Песна на минатото,"Песна на минатото

Во денот на зборовите, кога ветерот шепотеше,
Гласовите минуваа, исполнувајќи го денот со живопис.
Очите следеа слики, исчезнати во темнината на времето,
Каде што минатото лебедеше, недосежни.

Сеќаска, ти си часовникот на душа, 
Ти мериш секунди на спомени, 
Културни траги, исчезнати во прашината на годините,
Каде што смртта чека, невидлива но сигурна.

Ти си минатото, што зборува без зборови,
Сега, тука, веќе нема,
Но уште е во секој чекор, во секоја сенка,
Во секој знак што останува.

Сега, ти си прашање без одговор,
Ти си дел од низа, исчезнат во текот,
И уште е во секој дел од минатото,
Каде што времето стои, но не чека.

Ти си мината култура, исчезната во текот на времето,
Ти си дел од животот, но веќе не е тука.",338,397,735,2693
Видое Подгорец,Нема љубов,- Активен глас- Женски заменки- Зборови за комуникација- Зборови кои изразуваат недостаток- Зборови кои изразуваат потреби- Зборови поврзани со визуелна перцепција- Зборови поврзани со време- Зборови поврзани со привлечност- Зборови поврзани со смрт- Зборови фокусирани на минатото- Зборови фокусирани на сегашноста- Интерпункциски симболи- Машки заменки- Негативен тон- Негативна емоција- Прикажување меѓучовечки конфликт- Тага- Фигуративен јазик,Темнината на минатото,"Темнината на минатото

Ти, со тебе јас не го знаев она што значи да се биде во тишината на љубовта,
Ти, со тебе јас не слушав ниту еден чекор, ниту една молба за разбирање.
Комуникацијата наша се губеше, како светлината што исчезна од очите на утринскиот зрак.

Ти, со тебе јас немав потреба да искажам уште една желба, уште една молба за мир.
Ти, со тебе јас немав очекување дека некогаш ќе се види она што е неверојатно.
Минуваше времето, но ти си го држеше минатото, како да е сегашност.

Ти, со тебе јас не го знаев она што значи да се биде привлечен, но да се гледа само смртта.
Ти, со тебе јас немав смелост да искажам уште една мисао, уште една страст.
Ти, со тебе јас немав смелост да се гледам во огледалото на она што бев.

Ти, со тебе јас немав смелост да се вратам назад, но минатата вечер ми се чинеше сегашност.
Ти, со тебе јас немав смелост да се ослободам од она што беше минатост.
Ти, со тебе јас немав смелост да се осмеам, но тука сè уште се чувствуваше тага.

Ти, со тебе јас немав смелост да се ослободам од она што беше минатото, но ти си го носев со себе.
Ти, со тебе јас немав смелост да се осмеам, но тука сè уште се чувствуваше тага.
Ти, со тебе јас немав смелост да се ослободам од она што беше минатото, и тука сè уште се чувствуваше темнината.",419,648,1067,4032
Видое Подгорец,Убави зборови,- Активен глас- Бидување љубезен- Зборови за комуникација- Интерпункциски симболи- Морализирање- Позитивен тон- Позитивна емоција- Просоцијално однесување- Увид- Фигуративен јазик,Сончеви Разговори,"Сончеви Разговори

Во денот нас го опфаќа светлиот активен глас,
каде што секој збор е полн со љубезен здраво.
Комуникацијата тече како реките на нашата земја,
со интерпункциски симболи што го осветлуваат текот.

Мислата ни морализира, ни потсетува на добриот пат,
со позитивен тон, ние ги исполнуваме дневните часови.
Емоциите ни се топли, како сончевиот зрак,
и просоцијалното однесување ни го прави светлиот свет.

Увидот ни дава перспектива, ни укажува на висина,
фигуративниот јазик ни го бојат светот со слики.
Ова е нашото сончево разговорување,
каде што секој ден е ново сонце кое светли.

За да се живее добар живот, треба само љубов и разбирање,
и ние ќе го најдеме правиот пат, со секој чекор.",295,364,659,2523
Блаже Конески,КАМБАНИ,- Активен глас- Бидување несигурен/колеблив- Зборови за комуникација- Зборови кои изразуваат недостаток- Зборови кои изразуваат потреби- Зборови поврзани со време- Зборови поврзани со смрт- Зборови фокусирани на минатото- Интерпункциски симболи- Негативен тон- Негативна емоција- Повторени зборови- Прикажување меѓучовечки конфликт- Просоцијално однесување- Тага- Увид- Фигуративен јазик- Фрагмент од реченица,Темнината на спомените,"Темнината на спомените

„Зошто не ми прашаа, ти? 
Зошто не ми прашаа, ти, 
кога срцето ми се раздело на две?
„Не знам, не знам, 
колку пати ми го повторував прашањето,
но одговорот секогаш беше тишина.

Време, ти си ми го однела светлината,
време, ти си ми го однела надежта,
време, ти си ми го однела сè.

Смрт, ти си ми го земаше она што беше најблиску,
смрт, ти си ми го земаше она што беше најдраго,
смрт, ти си ми го земаше сè.

Немаше зборови за да го изразам,
немаше зборови за да го оправдам,
немаше зборови за да го врати сè.

Мојата потреба беше тихо да се слушне,
мојата потреба беше тихо да се разбере,
мојата потреба беше тихо да се врати сè.

Тага, ти си ми го исполнила срцето,
тага, ти си ми го исполнила душата,
тага, ти си ми го исполнила животот.

Увид, ти си ми го открил колку сме осамнети,
увид, ти си ми го открил колку сме осакатени,
увид, ти си ми го открил колку сме несреќни.

Фигуративен јазик, ти си ми го исполнил животот со сенки,
фигуративен јазик, ти си ми го исполнил животот со празнини,
фигуративен јазик, ти си ми го исполнил животот со болка.

„Зошто не ми прашаа, ти? 
Зошто не ми прашаа, ти, 
кога срцето ми се раздело на две?
„Не знам, не знам, 
колку пати ми го повторував прашањето,
но одговорот секој пат беше тишина.",399,672,1071,3765
Блаже Конески,КАРАОРМАН,- Активен глас- Анксиозност- Бидување несигурен/колеблив- Бидување љубезен- Броеви- Женски заменки- Зборови за комуникација- Зборови кои изразуваат желби- Зборови кои изразуваат исполнување- Зборови кои изразуваат количина- Зборови кои изразуваат недостаток- Зборови кои изразуваат потреби- Зборови кои означуваат жени- Зборови кои означуваат мажи- Зборови кои означуваат семејство- Зборови поврзани со аудитивна перцепција- Зборови поврзани со визуелна перцепција- Зборови поврзани со внимание- Зборови поврзани со време- Зборови поврзани со дом- Зборови поврзани со култура- Зборови поврзани со меморија- Зборови поврзани со перцепција на движење- Зборови поврзани со привлечност- Зборови поврзани со просторна перцепција- Зборови поврзани со смрт- Зборови фокусирани на минатото- Индикатори за моќ- Интерпункциски симболи- Машки заменки- Морализирање- Негативен тон- Негативна емоција- Оксфордска запирка- Просоцијално однесување- Тага- Увид- Фигуративен јазик- Фрагмент од реченица,Темнината на Животот,"Темнината на Животот

Во сенките на денот, тагата ми го опфаќа,
Анксиозноста ми го губи смелото чекор.
Се колебам, несигурен, но секогаш љубезен,
Секој ден ми го бара да бидам искрен.

Бројките зборуваат, но тие не го земаат предвид,
Жената во мојата душа чека, чека.
Комуникацијата ми ја губи смелото слово,
Желбите ми се исполнуваат, но ми липса уште многу.

Семејството е домот, но тука нема мир,
Звуците на минатото се уште ги слушам.
Визиите се исполнуваат со сенки на смрт,
Просторот ми е тесен, полнејќи се со прашања.

Мажи и жени се дел од мојот свет,
Ние сите бараме нешто што никогаш не го наоѓаме.
Морализирањето е гласно, но тихо е срцето,
Тага ме опфаќа, мислите се губеат во темнината.

Увидот ми го остава во прашање,
Колку од минатото сè уште го перцепирам?
Фигуративен јазик, мислите се разбираат,
Фрагмент од реченица, мислите се губеат.

Оксфордска запирка во срцето ми го остава прашањето,
Просоцијално однесување, но сè уште сум сам.
Тага ме опфаќа, ми липса домот,
Културата е далечна, но сè уште ја носам во себе.

Меморијата ми го остава минатото во сенки,
Перцепција на движење, но сè уште сум стационарен.
Привлечноста е далечна, но срцето ми го бара,
Просторната перцепција е тука, но сè уште не знам каде.

Индикаторите за моќ се далечни,
Интерпункциски симболи не ги решаваат прашањата.
Машките и женските заменки се дел од јазикот,
Но ниту еден не го решава моето прашање.

Негативниот тон е дел од денот,
Негативната емоција ме опфаќа, но сè уште се борам.",668,769,1437,5243
Блаже Конески,Лажни пророци,- Активен глас- Антисоцијално однесување- Зборови за комуникација- Зборови поврзани со време- Зборови поврзани со смрт- Зборови фокусирани на минатото- Зборови фокусирани на сегашноста- Индикатори за моќ- Интерпункциски симболи- Лутинa- Морализирање- Негативен тон- Негативна емоција- Прикажување меѓучовечки конфликт- Фигуративен јазик- Фрагмент од реченица,Сенки на недостиг,"Сенки на недостиг

Во сенките на недостиг, ти си ми единствен,
Активен, но ти си ми празнина.
Комуникацијата ни е празна прашка,
Време е да се помине, но ти си ми смрт.

Сегашноста ми е празна прашка,
Минатото ми е сенка на смрт.
Моќта ми е празна прашка,
И ти си ми единствен во оваа прашка.

Антисоцијално однесување,
Ти си ми единствен во оваа прашка.
Лутина ми е празна прашка,
Морализирањето ми е смрт.

Негативен тон, негативна емоција,
Ти си ми единствен во оваа прашка.
Меѓучовечки конфликт, фигуративен јазик,
Фрагмент од реченица, празна прашка.

Ти си ми единствен во оваа прашка,
Сенки на недостиг, ти си ми единствен.",378,327,705,1973
Блаже Конески,ПЕСНА ЗА ЖИВОТОТ,- Активен глас- Антисоцијално однесување- Бидување несигурен/колеблив- Зборови за комуникација- Зборови кои изразуваат недостаток- Зборови кои изразуваат потреби- Зборови поврзани со аудитивна перцепција- Зборови поврзани со визуелна перцепција- Зборови поврзани со време- Зборови поврзани со смрт- Зборови фокусирани на минатото- Зборови фокусирани на сегашноста- Издолжени зборови- Индикатори за моќ- Интерпункциски симболи- Лутинa- Негативен тон- Негативна емоција- Прикажување меѓучовечки конфликт- Пцовки- Фигуративен јазик- Фрагмент од реченица,Темнината на животот,"Темнината на животот

Во сенките на денот, ти си ми големиот непријател,
Активен глас, но празан, колеблив, несигурен.
Зборовите се губеа во празнината на моето срце,
Каде што ти си ми големиот недостиг.

Сега тука, во оваа вечерна тишина,
Слушам само празни звуци, празни ветрови.
Очите ми гледаат, но не видеа ништо,
Секој ден се ближи кон темната смрт.

Минатите се исчезнаа, исчезнаа како светлини,
Сегашноста е празна, празна како празни зборови.
Издолжени секунди, долги како вековни ноќи,
Моќта ми беше одземена, ти си мене ја одзема.

Ти си ми големиот лутин, големиот непријател,
Пцовките се губеа во празнината на душа ми.
Фигуративен јазик, празни зборови, празни очекувања,
Меѓучовечкиот конфликт е тука, во секој дел од сегашноста.

Во оваа темнина, јас сум празна празнина,
Негативниот тон е мојот единствен придружник.
Смртта е блиску, блиску како сенката на смртта,
И јас сум тука, во темнината на животот.",469,486,955,3261
Блаже Конески,ЗА НЕПОЗНАТАТА - РАЗДЕЛЕНОСТ,- Активен глас- Зборови поврзани со визуелна перцепција- Зборови поврзани со време- Зборови поврзани со смрт- Зборови фокусирани на минатото- Интерпункциски симболи- Негативен тон- Негативна емоција- Прикажување меѓучовечки конфликт- Тага- Фигуративен јазик,Темнината на спомените,"Темнината на спомените

Во сенките на минатото, тихо стојам,
гледајќи како минатото се разбира,
а времето, како лаком рака, го брка.
Сега, смртта стои пред очите,
како сенка што никогаш не исчезнува.

Очите ми ги фаќа сенките на спомените,
светлината на денот исчезна,
а ноќта стана нејзина домина.
Тага, како ветер, ми го пуши душата,
и ја врти во темнината на спомените.

Минулото е тука, непоколебливо,
како ѕид што никогаш не ќе се руши.
Конфликтите, исчезнати, но сеуште живи,
нивниот ветер ми го пуши душата,
и ја врти во темнината на спомените.

Сега, јас сум во сенка,
гледам како минатото ми се враќа,
и срцето ми се стопи во тага.
Интерпункциски симболи на болката,
исполнуваат го овој темни свет.

Негативниот тон е мојот дом,
каде што смртта е постојана сопруга.
Тага, нејзината сенка, никогаш не исчезнува,
и јас сум заробен во минатото,
во темнината на спомените.",330,469,799,3100
Блаже Конески,ИЛИНДЕНСКИ МЕЛОДИИ,- Активен глас- Бидување љубезен- Говор за постигнување- Долга реченица (run-on)- Зборови за комуникација- Зборови кои изразуваат желби- Зборови кои изразуваат недостаток- Зборови кои изразуваат потреби- Зборови кои означуваат мажи- Зборови поврзани со аудитивна перцепција- Зборови поврзани со визуелна перцепција- Зборови поврзани со време- Зборови поврзани со култура- Зборови поврзани со меморија- Зборови поврзани со политика- Зборови поврзани со работа- Зборови поврзани со ризик- Зборови поврзани со смрт- Зборови фокусирани на иднината- Зборови фокусирани на минатото- Зборови фокусирани на сегашноста- Индикатори за моќ- Интерпункциски симболи- Машки заменки- Морализирање- Негативен тон- Негативна емоција- Оксфордска запирка- Прикажување меѓучовечки конфликт- Просоцијално однесување- Тага- Увид- Фигуративен јазик- Фрагмент од реченица,Песна за животот и неговите мистерии,"Песна за животот и неговите мистерии

Животот, ти си како ветер, брзо и неспретнато,
Ти ни шепаш со рацете, ни нудиш дружење,
Ти си гласа на утринскиот ден, ти си звукот на вечерниот час,
Секој ден ти си нов, но стари се нашите спомени.

Можаме да слушаме, но често не разбираме,
Ти си она што ни го нудиш, но често го бркаме,
Ти си она што ни го укажуваш, но често го заборавуваме,
Ти си она што ни го нудиш, но често го бркаме.

Можаме да гледаме, но често не ги чувствуваме,
Ти си она што ни го укажуваш, но често го заборавуваме,
Ти си она што ни го нудиш, но често го бркаме,
Ти си она што ни го укажуваш, но често го заборавуваме.

Ти си она што ни нудиш надеж, но често ја губиме,
Ти си она што ни укажува смисла, но често ја губиме,
Ти си она што ни нудиш смелост, но често се плашиме,
Ти си она што ни укажува смисла, но често ја губиме.

Можаме да работиме, но често ризикуваме,
Ти си она што ни укажува пат, но често го изгубиме,
Ти си она што ни нудиш смрт, но често ја заборавуваме,
Ти си она што ни укажува пат, но често го изгубиме.

Минувањето е брзо, но спомените траат вечно,
Ти си она што ни укажува минатост, но често ја заборавуваме,
Ти си она што ни нудиш иднина, но често се плашиме,
Ти си она што ни укажува пат, но често го изгубиме.

Можаме да морализираме, но често ги бркаме вистинските исправи,
Ти си она што ни укажува правда, но често ја губиме,
Ти си она што ни нудиш смисла, но често ја заборавуваме,
Ти си она што ни укажува пат, но често го изгубиме.

Животот е брзо, но спомените траат вечно,
Ти си она што ни укажува минатост, но често ја заборавуваме,
Ти си она што ни нудиш иднина, но често се плашиме,
Ти си она што ни укажува пат, но често го изгубиме.

Можаме да слушаме, но често не разбираме,
Ти си она што ни го нудиш, но често го бркаме,
Ти си она што ни укажуваш, но често го заборавуваме,
Ти си она што ни го нудиш, но често го бркаме.

Животот е брзо, но спомените траат вечно,
Ти си она што ни укажува минатост, но често ја заборавуваме,
Ти си она што ни нудиш иднина, но често се плашиме,
Ти си она што ни укажува пат, но често го изгубиме.",604,1108,1712,5058
