author,song_title,styles_to_apply,name_of_new_song,new_song,input_tokens,output_tokens,total_tokens,ms
Петре М. Андреевски,ПРВАТА РАЗДЕЛБА,,Будалиште на срцето,"Будалиште на срцето

Во будаличиштето на срцето,
каде што љубовта се патат,
меѓу спомени и ветрови,
се твори наша љубовна драма.

Пред да се стеми ноќта,
ти си како сон што се јавува,
нејзин свет, нејзино рајско рајче,
каде што јас сум првиот гостин.

Оти сакав да те имам,
пред сè, пред сите ѕвезди,
пред да се родам, пред да се умнам,
ти си мојот прв чекор, моја прва љубов.

Меѓу спомени, меѓу ветрови,
ти си како царинарник на соништа,
пропуштајќи мириси на минатото,
носејќи ми надеж на иднината.

Прв пат, прва љубов, прв чекор,
ти си мое будаличиштето,
каде што се множи, се плоди,
нашото единство, наша љубовна песна.",6520,338,6858,3017
Петре М. Андреевски,СПИЕЊЕТО НА ДЕНИЦИЈА,,Будалиште на срцето,"Будалиште на срцето

Во будаличиштето на срцето,
каде што љубовта се патат,
меѓу спомени и ветрови,
се твори наша љубовна драма.

Ти си нејзин, како нејзиното,
најблиску во срцето,
пред сè, пред светот,
пред она што се плоди и се множи.

Оти ти си мој прв сон,
мој прв чекор, моја прва радост,
во моето време, во моето будаличиштето,
ти си првата ѕвезда што сјае.

Меѓу нас, секој ден е ново царинарник,
полн со мистерии и искри,
пред сè, пред границите,
пред сè што е непознато и неверојатно.

Тука, каде што срцето вечно се патат,
и каде што сме ние две души,
меѓу четири ѕида на нашиот свет,
нашото будаличиштето вечно ќе процвета.",6520,339,6859,2944
Петре М. Андреевски,АКО НЕ СИ ТИ,,Будалиште на срцето,"Будалиште на срцето

Во будаличиштето на срцето, каде што се патат чувствата,
меѓу спомени и сенки, се кријат најдобрите дружења.
Таму каде што нејзиниот сјај се одразува, 
и каде што неа се гледа пред сè.

Пред да се родиш, пред да се осмешиш, 
првите чекори се прават во тоа будаличиштето.
Оти се родив, оти бев мал, 
и во тој свет најпрвин се појавија најдобрите пријателства.

Првите зборови, првите ветрови, 
претставуваат царинарник на душа, 
каде што се земаат најдобрите искуства,
и се испуштаат оние што не се потребни.

Меѓу нас кажано, таму каде што не се слуша од никого,
тоа будаличиштето е најискривено и најискрено.
Тука се прават првите обиди, 
и се прави првата помош кога срцето се ранува.

Пред сè, во прв ред, се става она што е најважно,
и тоа е љубовта, која се јавува најрано,
и која останува до крајот, 
во будаличиштето на срцето, каде што се патат сите истини.",6520,450,6970,3917
Петре М. Андреевски,ВТОРА ИСПОВЕД,,Будалиште на срцето,"Будалиште на срцето

Во будаличиштето на срцето,
каде што љубовта се патат,
меѓу спомени и ветрови,
се твори наша љубовна драма.

Пред да се стеми ноќта,
ти си како сон блиску до мене,
нејзин светли сјај во моето,
прво осветлување на денот.

Оти ти си мој прв сон,
мој прв чекор кон висина,
во моето време на надеж,
прв звук на среќа што се слуша.

Меѓу четири ѕида на душа,
нашото срце се плоди,
и ние остануваме заедно,
во царинарник на љубовта.

Пред сè, ти си моја љубов,
првиот удар на срцето,
и во прв план на мојот живот,
секој ден, секоја вечер.

Оти ти си моја вечен сон,
мој прв и последен сон,
во будаличиштето на срцето,
каде што љубовта се патат.",6520,355,6875,3079
Петре М. Андреевски,Песна за нејзината песна,,Будалиште на срцето,"Будалиште на срцето

Во будаличиштето на срцето,
каде што љубовта се патат,
меѓу спомени и ветрови,
се твори наша љубовна драма.

Пред да се стеми ноќта,
ти си како сон што се јавува,
нејзин свет, нејзино рајско рајче,
каде што сè е полн со надеж.

Оти ти си мој прв сон,
мој прв чекор кон висина,
прв улес, прв блесок на утринска светлина,
прв звук на среќа што се раѓа.

Меѓу четири ѕида на овој срцеви будалиштер,
ти си како ветер кој го променува курсот,
пред сè, пред сите мои стравови,
пред сè, пред сите прашања.

Ти си мој прв, мој единствен,
царинарник на срцето,
каде што се чуваат најдобрите спомени,
каде што се плаќаат најголемите цени.

Оти ти си мојот прв,
мојот единствен,
во моето време, во моето будаличиштето,
ти си она што секогаш ќе остане.",6520,402,6922,3466
Петре М. Андреевски,ЛЕТУВАЊЕ,,Будалиште на срцето,"Будалиште на срцето

Во будаличиштето на срцето, каде што се патат љубовта и болката,
меѓу спомени и четири ѕида, таму се крие најдлабокиот траг.
Тука нејзиниот смисол, нејзината сенка, секогаш блиску,
пред да се раздели, пред да се спои, секој ден се враќа.

Мојот свет е пред нос, мојот сон е пред очи,
но првите чекори во овој будалиште се често заборавени.
Првите зборови, првите ветувања, првите тишини,
пред сè, секогаш се враќаат, како ветер во ушите.

Оти се родив во овој свет, оти се научи да обичам,
оти се научи да страдам, оти се научи да надлевам.
Првите љубови, првите болки, првите радости,
се спојуваат во царинарникот на срцето, полн со искри.

Во моето време, кога сум бил најмлад, најнежна беше љубовта,
и секој прв поглед беше како прв цвет во пролетта.
Сега, во овој будалиште, секој прв чекор е спомен,
и секој ден е ново откритие во овој незавиден рај.

Пред сè, имаме единство, имаме љубов, имаме траење,
и во овој будалиште на срцето, ние пронаоѓаме светлина.",6520,514,7034,4394
Петре М. Андреевски,Летно пладне,,Будалиште на срцето,"Будалиште на срцето

Во будаличиштето на срцето,
каде што љубовта се патат,
меѓу спомени и ветрови,
се твори наша љубовна драма.

Ти си нејзин, како нејзиното,
најблиску во срцето,
пред сè, пред светот,
пред она што се плоди и се множи.

Оти ти си мој прв сон,
мој прв чекор,
мој прв сонце наутро,
прв звук што се слуша во срцето.

Меѓу нас, секој ден е ново царинарник,
полн со мистерии и искри,
каде што се плаќаат трошоците
за да се живее на прв план.

Пред да се стемени ѕвездите,
пред да се спотат нашите надеж,
остануваме ние двојката,
во будаличиштето на срцето.

Тука, каде што сè е можно,
и каде што срцето води,
ние плодиме, ние се множиме,
во наше будаличиштето на срцето.",6520,365,6885,3147
Петре М. Андреевски,ЧЕТВРТО ПИСМО,,Будалиште на срцето,"Будалиште на срцето

Во будаличиштето на срцето, каде што се патат чувствата,
меѓу спомени и сенки, најчесто се наоѓаат најискривените правди.
Таму, каде што нејзиниот ветер го носи мирисот на минатото,
и каде што се крият тие први чекори на љубовта.

Пред да се стеми вечерниот сјај, тие се плодат, се множат,
како што цветаат првите цвеќиња на пролет.
Пред сè, во ова будаличиштето, се наоѓаме меѓу спомените,
и се споредуваме со оние што беа најблиску.

Мојот свет е тука, во ова незавидно царинарник на чувства,
каде што се плаќа за секој прв поглед, за секоја прва љубов.
Тука, каде што се наоѓаме пред сè, пред вистинскиот избор,
и каде што се најважни се првите зборови што се кажани.

Ова е будаличиштето на срцето, каде што се живеат првите искуства,
и каде што се наоѓаме меѓу четири ѕидови на најискривените спомени.
Тука, каде што се раѓаат првите чекори кон вистинската љубов,
и каде што се слушаат првите зборови на верност и вероистота.

Пред сè, тука е најважното, тука е срцето што пукнува од чувства,
и тука, каде што се наоѓаме меѓу најискривените правди,
тука е будаличиштето на срцето, каде што се живее најискривената љубов.",6520,581,7101,4783
Петре М. Андреевски,Таа,,Будалиште на срцето,"Будалиште на срцето

Во будаличиштето на срцето,
каде што љубовта се патат,
меѓу спомени и ветрови,
се твори наша љубовна драма.

Пред да се стеми ноќта,
ти си како сон што се јавува,
нејзин свет, нејзино рајско рајче,
каде што сè е полн со надеж.

Оти ти си мој прв сон,
мој прв чекор, моја прва радост,
пред сè, пред сите мисли,
ти си она што го барав.

Меѓу звуките на тишината,
ти си мој царинарник на надеж,
во кој се чуваат најдобрите моменти,
и каде што срцето се отвора.

Прв пат, прва љубов,
ти си како првиот снег,
првиот цвет, првиот звук,
првиот чекор кон вечноста.

Во моето будаличиштето,
ти си она што го прави сè да живее,
пред сè, пред сите прашања,
ти си моја вечен сон.",6520,367,6887,3177
Петре М. Андреевски,Тркалезни форми,,Будалиште на срцето,"Будалиште на срцето

Во будаличиштето на срцето,
каде што љубовта се патат,
меѓу спомени и ветрови,
се твори наша љубовна драма.

Пред да се стеми ноќта,
ти си како сон што се јавува,
нејзин свет, нејзино рајско рајче,
каде што сè е полн со надеж.

Оти ти си мој прв сон,
мој прв чекор кон висина,
прв улес, прв блес на утринска светлина,
пред сè, пред сите мои мисли.

Меѓу четири ѕида на овој свет,
најдов единствено место,
каде што срцето ми ти е верен,
царинарник на моите тајни.

Прв пат кога те видов,
светот се промени,
прв звук, прв звук на среќа,
пред сè, пред сè што е во животот.

Оти ти си моја љубов,
моја единствена ѕвезда,
пред сè, пред сè во моето срце,
будаличиште на срцето, токму твое.",6520,381,6901,3362
Петре М. Андреевски,ТРЕТО ПИСМО,,Будалиште на срцето,"Будалиште на срцето

Во будаличиштето на срцето,
каде што љубовта се патат,
меѓу спомени и ветрови,
се твори наша љубовна драма.

Пред да се стеми ноќта,
ти си како сон што се јавува,
нејзин свет, нејзино рајско рајче,
каде што сè е полн со надеж.

Оти ти си мој прв сон,
мој прв чекор, моја прва радост,
пред сè, пред сите мисли,
ти си она што го барав.

Меѓу четири ѕида на душа,
ти си како царинарник на надеж,
полн со први љубовни погледи,
и први ветувања на утрото.

Пред да се роди денот,
ти си мојот прв ритам,
мојот прв звук, моја прва песна,
која се раѓа во будаличиштето на срцето.",6520,320,6840,2771
Петре М. Андреевски,Лицето на зборовите,,Будалиште на срцето,"Будалиште на срцето

Во будаличиштето на срцето, каде што се патат чувствата,
меѓу спомени и сенки, се кријат најдобрите дружења.
Таму каде што нејзиниот сјај се одразува, како сонце на водата,
и каде што неа, таа далечна звезда, ја гледаме пред сè.

Оти се родија првите љубовни зборови, нежни како пролетни ветрови,
пред да се отвори новиот ден, кога сè почнува од прв пат.
Тука, каде што се наоѓаме пред сè, во моето срце,
најдобрите приказини се творат, незаборавни и вечно живи.

Меѓу четири ѕида на овој таен царинарник,
се крие првата награда на срцето, непозната и очекувана.
Тука, каде што се наоѓаме пред нос, во близина на вистинската љубов,
секој ден се открива новото, секоја ноќ станува утринска светлина.

Оти срцето е будалиште, но тоа е најдоброто место,
пред сè, каде што се родуваат најчистите чувства и верувања.
Тука, во овој свет на чувства, каде што се патат најдобрите денови,
секој ден е ново откритие, секоја ноќ е сон на вистинска светлина.",6520,486,7006,4043
Петре М. Андреевски,ПРВИТЕ ПОДАТОЦИ ЗА ДЕНИЦИЈА,,Будалиште на срцето,"Будалиште на срцето

Во будаличиштето на срцето, каде што се патат љубовта и болката,
меѓу спомени и четири ѕида, таму се крие најдлабокиот траг.
Тука нејзиниот смисол, нејзината сенка, секогаш блиску,
пред да се раздели, пред да се спои, секој ден се враќа.

Мојот свет е пред нос, мојот сон е пред очи,
но првите чекори во овој будалиште се често заборавени.
Првите зборови, првите погледи, првите ветувања,
тие се вечно меѓу нас, иако често се забораве.

Оти се вратив, оти сум исполнет со носталгија,
оти сакам да ти кажам дека срцето е најголемиот царинарник.
Меѓу спомени, меѓу радости, меѓу најбогатите тренутки,
тука се наоѓаат најискрените чувства, тука се најдобрите пријатели.

Прв пат, прва љубов, прв сон, прва радост,
во овој будалиште на срцето, сè е прво и вечно.
Пред сè, пред сите, срцето е најважниот царинарник,
каде што се чуваат најискрените спомени и најсветлите надежи.",6520,466,6986,4046
Петре М. Андреевски,Тешко мене,,Будалиште на срцето,"Будалиште на срцето

Во будаличиштето на срцето,
каде што љубовта се патат,
меѓу спомени и ветрови,
се твори наша љубовна драма.

Пред да се стеми ноќта,
ти си како сон што се јавува,
нејзин свет, нејзино рајско рајче,
каде што сè е полн со надеж.

Оти ти си мој прв сон,
мој прв чекор кон висина,
прв улес, прв блесок на утринска светлина,
прв звук на среќа што се раѓа.

Меѓу четири ѕида на овој срцеви будалиштер,
ти си како ветер, мирен и лесен,
но и со силен дух, како да си царинарник,
кој ги прекрстува границите на душа.

Пред сè, ти си моја љубов,
пред сè, ти си мојот свет,
пред сè, ти си она што ми го даде живот,
и во прв ред, ти си мое.

Оти ти си мој прв,
и во прв план на мојот живот,
прв сон, прв надежда,
прв љубов, прв ветер,
прв царинарник на срцето.

Во будаличиштето на срцето,
каде што сè е можно и неверојатно,
ти си мојот прв и последен,
мојот единствен, мојот вечен.",6520,479,6999,4161
Петре М. Андреевски,ПЕСНА ЗА МОЈАТА ПЕСНА,,Будалиште на срцето,"Будалиште на срцето

Во будаличиштето на срцето,
каде што љубовта се патат,
меѓу спомени и ветрови,
се твори наша најдобра драма.

Пред да се родиш, ти си прв,
прв сон, прв чекор,
прв улубен поглед,
прв ветување на утрото.

Ти си нејзин, како што неа е мој,
во моето време, во нејзиното,
меѓу четири ѕида,
најсигурно местоште на срцето.

Оти се родив за да те љубам,
пред сè, пред сите ѕвезди,
пред нос, пред очи,
ти си мој прв и последен.

Во царинарникот на душа,
каде што се чуваат најдобрите спомени,
ти си прва награда,
најдобар другар, најсвета љубов.

Прв пат кога те видов,
светлината се промени,
прв пат кога те допрев,
срцето започна да плука.

Прв(и) чекор(и) во овој живот,
од прва рака ти си мој,
прва помош, прва класа,
прво лице во моето срце.

Во прв ред, во прв план,
ти си секогаш пред сè,
во прво време, во прв сон,
ти си моето будаличиштето.",6520,446,6966,3939
Петре М. Андреевски,ПРВА ИСПОВЕД,,Будалиште на срцето,"Будалиште на срцето

Во будаличиштето на срцето,
каде што љубовта се патат,
меѓу спомени и ветрови,
се твори наша љубовна драма.

Ти си нејзин, како нејзиното,
најблиску во срцето,
пред сè, пред светот,
пред она што се плоди и се множи.

Оти ти си мој прв сон,
мој прв чекор,
мој прв сонце наутро,
прв звук што се слуша во тишината.

Меѓу нас, секој ден е ново царинарник,
полн со мистерии и искри,
каде што се плаќаат трошоците на љубовта,
и се наоѓаме пред нови прашања.

Пред да се стеми вечерот,
да се спојат нашите души,
оти ти си мојот прв,
мојот единствен, мојот вечен.

Во будаличиштето на срцето,
каде што љубовта се патат,
меѓу спомени и ветрови,
се твори наша љубовна драма.",6520,369,6889,3114
Петре М. Андреевски,ВТОРО ПИСМО,,Будалиште на срцето,"Будалиште на срцето

Во будаличиштето на срцето,
каде што љубовта се патат,
меѓу спомени и ветрови,
се твори наша љубовна драма.

Пред да се стеми ноќта,
ти си како сон што се јавува,
нејзин свет, нејзино рајско рајче,
каде што јас сум првиот гостин.

Оти сакав да те имам,
пред сè, пред сите ѕвезди,
пред да се родам, пред да се умнам,
ти си мојот прв чекор, моја прва љубов.

Меѓу спомени, меѓу ветрови,
ти си како царинарник на душа,
пропуштајќи мириси на минатото,
и ветрови на иднината.

Прв пат, кога те видов,
срцето ми се засолни во твоите очи,
прв чекор, прва љубов,
прв сон, прва стварност.

Во моето време, ти си првата,
првата светлина, првиот звук,
првиот смос, првиот здив,
првата љубов што се родила во срцето.

Меѓу нас, кажано меѓу четири ѕида,
ти си моја единствена,
нејзина љубов, нејзина вечноста,
моја прва, моја единствена.

Пред да се стеми денот,
пред да се родиш утрината,
ти си моја вечен сон,
моето будаличиштето на срцето.",6520,500,7020,4322
Петре М. Андреевски,Има денови,,Будалиште на срцето,"Будалиште на срцето

Во будаличиштето на срцето, ти си мој прв,
Меѓу спомени, како што никогаш не бев пурен.
Твоја нејзин свет, блиску пред очи,
Оти се плодеш, се множиш, секој ден повеќе во мојот животи.

Пред да се стеми сончевиот сјај, ти си таму,
Пред сè, ти си најважна, најблиска, најљубима.
Твојата близина, меѓу нас кажано,
Ти си она што не треба да се шири, но секогаш ми е во рано.

Мој прв чекор, моја прва љубов,
Ти си царинарник на срцето, полн со дарови.
Мојот прв сон, моја прва надежда,
Ти си во прв ред, најблиску до моето срце.

Оти се родив во овој свет заради тебе,
Ти си мојот прв другар, моја прва помош.
Пред сè, ти си она што го ценам најмногу,
Меѓу нас, ти си она што никогаш не ќе заборави.

Во моето будаличиштето на срцето, ти си секогаш,
Првата светлина, првиот звук, првиот усмив.
Ти си мојот прв, мојот единствен,
Царинарник на срцето, полн со љубов и ветувања.",6520,477,6997,4175
