author,song_title,styles_to_apply,name_of_new_song,new_song,input_tokens,output_tokens,total_tokens,ms
Владо Урошевиќ,ЗИМСКО MOPE,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Негативна емоција
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со просторна перцепција
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",ТАГА НА ГРАДОТ ПОД ДОЖДОТ,"ТАГА НА ГРАДОТ ПОД ДОЖДОТ

Тука вметни ја песната",693,302,995,1996
Владо Урошевиќ,ЕЗЕРО I,"Фигуративен јазик
Активен глас
Увид
Неутрален тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",СЕДИШТЕ НА МИНАТОТО,"СЕДИШТЕ НА МИНАТОТО

Во градот низ дождот, тихо се движи 
среде утринскиот мрак, ридот стои 
заборавен под темнината на ноќта. 
Воздухоtот е тежок, полн со спомени 
што лебдат врз улици, нивните траги 
зад секој коридор, под секоја дрвореда.

Постои уште една ера, минатото 
што живее во секој ѕид, во секоја дрвена 
шуплина. Смртта е дел од овој свет, 
но и таа е дел од минатото, дел од 
времето што тече низ овие улици.

Изгрејсонцето се близи, но сè уште 
минатото стои тивко, непроменливо, 
среде мирот на утринскиот ден. 
Интерпункциски симболи на минатото 
се исписуваат на секој камен, на секоја 
плоча, нивната присутност е неизбриshuва.

Тука постои минатото, живо и 
незаборавно, дел од секој што го 
прошета градот низ дождот, зад 
секој рид, под секој ѕид.",746,423,1169,2801
Владо Урошевиќ,Крајот на летото,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Увид
Зборови поврзани со меморија
Неутрален тон
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",ПОД РИДОТ ТУКА,"ПОД РИДОТ ТУКА

Во градот низ кој тече дождот,  
среде вечерниот мрак, ридот стои тивко,  
под небото што го опира воздухот,  
како да ни нуди сенка од минатото.  

Дојде дождот, лебдејќи врз улици,  
како спомени што се губеа зад ѕидините,  
а ние стоевме, слушајќи го неговиот говор,  
каде што постои единствената истина.  

Тихо, градот чекаше, надежта  
да го врати времето, да го врати светот,  
но дождот продолжува, неутрален и вечен,  
како смртта што ни го следи секој чекор.  

Воздухот го носи звукот на минатото,  
светлината на денот исчезнува,  
а ние остануваме, спојувајќи се со спомените,  
под ридот, каде што сè постои и се губи.",613,362,975,2365
Владо Урошевиќ,ВЕЧЕРЕН АВТОБУС,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Машки заменки
Неутрален тон
Зборови поврзани со визуелна перцепција
Зборови фокусирани на сегашноста
Зборови поврзани со време
Интерпункциски симболи",Во Дождот на Среде,"Во Дождот на Среде

Во дождот низ градот, ридот се гледа,  
среде ноќта, под воздухот веет.  
Постои сенка, тиха, зад секој ѕид,  
во ридот, каде што срцето се врзува.

Дождот паѓа, бризнува, ни го врзува  
секој спомен, секоја сенка, секоја вечер.  
Воздухот го носи мирисот на минатото,  
под него, тихо, стои градот.

Во дождот, низ улици, ридот го гледаме,  
среде ноќта, под небото, веет.  
Постои сон, тихок, зад секој ѕид,  
во ридот, каде што срцето се врзува.

Дождот ни го врзува секој ден со ноќта,  
секој спомен со сон, секоја вечер со утрин.  
Воздухот ни го носи мирисот на минатото,  
под него, тихо, стои градот.",633,366,999,2328
Владо Урошевиќ,ЛETEH ДОЖД,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Увид
Неутрален тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови фокусирани на сегашноста
Зборови поврзани со време
Интерпункциски симболи",ПОДНЕБЕСОТ НА ГРАДОТ,"ПОДНЕБЕСОТ НА ГРАДОТ

Во градот, низ улици, под дождот, 
стои ридот, непоколеблив, врз воздухот, 
среде блескавиот блесок на уличното светло, 
постои тишината, единствено слушаш го дождот.

Градот живее, под небото, во секоја секунда, 
светлата низа, низ ноќта, осветлуваат, 
но смртта, тајна, се крие зад секој рид, 
среде овие мигли, времето тече, тихо.

Воздухот го носи мирисот на земјата, 
под неговиот тегло, градот се крева, 
сегашноста, тука, секој миг е ново, 
но спомените, вечно, се искривени во минатото.",654,304,958,2073
Владо Урошевиќ,ШТО СТАНА CO КОЗАТА според сликата на Глитор Чемерски,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Зборови за комуникација
Неутрален тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со просторна перцепција
Зборови поврзани со перцепција на движење
Зборови поврзани со слободно време
Зборови поврзани со култура
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Мислите на Градот,"Мислите на Градот

Во градот, низ улици темни и долги,
дождот плесал, ридот го гледаше тивко,
воздухот полн со мистерии, тихо,
среде ноќта, спомените се шетаа.

Постои ридот, врз кој сонуваше,
под небото, каде што се среќаваа,
перцепцијата на движењето, брзо,
во слободното време, тихо.

Културата живееше во секој дел,
минатото се враќаше, неутрално,
во текот на времето, спомените се враќаа,
и интерпункциски симболи ги исполнуваа.

Зад секој угаок, имаше приказ,
визуелна перцепција, просторна,
и срцето слушаше, како да се движеше,
во тишината на градот, мирно.

Тука, каде што се среќаваат сите,
идејата на градот живее, вечно.",648,340,988,2339
Владо Урошевиќ,Паника,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Антисоцијално однесување
Прикажување меѓучовечки конфликт
Зборови за комуникација
Индикатори за моќ
Бидување несигурен/колеблив
Негативна емоција
Анксиозност
Лутинa
Негативен тон
Зборови поврзани со аудитивна перцепција
Зборови поврзани со визуелна перцепција
Зборови поврзани со просторна перцепција
Зборови поврзани со перцепција на движење
Зборови поврзани со ризик
Зборови кои изразуваат потреби
Зборови кои изразуваат недостаток
Зборови поврзани со ментално здравје
Зборови поврзани со смрт
Зборови поврзани со дом
Зборови фокусирани на сегашноста
Зборови поврзани со време
Интерпункциски симболи
Оксфордска запирка",Темнината во градот,"Темнината во градот

Во градот низ дождот, темнината се шета,
зад светлините, тихо се губи,
среде ноќта, душа се колебва,
врз улици, каде што постои само прашање.

Ридот на спомени, под неговиот тегло,
воздухот е тежок, полн со несигурност,
колеблив е секој чекор, лутина се зголемува,
меѓу луѓето, конфликтите се јадат.

Слушаме звукови, тихо, но навредливо,
видиме сенки, што се движат,
ризикот е близу, секој ден е нов,
потребите се остаруваат, недостатокот се зголемува.

Менталното здравје се урива, смртта е блиску,
домот е далеку, сегашноста е болна,
време е да се ослободиме од ова темно,
да се најде светлина, да се исчисти душа.

Во градот низ дождот, темнината се шета,
но надеждата постои, светлината ќе дојде.",831,380,1211,2621
Владо Урошевиќ,БРАНИТЕЛ ΗΑ КУЛАТА,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Машки заменки
Прикажување меѓучовечки конфликт
Негативна емоција
Тага
Негативен тон
Зборови поврзани со аудитивна перцепција
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови поврзани со време
Интерпункциски симболи",ТАГАНИ ПАТИЊА,"ТАГАНИ ПАТИЊА

Во градот низ дождот, ти си зад ридот, 
среде ноќта, врз темнината ти се губи.  
Постои тука, под воздухот, тихо, 
но душа ми ја брка минатото, брзо.

Ти си ми големиот конфликт, 
кој со неговиот ветер ми го киднапира сегашното.  
Машкиот јазик на смртта, ми го пушта 
во ушите, звукот на тишината, траги.

Тага, колку што е темна, 
негативниот тон ми го губи траг.  
Зборовите ми ги бркаат минатите, 
визуелна перцепција на смртта, ми ја остава.

Изгледа како сенка, ти си, 
но ми ја остава празнината, 
и ми ја остава трагата на смртта, 
како да ми вели: „Сегашноста е тука, минатото постои.“

Ти си ми звукот на тишината, 
и ми ја остава празнината, 
и ми ја остава трагата на смртта, 
како да ми вели: „Сегашноста е тука, минатото постои.“ 

Ти си ми звукот на тишината, 
и ми ја остава празнината, 
и ми ја остава трагата на смртта, 
како да ми вели: „Сегашноста е тука, минатото постои.“",781,517,1298,3088
Владо Урошевиќ,Поети,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Негативна емоција
Тага
Неутрален тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Тага на градот низ дождот,"Тага на градот низ дождот

Во градот, низ дождот, стои тихоста,  
среде ноќта, ридот го гледа како сонува.  
Воздухоtот е тежок, полн со спомени,  
под неговиот терен, минатото се губи.

Зад секој угол, постои тага,  
длабока како смртта, тихо стои.  
Негативната емоција се шири,  
како даждот што никогаш не престанува.

Видуваме сенки, низ улици,  
а времето минува, но трагата останува.  
Интерпункциски симболи на ѕидините,  
како знаци дека некогаш постоел живот.

Воздухот е полн со спомени на смрт,  
и сè уште се слуша тагата на минатото.  
Градот стои, ридот гледа,  
а ние тука сме, под небото, низ дождот.",668,333,1001,2202
Владо Урошевиќ,НАСЕТУВАЊЕ HA MOPETO,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Зборови за комуникација
Увид
Негативна емоција
Тага
Негативен тон
Зборови поврзани со аудитивна перцепција
Зборови поврзани со визуелна перцепција
Зборови поврзани со просторна перцепција
Зборови поврзани со смрт
Зборови поврзани со култура
Странски зборови
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи
Оксфордска запирка",Градот низ дождот,"Градот низ дождот

Градот низ дождот, ти си спокојна сенка  
воздухот го исполнува со тишина, полни со спомени  
зад секој угао, ридот стои, непоколебан  
среде ноќта, ти си спокоен, но мислите брзаат.

Постои нешто длабоко, под површина, ти си тихо  
во градот низ дождот, срцето се троши од тага  
звуците се губаат, само штопопојот на капките  
врз стаклото, ти си спокоен, но душа ми чеша.

Градот низ дождот, ти си спокојна сенка  
а јас сум тука, слушајќи го звукот на твоите мисли  
ти си ридот, непоколебан, а јас сум тука  
под неговиот сенка, градот низ дождот, ти си спокојна сенка.",738,333,1071,2166
Владо Урошевиќ,ДЕТСКА ЛETHA ПРИКАЗНА,"Фрагмент од реченица
Активен глас
Неутрален тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со просторна перцепција
Зборови поврзани со дом
Зборови фокусирани на сегашноста
Зборови поврзани со време
Интерпункциски симболи",ГРАДОВИТЕ МИСЛИ,"ГРАДОВИТЕ МИСЛИ

Во градот, низ дождот, тихо мислите плодат,  
зад светлините, среде ридовите, тие се кријат.  
Воздухот го носи нивниот ветер, врз секој камен,  
под сенката на домот, тие живеат, непознати.

Сегашноста ги опфаќа, времето ги испиша,  
интерпункциски симболи на нивната трага.  
Неутрален тон, но перцепцијата е силна,  
визуелна слика на нивната трага.

Градот го слуша, низ него тие се движат,  
зад секој угоден рид, тие се кријат.  
Среде звуките, врз секој звук, тие живеат,  
под домот на градот, тие плодат, непознати.",655,315,970,2057
Владо Урошевиќ,ЗИМСКО ПАТУВАЊЕ,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Увид
Негативна емоција
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Тага низ градот,"Тага низ градот

Тука вметни ја песната

Тага низ градот, низ дождот се шета,  
зад ридот, под воздухот, тихо се губи.  
Среде ноќта, светлината веќе не постои,  
а сенките го следат минатото.

Видел светлини врз улици што веќе не се,  
а сега само празнини, празнини што го чекаат.  
Постои уште една сенка, сенката на смртта,  
која лебди, лебди, лебди низ минатото.

Време минува, но трагата останува,  
трагата на тагата што се губи во темнината.  
Интерпункциски симболи на спомените,  
сè уште се видливи, но срцето е празнина.

Тага низ градот, низ дождот се шета,  
и сè уште не постои огнот на надежта.  
Среде ноќта, светлината веќе не постои,  
но сенките продолжуваат да го следат минатото.",642,379,1021,2446
Владо Урошевиќ,ЉУБОВНИЦИ ШТО СПИЈАТ ПО ЉУБОВТА,"Фигуративен јазик
Активен глас
Увид
Тага
Неутрален тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со дом
Зборови фокусирани на сегашноста
Интерпункциски симболи",СЕГАШНОСТ ПОД ДОЖДОВИТЕ ПАТИ,"СЕГАШНОСТ ПОД ДОЖДОВИТЕ ПАТИ

Во градот, низ улици полнети со сенки, 
дождот паѓа, тихо, како спомен. 
Зад секој рид, под небесната купола, 
воздухот е полн со мирис на почва.

Среде овие улици, каде домот е светилна, 
тагата се шета, тихо, но сигурно. 
Во сегашноста, каде секој чекор е ново откритие, 
интерпункциски симболи се искривани од ветрот.

Постои момент, врз кој домот се гледа, 
каде срцето го фаќа мирот на дождовните пати. 
Зборови исплакнати од водата, 
но сè уште живи, живи во сегашноста.

Тука, каде границата постои само во мислите, 
и секој чекор е нов почеток, 
домот е утврдувач на срцето, 
и дождот е неговиот најдобар придружник.",624,369,993,2496
Владо Урошевиќ,ЛЕТЕН ДОЖД,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Увид
Негативна емоција
Тага
Негативен тон
Зборови поврзани со аудитивна перцепција
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови фокусирани на сегашноста
Зборови поврзани со време
Интерпункциски симболи",ТАГА НА ГРАДОТ,"ТАГА НА ГРАДОТ

Во градот низ дождот, тагата се разлева, 
додека ридот стои засенет, 
воздухот го носи неговиот ултиматум, 
зад светлините, среде тишината, 

стои она што постои, 
под сенката на спомените, 
и врз границите на сегашноста, 
временските стрели се спуштаат.

Тага, тихо стои, 
во долгот на минатото, 
и ни се нуди смртта на секој ден, 
каде што звукот на тишината е единствен.

Визуелна перцепција на сенките, 
аудитивна перцепција на тишината, 
и сè уште, градот стои, 
непроменлив, но полн со траги.

Тука, во градот низ дождот, 
тагата не исчезнува, 
туку се раширува, 
како што времето минува.",678,333,1011,2166
Владо Урошевиќ,НЕРАСОНЕТ СОНЕТ ЗА МОРЕТО,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Тага
Зборови фокусирани на сегашноста
Зборови поврзани со време
Интерпункциски симболи",ПОДНЕБЕСНИ ПЕСНИ,"ПОДНЕБЕСНИ ПЕСНИ

Во градот низ дождот, среде ридот, 
под воздухот, врз неговиот врв, 
стои она што постои, 
и тагата се губеше во сегашноста.

Долга реченица се протегаше, 
како даждот низ улици, 
а ти си го следеше трагот, 
срцето во рацете, 
и времето се губеше во сегашноста.

Фрагмент од реченица, 
""Тага,"" звучее, 
а ти си се осмелуваше, 
да го испрааш ридот, 
дали постои нешто повеќе.

Интерпункциски симболи, 
точка, запечка, впирка, 
сите тие се губеа, 
во долгата реченица на животот, 
и само тагата остануваше.

Активен глас, 
ти си го зеде градот, 
со своите раце, 
и го ослободи од тагата, 
и во сегашноста постои среќа.",637,358,995,2348
Владо Урошевиќ,ЗИМСКА НАСЕЛБА,"Фигуративен јазик
Активен глас
Тага
Неутрален тон
Зборови поврзани со дом
Зборови поврзани со време
Интерпункциски симболи",Во Срцето на Градот,"Во Срцето на Градот

no_song_found",562,329,891,2287
Владо Урошевиќ,Слобода,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Увид
Неутрален тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови поврзани со култура
Интерпункциски симболи",ПОДНЕБЕСОТ ТУКА,"ПОДНЕБЕСОТ ТУКА

Во градот низ дождот, среде утринскиот сјај,  
стои ридот, тихо, врз кој под воздухот лебди.  
Постои сенка на смрт, невидлива но силна,  
среде културниот ритм, каде што се спојуваат животот и смртта.  

Дозволувај ми перцепцијата да се ослободи,  
да се ослони на границите на овие зборови,  
да ги испише трагите на минатото,  
да ги испише културните траги на денешниот ден.  

Измеѓу овие зборови, смртта е дел од животот,  
дел од културата, дел од градот, дел од ридот,  
дел од се што постои под небесетот тука.",661,303,964,2036
Владо Урошевиќ,НАЦРТ HA ЗЕМЈИШТЕТО,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Увид
Негативна емоција
Тага
Негативен тон
Зборови поврзани со аудитивна перцепција
Зборови поврзани со визуелна перцепција
Зборови поврзани со просторна перцепција
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",ТАГАНИ ПАТИЌИ НА ГРАДОТ,"ТАГАНИ ПАТИЌИ НА ГРАДОТ

no_song_found",738,425,1163,2936
Владо Урошевиќ,ДОВЕРБА BO ПЕСНАТА,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Просоцијално однесување
Бидување љубезен
Зборови за комуникација
Индикација на сигурност
Позитивна емоција
Позитивен тон
Зборови поврзани со визуелна перцепција
Зборови кои изразуваат потреби
Зборови фокусирани на сегашноста
Зборови поврзани со време
Интерпункциски симболи",Македонски сончеви снови,"Македонски сончеви снови

Во градот низ дождот, ридот се осмелува да стои,
зад сите облаци, среде вечерниот блесок,
воздухот го носи мирисот на надеж,
под неговиот врв, постои тихо сончево место.

Секој ден ми го носиш ти, како дел од мојот сон,
бидувајќи ми љубезен, со ветерот ти ми го шепаш лицето,
зборови за комуникација, тие летаат низ улици,
индикација на сигурност, ти си мојот утрински свет.

Позитивна емоција, ти си она што го барам секој ден,
позитивен тон, ти си звукот што го слушам во срцето,
зборови поврзани со визуелна перцепција, ти си она што гледам,
зборови кои изразуваат потреби, ти си она што сакам.

Сегашноста ми ја полниш со светлина, 
време е да се осмелиме, да го искористиме секој миг,
интерпункциски симболи, ти си ритамот на мојот живот,
и со сите овие зборови, ти си мојот најголем сон.",792,439,1231,2792
Владо Урошевиќ,НАСТАН BO ПОЛЕТО,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Зборови за комуникација
Негативна емоција
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со просторна перцепција
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",ТАГАНОСТ НА МИНАТОТ,"ТАГАНОСТ НА МИНАТОТ

Во градот низ дождот, ридот зад себе го губи,
Среде воздухот, под сенката на спомени губи.
Постои уште трага од она што некогаш беше,
Врз листот на времето, испишани зборови несвесни.

Тага низ улици, низ спомени мината,
Каде што под небото, срцето се чуди зошто ти го напушта.
Звуците на минатото, сега тихо, тихо,
Негативен тон во секој чекор, секоја перцепција.

Зборови поврзани со визуелна перцепција, сега веќе ослепливи,
Зборови поврзани со просторна перцепција, сега веќе несигурни.
Врз секој камен, врз секој рид, врз секој дел од градот,
Се чуди зошто минатото не се врати, зошто ти си мирен.

Тага низ улици, низ спомени мината,
Каде што под небото, срцето се чуди зошто ти го напушта.
Звуците на минатото, сега тихо, тихо,
Негативен тон во секој чекор, секоја перцепција.

Врз секој ден, врз секоја вечер, врз секое време,
Се губи во сенките на минатото, во тагата на денот.
Постои уште трага од она што некогаш беше,
Врз листот на времето, испишани зборови несвесни.",655,537,1192,3216
Владо Урошевиќ,ТОПОЛ ФЕВРУАРИ,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Негативна емоција
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со храна или јадење
Зборови поврзани со дом
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови поврзани со време
Интерпункциски симболи",ТАГА НА ГРАДОТ,"ТАГА НА ГРАДОТ

Во градот низ дождот, тагата стои, 
зад светлините, ридот тихо стои. 
Среде улици, врз асфалтоти, 
под воздухот, сенките се густоти.

Постои куќа, стара и тужна, 
домот на спомени, минатото држи. 
Сегашноста брзо минува, 
но минатото сега ни го врзува.

Време минува, но трагата останува, 
интерпункциски знаци, тихо ги испиува. 
Зборови поврзани со храна, ништо не го менува, 
но домот, сè уште го има својот звук.

Тага низ улици, долга реченица, 
активни се спомени, но негативна е нија. 
Визуелна перцепција, сенките го следат, 
и сè уште под воздухот, трагата стои.

Во градот низ дождот, тагата стои, 
зад светлините, ридот тихо стои. 
Среде улици, врз асфалтоти, 
под воздухот, сенките се густоти.",729,414,1143,2461
Владо Урошевиќ,Непозната,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Женски заменки
Просоцијално однесување
Бидување љубезен
Зборови за комуникација
Увид
Неутрален тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со просторна перцепција
Зборови поврзани со љубопитност
Зборови поврзани со смрт
Зборови поврзани со култура
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови поврзани со време
Зборови кои означуваат жени
Интерпункциски симболи",ПОЕЗИЈА НА МИНАТОТ И СЕГАШНОСТАТА,"ПОЕЗИЈА НА МИНАТОТ И СЕГАШНОСТАТА

no_song_found",770,405,1175,2757
Владо Урошевиќ,ЕЗЕРО II,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Увид
Зборови поврзани со меморија
Неутрален тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со просторна перцепција
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Меморија на Градот,"Меморија на Градот

Во градот низ кој дождот тихо паднал,
среде ноќта, ридот тихо стоел,
воздухот полн со спомени стари,
под неговиот сенка, спокојна и чека.

Зад секој угаок, трага од минатото,
врз секој камен, животот се испиша,
постои уште една прика, несфатена,
која во тишината се шета.

Меморијата низ улици се протега,
долга реченица, непрекината и несведока,
активни се спомените, живи и искривени,
увидот во нив е единствен и неповторлив.

Зборови поврзани со спомени, лебдеа во воздухот,
визуелна перцепција на минатото,
просторна перцепција на секој рид и улица,
зборови поврзани со смрт, тихо се слушаа.

Постои уште една слика, минатото е тука,
во долгите ноќи, градот сонува,
во него постои уште една ритмика,
на која само смртта може да ја прекине.

Интерпункциски симболи на спомените,
тие ги врзуваат минатото со сегашноста,
и во нив се крие уште една прика,
на градот кој никогаш не заборава.",706,461,1167,3139
Владо Урошевиќ,Нерамнотежа,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Негативна емоција
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со просторна перцепција
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови поврзани со време
Повторени зборови
Интерпункциски симболи",Темнината на градот,"Темнината на градот

Во градот низ дождот, темнината се разгорува,  
среде ридот, под неговиот темен грб,  
воздухот е тежок, како да постои само тука,  
а спомените се врз неговиот врв.  

Темнината го опфаќа сè, низ коридорот на спомени,  
зад секој угаок, тагата се губеше,  
а сегашноста се плете во минато,  
време што никогаш не се враќа.  

Очите ги гледаат сенките, тихо исчезнувајќи,  
под ридот, каде што смртта често постои,  
а секој збор е исполнет со болка,  
срцето пукнува, како да се раздели.  

Темнината на градот го опфаќа сè,  
како да не постои ниту една светлина,  
но во длабочината на неговиот ѕид,  
секојдневно се родува нова тага.",700,349,1049,2334
Владо Урошевиќ,ЛЕТНА БАВЧА,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Увид
Зборови поврзани со меморија
Неутрален тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови поврзани со слободно време
Зборови поврзани со култура
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Меморија на градот,"Меморија на градот

Во градот низ кој дождот тихо паднал,
зад ридот каде што воздухот се успинал,
среде ноќта, спомените се исплитаат,
врз улици што минатото го испитуваат.

Постои ден кога слободното време беше слобода,
под дрвото каде што детството се одржа,
културата во секој ѕид се испливаше,
и времето беше вечен сон што не се губи.

Постои ритмот на срцето што го слушав,
и звукот на животот што го испуштав,
во спомените уште постои она што се гледа,
и во тишината на градот, сè уште се слуша.

Постои она што никогаш не ќе го заборави,
спомените како сенки што не го напуштат,
и во тишината на ноќта, смртта е близу,
но слободата на градот е вечен сон што не губи.",716,355,1071,2490
Владо Урошевиќ,Лоши соништа,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Антисоцијално однесување
Прикажување меѓучовечки конфликт
Зборови за комуникација
Негативна емоција
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови кои изразуваат недостаток
Зборови поврзани со смрт
Зборови фокусирани на минатото
Интерпункциски симболи",Темнината во Градот,"Темнината во Градот

Тука вметни ја песната

Во градот, низ темнината, дождот паднал, 
зад светлините, среде тишината, 
врз ридот, воздухот се загубил, 
под сенките, постои празнината.

Тагата се шета, недостатокот се рашири, 
антисоцијалното се рашири, 
меѓучовечкиот конфликт се заостри, 
зборовите за комуникација се исчезнати.

Нераздрмените писма, негативната емоција, 
тагата се губеше во минатото, 
негативниот тон се чувал, 
визуелната перцепција се затемни.

Смртта чека, празнината се зголемува, 
интерпункциски симболи се губеа, 
во градот, низ темнината, 
светлината постои само во спомените.",704,308,1012,2092
Владо Урошевиќ,Прашања,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Зборови за комуникација
Увид
Негативна емоција
Анксиозност
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со љубопитност
Зборови поврзани со смрт
Зборови поврзани со култура
Зборови фокусирани на сегашноста
Зборови поврзани со време
Интерпункциски симболи
Оксфордска запирка",Градски Таинства,"Градски Таинства

Во градот, низ улици темни и празни, 
дождот паднал зад ридот, 
а воздухот станал тежок, полн со тишина.

Среде овие улици, тишината го крие 
што постои, она што никогаш не се гледа. 
Оксфордска запирка, тука, 
каде што срцето се праша: „Што е тоа?“

Лицето на градот е исполнето со прашања, 
неговата љубопитност го следи секој чекор. 
Анксиозноста го опфаќа секој ден, 
тагата се губи во сенките на минатото.

Врз ридот, каде што под него се крие 
минатото, сегашноста и смртта, 
секој чекор е полн со очекувања.

Културата на градот е исполнета со знаци 
на она што некогаш постоело. 
Времеto тече, но трагите остануваат.

„Што е следно?“ се прашаме, 
каде што срцето се стреми кон непознатото. 
Во градот, низ овие улици, 
ние го бараме одговорот на сè што е.",706,416,1122,2904
