author,song_title,styles_to_apply,name_of_new_song,new_song,input_tokens,output_tokens,total_tokens,ms
Славко Јаневски,Еrејска  песна - 2,"Фигуративен јазик
Активен глас
Просоцијално однесување
Негативна емоција
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Сјајот на селската мома,"Сјајот на селската мома

Во тивкото село, каде срцето пее,
Сред гради и очи, што нежно сјаат,
Таа, мома прекрасна, со душа што греје,
Ко бела лилјана, што во росата плава.

Нејзините гради, ко чедо што сака,
Ја грлат животот, што мирно се влева,
А очите нејзини, ко ѕвезди што блескаат,
Ја пеат љубовта, што во срцето дева.

Но, тага ја мачи, ко сенка што плаши,
Ја гуши и боли, ја ранува тихо,
Бидејќи во минатото, што не сака да гаси,
Таа сеќава гледа, како време бргу ли'хо.

Но, таа не клонува, ни сокрива лице,
Туку пее и сонува, ко птица на грана,
Бидејќи во нејзиното срце, што вечно ќе пее,
Живее и дише, нејзината мајка мила.",372,359,731,5162
Славко Јаневски,Илинка  сончева  свршеница - 4,"Фигуративен јазик
Активен глас
Неутрален тон
Зборови поврзани со визуелна перцепција
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Песна за мојата мома,"Песна за мојата мома

Во селското мое чедо,
што сред полето се вие,
живее песна што ја плете
од бели гради, мајчина љубов.

Низ нејзините очи бистри,
минатото гледам да се лизга,
како сенка што во ноќта
ја краси бела, вечна месечина.

Времето застанало, стопено
во нејзините топли прегратки,
а јас пијан од нејзината љубов
во тишината ја пеам мојата песна.",335,189,524,3389
Славко Јаневски,Тогаш ќе умре и љубовта,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Машки заменки
Прикажување меѓучовечки конфликт
Зборови за комуникација
Индикатори за моќ
Негативна емоција
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови поврзани со време
Зборови кои означуваат мажи
Интерпункциски симболи",Болка во градите,"Болка во градите

Во мојот дом, во ова село,
Песна се раѓа, чедо мое бело.
Гледам во твоите очи, мајко мила,
Љубовта што ми ја даваш, ме сили.

Но, болка во градите ми се ширит',
Тага и жал што те мора да скријам.
Комуницирам со тебе, мајко моја,
Моќта што ја имаш, ме плаши, ме боли.

Сегашноста ме измачува, ме гние,
Минатото ме прогонува, ме убие.
Времето лета, а јас стоам тука,
Во овој миг, во оваа секунда.

Јас сум машко, јас сум мажот, јас сум тој,
Што треба да се соочи со овој бој.
Но, очите ми се полни со солзи,
Смртта ме гледа, ме следи, ме гмази.",461,321,782,4691
Славко Јаневски,Илинка  сончева  свршеница  - 3,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Машки заменки
Женски заменки
Зборови за комуникација
Позитивна емоција
Позитивен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со привлечност
Зборови поврзани со култура
Зборови фокусирани на минатото
Зборови поврзани со време
Зборови кои означуваат мажи
Зборови кои означуваат жени
Интерпункциски симболи",Песна за мојата мома,"Песна за мојата мома

Во тивко село, каде што времето стои,
Мојата мома, како чедо, се појавува.
Очите нејзини, бели како снег,
Го милуваат моето срце, што ми ја дарува.

Нејзината песна, како сребрен звук,
Ми ја пее приказната на нашата љубов.
Во гради нејзини, што ме привлекуваат,
Чувствувам топлина што ми ја дарува.

Мојата мома, мојата љубов, мајко мила,
Со твојата убавина, ти си ми култура.
Во минатото твојот лик ме загрева,
А сега, во моментот, ти си ми иднина.",441,256,697,9002
Славко Јаневски,Сватовска,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Машки заменки
Женски заменки
Просоцијално однесување
Бидување љубезен
Зборови за комуникација
Говор за постигнување
Позитивна емоција
Позитивен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со привлечност
Зборови поврзани со храна или јадење
Зборови поврзани со дом
Зборови поврзани со култура
Зборови фокусирани на минатото
Зборови поврзани со време
Повторени зборови
Зборови кои изразуваат количина
Интерпункциски симболи",Белата Мома,"Белата Мома

Во белите гради на мојата мома,
Чедо на село, љубовта што ми мома.
Очите нејзини, како ѕвезди во ноќ,
Ме водат во свет каде што времето стои.

Во мирот на домот, во топлина на грижа,
Нејзиниот глас како песна ми шепка.
Привлечна и чиста, како јадење сладок,
Таа е мојот дом, мојата љубов, мојот јад.

Во минатото нејзино, во сегашноста наша,
Заедно ќе чекаме, времето ќе мине, ќе стаса.
Колку ли зборови, за неа да речам,
Колку ли песни, за неа да испеам.

Просто, таа е мојата бела мома,
Чедо на село, љубовта што ми мома.",510,301,811,9253
Славко Јаневски,"Планино,   планино - 3","Фигуративен јазик
Активен глас
Тага
Неутрален тон
Зборови фокусирани на минатото
Интерпункциски симболи",Песна за родното село,"Песна за родното село

Во мирното село, каде што растев јас,
песна се слуша, нежна и мила.
Таа ме врзува со мајчини гради,
со поглед на мома, со очи на чедо.

Во тишината на родната земја,
тагата се слева во душата моја.
Љубовта кон мајка, кон село и мома,
во срцето пламти, никогаш не гасне.

Мирисот на ливади, на цвеќиња бели,
ме сеќава на мирот и спокојот стари.
Во очите мои, во гради ми тлее,
песната на душата, песната на мајка.",309,232,541,3570
Славко Јаневски,Зоја - 7,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Женски заменки
Прикажување меѓучовечки конфликт
Зборови за комуникација
Негативна емоција
Тага
Негативен тон
Зборови поврзани со аудитивна перцепција
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови поврзани со култура
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Селска Песна,"Селска Песна

Во селските гради, мојата чедо,
Бела мома, љубов моја, песна што пее.
Очи што гледаат, уши што слушаат,
Тага и болка што неми одмолчуваат.

Минато што шепоти, време што лета,
Култура што тлее, животот што цвета.
Комуникација што тивко се губи,
Негативен тон, конфликт што ги губи.

Во селските ноќи, мојата мајко,
Твоите очи ме гледаат, твојот глас ме вика.
Гради што дишат, тело што трепери,
Смрт што зборува, животот што мери.

Селска песна, што пее во мене,
Твојот глас никогаш нема да замре.
Во мојата душа, ти вечно живееш,
Мојата љубов, мојата вера, ти ме спасуваш.",456,312,768,4186
Славко Јаневски,"Планино,   планино - 1","Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Машки заменки
Зборови за комуникација
Позитивна емоција
Тага
Позитивен тон
Зборови поврзани со аудитивна перцепција
Зборови поврзани со визуелна перцепција
Зборови поврзани со дом
Зборови поврзани со култура
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови поврзани со време
Повторени зборови
Интерпункциски симболи",Песна за Родниот Дом,"Песна за Родниот Дом

Во бели гради, дом мој роден,
Почива мирот на мајчин глас.
Очи што блескаат, чедо ободен,
Во твојот загрлај, наоѓам спас.

Тивок шепот на песна давна,
Зборува за времиња што минаа.
Во твојот загрлај, душа ми славна,
Мирисите на дом, ме обземаат.

Од твоите очи, зраци што сјаат,
Ја грејат сегашноста, мојата.
Во твојот загрлај, срцата нè спојат,
Љубов неизмерна, вечна, моја.",466,240,706,3732
Славко Јаневски,Осаменица,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Женски заменки
Негативна емоција
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови кои изразуваат недостаток
Зборови поврзани со смрт
Зборови поврзани со религија
Зборови фокусирани на минатото
Интерпункциски симболи",Сенките на мојата душа,"Сенките на мојата душа

Во тишината на мојот дом,
Сенки се плетат низ моите гради,
Шепотејќи тажни песни,
Што од љубовта мојата се сокрија.

Мојата мома, моето чедо,
Не ја гледам во мојата душа,
Тажни очи, што некогаш блескавеа,
Сега само празнина ми оставаат.

Минатото што ме гуши,
Отсекогаш ме следи во мојот ум,
Спомени што како тивки молитви,
Ја бараат мојата загубена љубов.

Во темнината на ноќта,
Самотна душа се ронам,
Без твојата топлина, мојо чедо,
Само студенило ме опкружува.

Во овие гради, мртва љубов почива,
Сенките ја одземаат мојата вера,
Во овој свет, без твојата светлина,
Само празнина ме очекува.",399,338,737,4498
Ацо Шопов,Старо купувам,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Негативна емоција
Тага
Негативен тон
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови поврзани со време
Повторени зборови
Интерпункциски симболи",Минати денови,"Минати денови

Во старите очи, сенки се крият,
Грлата ни ранети, душите ни плачат.
Девет крвави денови, небото ни гори,
Сите ние сум, во времето што помина.

Фрагмент од минатото, врежан во сеќавање,
Тага и болка, во срцето се таложат.
Бидеме сенки, во овој свет уморен,
Зборови тажни, што време ги носи.",376,173,549,7843
Ацо Шопов,Кога ти е најтешко,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Индикација на сигурност
Позитивна емоција
Позитивен тон
Зборови поврзани со визуелна перцепција
Зборови фокусирани на сегашноста
Интерпункциски симболи",Стари сјај,"Стари сјај

Во сенките на вековите,
Старите очи пламтат.
Грлата пеат, душите бранат -
Девет небесни крви што сум.

Сите стари сме, но вечно нови,
Во сегашноста што ја живееме.
Бидеме едно, со светлината што зрачи,
Во фрагмент од реченица што ја пишуваме.

Во позитивен тон, со сигурност во срцата,
Ја гледаме убавината што ја носиме.
Фигуративен јазик што ја слави,
Оваа визуелна перцепција на живот.",358,225,583,7295
Ацо Шопов,Ноќен извор,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Увид
Негативна емоција
Тага
Негативен тон
Зборови поврзани со аудитивна перцепција
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Сенки на времето,"Сенки на времето

Фрагмент од минатото, старо и истрошено,
Слики во грлата, крвави и тешки.
Девет небеса, сенки на очи,
Бидеме сите во старо, изгубено.

Долги реченици, тон на тага и јад,
Што слушаат грла, што гледаат души.
Времето што поминало, сега што е,
Сенки на минатото, тага што расте.

Активен глас, увид во болка и страв,
Негативен тон, сенки што не се гледаат.
Зборови за крв, за смрт и за време,
Стари, изгубени, во минатото се губат.",411,236,647,2945
Ацо Шопов,Гледач во пепелта,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Прикажување меѓучовечки конфликт
Негативна емоција
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Сенки од минатото,"Сенки од минатото

Стари сенки ја кријат ноќта,
Крвави трагови од девет грла.
Сите очи гледаат во небото,
Бидејќи времето стои во место.

Фрагменти од реченици како сенки,
Оставаат тага во нашите души.
Долги реченици, како бескрајни ноќи,
Шепотат за негативни емоции.

Активно се бориме со минатото,
Но, визуелната перцепција ни е замаглена.
Зборовите за смрт ги слушаме секојдневно,
Додека се присетуваме на старите времиња.

Интерпункциските симболи ја одбележуваат нашата болка,
Но, сепак, ќе бидеме едно во нашите грла.",404,277,681,3724
Ацо Шопов,Ако сведнам понекогаш глава,"Фигуративен јазик
Активен глас
Машки заменки
Зборови поврзани со меморија
Негативна емоција
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови фокусирани на минатото
Интерпункциски симболи",Меморијата на сенките,"Меморијата на сенките

Низ стари грла се лее тага,
во небото што слепите очи го гледаат.
Девет крви се пренесуваат,
бидејќи сите сме сум на сенките.

Во минатото се крие болката,
визуелна слика на смртта што доаѓа.
Стари спомени ги преплавуваат нашите души,
оставајќи го она што беше заборавено.

Зборовите се закопани длабоко,
како да бегаат од реалноста.
Но, срцата сè уште чувствуваат,
додека небото плаче крвави солзи.",371,224,595,3436
Ацо Шопов,"Знам, ти сега сама замислена минеш","Фигуративен јазик
Активен глас
Машки заменки
Женски заменки
Просоцијално однесување
Прикажување меѓучовечки конфликт
Зборови за комуникација
Бидување несигурен/колеблив
Увид
Негативна емоција
Анксиозност
Тага
Неутрален тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со привлечност
Зборови кои изразуваат желби
Зборови поврзани со смрт
Зборови поврзани со култура
Зборови фокусирани на минатото
Зборови поврзани со време
Зборови кои означуваат жени
Интерпункциски симболи",Старите гласови,"Старите гласови

Крвта во мене вкочанета,
а старите гласови ме призоваат.
Девет ехоа од минатото,
што во таинствена песна ме повикуваат.

Очите мои, во сенки потопени,
гледаат небо што плаче крвави солзи.
Тегобни се сите овие стари,
изветвени спомени што ме грозат.

Желбите ми се изгубени,
во пустина на сеќавања закопани.
Сега во очајна тага бидувам,
од анксиозност душата ми е опкована.

Но, јас ќе бидам уште тука,
да ги слушам старите гласови што ме зоваат.
Да ја гледам вечната игра на времето,
и да ја примам судбината што ми ја доделува.",503,285,788,4017
Ацо Шопов,Утре,"Фигуративен јазик
Активен глас
Увид
Негативна емоција
Тага
Неутрален тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи","Стари, старо време","Стари, старо време

Низ старите грла, одекуваат песни,
Од минати денови, што душата ја тежат.
Очите се полни со крвави сенки,
Небесата плачат, нè бидеме сите.

Девет небеса, се сурваат до нас,
Носејќи ја тагата, што векови тлее.
Стари, старо време, што душата ја гние,
Сумот во нас, колку долго ќе трае?

Изгубени во минатото, што не се враќа,
Оплакуваме она, што веќе не постои.
Времето што бега, нè остава во мрак,
Но нашите срца, сè уште во тага бојат.",367,246,613,3404
Ацо Шопов,Кажи ми небо,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Машки заменки
Женски заменки
Зборови за комуникација
Индикатори за моќ
Негативна емоција
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови кои изразуваат потреби
Зборови поврзани со смрт
Зборови фокусирани на сегашноста
Повторени зборови
Интерпункциски симболи
Оксфордска запирка",Ехото на вечноста,"Ехото на вечноста

Во старо време, девет неба се спојуваа,
Сите грла викаа, крвите се движеа.
Сум, очи што гледаат, бидеме во сегашноста,
Сите се прашуваат, кога ќе дојде тагата.

Фрагменти од реченици се шират низ просторот,
Долги и неконечни, како ехо од минатото.
Машките заменки јавно зборуваат за моќ,
Женските шепотат за потребите што ги влечат.

Визуелните перцепции се мешаат со комуникацијата,
Негативните емоции се вкоренети во нашите души.
Повторените зборови го одразуваат циклусот на животот,
Интерпункциските симболи го нагласуваат тонот на тагата.

Ехото на вечноста одекнува низ нашите срца,
Сведок на раѓањето и смртта, на надежта и очајот.
Во оваа моментална реалност, ние сме сенки на минатото,
Што сакаме да ја најдеме својата вистинска суштина.",450,384,834,5490
Ацо Шопов,Младост,"Фигуративен јазик
Активен глас
Позитивна емоција
Негативна емоција
Анксиозност
Тага
Позитивен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови фокусирани на иднината
Зборови поврзани со време
Интерпункциски симболи",Стари песни за нови души,"Стари песни за нови души

Низ старите гради, во очите девет,
се крие светлина што небото ја зрачи.
Бидеме сите крвави грла, но сум
жедна за нов живот што ќе ме обгрне.

Сегашноста ми носи болка и тага,
но јас гледам во иднината со надеж.
Времето бега, а јас стојам неподвижна,
во очекување на нови зори да свитнат.

Стари спомени што ме мачат,
но тие ме водат кон подобри денови.
Крвавите очи ми зборуваат за минатото,
но јас ги отворам кон светлото што доаѓа.

Низ овие стари песни за нови души,
ќе се роди нова реалност, полна со живот.
Бидеме сите едно, во ова небо што нè опкружува,
и нека нашите грла пеат песни за вечноста.",412,322,734,3947
Ацо Шопов,Партизанска колона,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Женски заменки
Просоцијално однесување
Бидување љубезен
Зборови за комуникација
Позитивна емоција
Позитивен тон
Зборови поврзани со аудитивна перцепција
Зборови поврзани со визуелна перцепција
Зборови поврзани со привлечност
Зборови поврзани со култура
Зборови фокусирани на сегашноста
Зборови поврзани со време
Зборови кои означуваат жени
Интерпункциски симболи",Девет старини,"Девет старини

Во тишината на девет стари грла,
Слушам срцата што крвта ја влеваат.
Небото ги гледа сите очи,
Што во сегашноста своја бидуваат.

Твоите зборови, како птици, лета,
Ја разбудуваат мојата душа.
Твојата убавина, како сонце, сјае,
И во мојот ум се вгнездува.

Во овој миг, ние сме едно,
Поврзани со нишка што времето ја тка.
Оваа поезија, наша заедничка, ќе остане,
Како сведоштво за нашата култура ќе ја зна.",461,238,699,4186
Анте Поповски,Секој саме,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Просоцијално однесување
Зборови за комуникација
Неутрален тон
Зборови фокусирани на сегашноста
Зборови фокусирани на иднината
Зборови поврзани со време
Повторени зборови
Интерпункциски симболи",Еве нас,"Еве нас

Една душа, еве нас,
Нешта се движат, нас водат.
Неговиот пат, моите чекори,
Себеси бараме, никој не знае.

Време што беше, време што доаѓа,
Еве нас, заедно, во сегашноста.
Комуникација, просоцијално однесување,
Фрагмент од реченица, долга приказна.

Активен глас, фигуративен јазик,
Допира до нас, допира до Бога.
Повторени зборови, интерпункциски симболи,
Еве нас, заедно, во иднината.",390,220,610,2568
Анте Поповски,Само чемрееме,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Машки заменки
Антисоцијално однесување
Прикажување меѓучовечки конфликт
Морализирање
Бидување несигурен/колеблив
Негативна емоција
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови кои изразуваат потреби
Зборови кои изразуваат недостаток
Зборови поврзани со смрт
Зборови поврзани со религија
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови поврзани со време
Зборови кои означуваат мажи
Интерпункциски симболи",Сенки на минатото,"Сенки на минатото

Еве, една сенка се вие,
Во неговиот ум таа се крие.
Нешта од минатото, болни и темни,
Го гризат неговиот дух, неспокојни и немирни.

Неговиот поглед, тажен и замислен,
Се фокусира на времето што беше, сега оскрнавен.
Нас, како луѓето, нè отфрла и одбива,
Бидејќи во себе, тагата и страста го дрва.

Ни никој не може да му помогне,
Ниту пак неговиот бог, во кого тој верува, да го одрже.
Самиот во себе, тој се затвора и бега,
Не можејќи да се соочи со своите демони што го тераат.

Еве, таа сенка се ширка, го обвива целиот негов свет,
Оставајќи го да тоне во своите мисли, без надеж и без лек.
Колку и да се обидува, да се ослободи од неа,
Неговиот живот, во темнина се потопува и исчезнува.",512,371,883,5142
Анте Поповски,Две тишини,"Фигуративен јазик
Долга реченица (run-on)
Активен глас
Машки заменки
Прикажување меѓучовечки конфликт
Зборови за комуникација
Негативна емоција
Тага
Негативен тон
Зборови поврзани со смрт
Зборови поврзани со религија
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Проколнат Миг,"Проколнат Миг

Една беше таа, еве нас,
Нешта што некогаш беа наши,
Неговиот поглед, моите очи,
Себеси изгубен во вечноста.

Бог, што ни ја одзеде надежта,
Никој да не чуе нашиот јад,
Во тишината на одмаздата,
Времето застана, а ние со него.

Проколнат миг, кога се сретнавме,
Душите ни се испреплетоа,
Да не можеме да се ослободиме,
Од таа тага, што нè уништува.

Реченици долги, што не кажуваат ништо,
Зборови за комуникација, што замираат,
Меѓучовечки конфликт, што нема крај,
Во овој живот, каде смртта е единствен спас.",406,290,696,4700
Анте Поповски,Книга врзана со синџири,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Зборови за комуникација
Неутрален тон
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Една нерасказана,"Една нерасказана

Еве, нешта што беше...
Неговиот живот, моите години.
Себеси, во тоа време, никој друг.
Бог, небото, звездите - сведоци на нас.

Фрагмент од реченица, фигуративен јазик.
Зборови за комуникација, активен глас.
Неутрален тон, зборови за минатото.
Време што поминува, симболи што остануваат.

Еве, нерасказана приказна.
Една, само една, што никој не ја слушна.",353,198,551,2741
Анте Поповски,Коледе,"Фигуративен јазик
Активен глас
Машки заменки
Бидување љубезен
Зборови за комуникација
Позитивна емоција
Позитивен тон
Зборови поврзани со аудитивна перцепција
Зборови поврзани со визуелна перцепција
Зборови поврзани со внимание
Зборови кои изразуваат потреби
Зборови поврзани со храна или јадење
Зборови поврзани со дом
Зборови поврзани со религија
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Одекот на душата,"Одекот на душата

Една ноќ, кога тишината владееше,
Неговиот глас ме допре, ме разбуди.
Еве, тој ме повикува, ме води,
Низ лавиринтот на моите мисли.

Нешта што одамна ги крев во себеси,
Сега ми се откриваат, ме допираат.
Моите очи ги фаќаат нивните нијанси,
Моите уши го слушаат нивното пеење.

Никој друг не може да ме разбере,
Освен неговиот глас, неговото срце.
Тој ме води, ме грее, ме храни,
Како добар бог, како мој дом.

Во него најдов себеси, мојот мир,
Во него ја пронајдов мојата вера.
Еве, тој ме држи, ме прегрнува,
Оставајќи ја мојата душа да одекнува.",468,317,785,4598
Анте Поповски,Свештен страв,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Прикажување меѓучовечки конфликт
Зборови поврзани со меморија
Негативна емоција
Тага
Негативен тон
Зборови поврзани со смрт
Зборови поврзани со религија
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи
Броеви",Сенки на мемории,"Сенки на мемории

Еве ја, една од моите нешта,
Сенка што ме следи во ноќта.
Беше тука, во неговиот свет,
Но, никој не го виде мојот глед.

Моите мисли, заробени во времето,
Исцрпени во бесконечната тага.
Себеси се барам во овој свет,
Но, бог ме остави сам да се бродам.

Еве, ме гледаш, како се бореам,
Во тишината на овие мрачни денови.
Времето ми бега, а јас се губам,
Во сенките на мемориите што ме колнат.",419,228,647,3991
Анте Поповски,Љубовна,"Фигуративен јазик
Активен глас
Женски заменки
Зборови за комуникација
Увид
Зборови поврзани со меморија
Неутрален тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со храна или јадење
Зборови фокусирани на минатото
Зборови поврзани со време
Зборови кои означуваат жени
Интерпункциски симболи",Меморија на вкусови,"Меморија на вкусови

Еве една, што ја носам во себе,
Нешта што во душата ми се лебдат.
Беше тоа некогаш, сега го немам,
Неговиот вкус, што во себе го чувам.

Моите сеќавања, како да ме гледаат,
Никој друг не може да ги разбере.
Себеси се прашувам, дали ќе се вратат,
Оние вкусови што ги сакав, што ги сакам.

Нас, жените, нашата меморија нè следи,
Како птица што лета, а нам ни е близу.
Еве, ја гледам, како ми ги враќа нештата,
Вкусови што ми беа драги, што ми се драги.

Времето лети, а јас ги чувам моментите,
Во кои ја видов, во кои ја вкусив,
Таа храна што ми ја даваше нејзината љубов,
Што ми ја даваше нејзината грижа, нејзината топлина.

Бог знае, дали ќе се вратат тие вкусови,
Што го полнеа моето срце, што ме хранеа.
Еве, ја гледам својата меморија, како ми ги открива,
Тие нешта што ми беа драги, што ми се драги.",405,440,845,5535
Анте Поповски,Мојот татко,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Машки заменки
Неутрален тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови поврзани со дом
Зборови поврзани со религија
Зборови фокусирани на минатото
Зборови поврзани со време
Зборови кои означуваат семејство
Интерпункциски симболи",Сенки на минатото,"Сенки на минатото

Еве, нешта што беа некогаш.
Сенки во нашиот дом, што се губат во времето.
Неговиот поглед што го среќаваше моите,
Во минатото што никад не се врати.

Никој не го знае патот што го земавме,
Само трагите што ги остававме зад себе.
Еве нас, сами себеси, во тишината,
Во која нашиот глас го губи својот одек.

Бог, што ни беше водич низ животот,
Сега е далеку, позади нас, во заборав.
Семејството што некогаш нè поврзуваше,
Сега се само сенки што исчезнуваат.

Времето што минува, оставајќи ги само
Моментите што ги сакавме да ги задржиме.
Еве нас, сами во овој дом, што некогаш
Беше полн со живот, а сега е пуст и тивок.",423,325,748,4840
Анте Поповски,Кон Македонија,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Машки заменки
Зборови за комуникација
Негативна емоција
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови поврзани со религија
Зборови поврзани со култура
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Сенки на вечноста,"Сенки на вечноста

Еве нас, вкоренети во тага,
Фрагменти на живот што беше.
Машки заменки што ја одбележуваат
Нашата комуникација со небото.

Една визија, сенки на вечноста,
Што нè гледаат во нашата самотија.
Нашиот бог, во своето немилосрдно око,
Гледа како нашата култура се губи.

Ништо не останува, само нешта
Што ни ги остави минатото.
Времето, неумолив судија,
Го пресудува нашето постоење.

Во овие моменти на негативна емоција,
Со тага во душата, ние се враќаме
Кон себеси, барајќи одговор
Во овој лавиринт на живот.

Точките на интерпункција ја обележуваат
Нашата патека кон неизбежното.
Еве нас, оставени во мрак,
Жртви на сопствената судбина.",432,336,768,4762
