author,song_title,styles_to_apply,name_of_new_song,new_song,input_tokens,output_tokens,total_tokens,ms
Блаже Конески,ИСКУШУВАЊЕ,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Просоцијално однесување
Бидување љубезен
Зборови за комуникација
Неутрален тон
Зборови поврзани со визуелна перцепција
Зборови фокусирани на сегашноста
Интерпункциски симболи",Сончеви Расени,"Сончеви Расени

Во утринскиот свет, сончевиот светилник
Проширува сенки, кревајќи ни над земјата.
Секој чекор, секоја сенка, звук на лисјата,
Единствено ние, тука, во ова мигнање.

Очите ми ги полни со овие сончеви испуки,
Каде што светлината се смее со сенките.
Секој ден е нов, секоја сенка е дружељубива.
Тука, во ова сегашно, срцето ти трепери.

Зборови на ветерот, тихо ги носи,
Каде што сончевиот свет никогаш не губи.
Ова е нашето место, тука, во ова мигнање,
Каде што светлината и сенката се пријателски.

Сончевиот светилник, тука, во ова сегашно,
Ние сме дел од него, дел од неговиот смев.
Секој ден е нов, секоја сенка е дружељубива,
Тука, во овој сончеви расени свет.",311,375,686,2712
Блаже Конески,Поглед,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Увид
Негативна емоција
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со просторна перцепција
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови поврзани со време
Повторени зборови
Интерпункциски симболи",Тага на минатото,"Тага на минатото

no_song_found",357,1786,2143,6712
Блаже Конески,ПЕСНАТА ЗА ЗАТВОРНИЦАТА,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Машки заменки
Женски заменки
Антисоцијално однесување
Прикажување меѓучовечки конфликт
Бидување несигурен/колеблив
Негативна емоција
Тага
Негативен тон
Зборови поврзани со аудитивна перцепција
Зборови поврзани со визуелна перцепција
Зборови кои изразуваат потреби
Зборови кои изразуваат желби
Зборови кои изразуваат недостаток
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Темнината на спомените,"Темнината на спомените

Од сенките на минатото, ти си ми звукот,
Ти, единствен, што ми го шепнеш траги од сон,
Твоето присуство, колку е лажно и вистинито,
Ти, единствен, што ми го шепаш болка и сон.

Ти си ти, она што ми го остава празнината,
Ти си ти, што ми ги пукнатините во срцето,
Ти си ти, што ми ги пукнатините во душата,
Ти си ти, она што ми го остава празнината.

Ти си ми звукот на тишината, ти си ми звукот,
Ти си ми звукот на спомените што вечно трагаат,
Ти си ми звукот на болката, ти си ми звукот,
Ти си ми звукот на траги што вечно трагаат.

Ти си ми она што ми го остава празнината,
Ти си ми она што ми ги пукнатините во срцето,
Ти си ми она што ми го остава празнината,
Ти си ми она што ми ги пукнатините во душата.

Ти си ми звукот на спомените што вечно трагаат,
Ти си ми звукот на болката, ти си ми звукот,
Ти си ми звукот на траги што вечно трагаат,
Ти си ми она што ми го остава празнината.

Ти си ми она што ми ги пукнатините во срцето,
Ти си ми она што ми ги пукнатините во душата,
Ти си ми она што ми го остава празнината,
Ти си ми она што ми ги пукнатините во срцето.

Ти си ми звукот на спомените што вечно трагаат,
Ти си ми звукот на болката, ти си ми звукот,
Ти си ми звукот на траги што вечно трагаат,
Ти си ми она што ми го остава празнината.

Ти си ми она што ми ги пукнатините во срцето,
Ти си ми она што ми ги пукнатините во душата,
Ти си ми она што ми го остава празнината,
Ти си ми она што ми ги пукнатините во срцето.",439,772,1211,3685
Блаже Конески,ПОРТРЕТ,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Тага
Неутрален тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со просторна перцепција
Зборови поврзани со смрт
Интерпункциски симболи",no_title_found,"no_title_found

no_song_found",298,347,645,2574
Блаже Конески,ДОЈРАН,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Машки заменки
Женски заменки
Просоцијално однесување
Бидување љубезен
Зборови за комуникација
Бидување несигурен/колеблив
Увид
Зборови поврзани со меморија
Позитивна емоција
Негативна емоција
Анксиозност
Тага
Позитивен тон
Негативен тон
Зборови поврзани со аудитивна перцепција
Зборови поврзани со визуелна перцепција
Зборови поврзани со просторна перцепција
Зборови поврзани со перцепција на движење
Зборови поврзани со внимание
Зборови поврзани со привлечност
Зборови поврзани со љубопитност
Зборови кои изразуваат потреби
Зборови кои изразуваат желби
Зборови кои изразуваат стекнување
Зборови кои изразуваат недостаток
Зборови кои изразуваат исполнување
Зборови поврзани со смрт
Зборови поврзани со слободно време
Зборови поврзани со култура
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови поврзани со време
Повторени зборови
Зборови кои изразуваат количина
Зборови кои означуваат жени
Интерпункциски симболи
Оксфордска запирка",Сончевиот Вихор,"Сончевиот Вихор

О, сончевиот вихор, ти кој лета,
Ти, кој ми го шепаш животот со топлота,
Ти, кој ми го шепаш животот со топлота,
Ти, кој ми го шепаш животот со топлота.

Ти, мирен ветар, колку ми ја носиш светлината,
Ти, кој ми ја носиш светлината,
Ти, кој ми ја носиш светлината,
Ти, мирен ветар, колку ми ја носиш светлината.

Од далечнината, ти си ми го врати споменот,
Ти, кој си ми го врати споменот,
Ти, кој си ми го врати споменот,
Од далечнината, ти си ми го врати споменот.

Ти, кој ми го шепаш срцето со тишината,
Ти, кој ми го шепаш срцето со тишината,
Ти, кој ми го шепаш срцето со тишината,
Ти, кој ми го шепаш срцето со тишината.

Сега, ти си ми го врати смевот, ти ми го врати,
Сега, ти си ми го врати смевот, ти ми го врати,
Сега, ти си ми го врати смевот, ти ми го врати,
Ти, кој ми го врати смевот, ти ми го врати.

Ти, кој ми го шепаш животот со топлота,
Ти, кој ми го шепаш животот со топлота,
Ти, кој ми го шепаш животот со топлота,
О, сончевиот вихор, ти кој лета.",697,586,1283,2999
Блаже Конески,УБАВИТЕ ЖЕНИ,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Женски заменки
Прикажување меѓучовечки конфликт
Морализирање
Негативна емоција
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со привлечност
Зборови поврзани со смрт
Сексуална содржина
Зборови поврзани со култура
Зборови фокусирани на минатото
Зборови поврзани со време
Повторени зборови
Зборови кои означуваат жени
Интерпункциски симболи",Тага на минатите љубовни ноќи,"Тага на минатите љубовни ноќи

Во сенките на вечерната светлина,
ти си се губеше, јас сè уште ти се трагам.
Твојата сенка, душа ми ја зема,
и срцето ми се врти во прашања.

Ти беше како сон, лебдејќи во далечниот дел од мината,
а сега ти си само спомен, исчезнат како мрак.
Твојата љубов беше сонце што ми го загреа,
но сега ти си само празнина, полни со прашина.

Мојата душа се труе со тишината,
каде ти беше, таму сега е само празнина.
Твоите ветрови на љубов ми ги зедоа душите,
но сега ти си ми само трага, полни со болка.

Минулото е вечен сон што никогаш не се будам,
и јас сè уште се труам да го фатам она што беше.
Твојата љубов беше ѕвезда во мојата вечер,
но сега ти си само сенка, полни со тага.

Ти си ми го остави празниот дом на спомените,
и јас сè уште се труам да го најдам она што беше.
Твојата љубов беше ритмичен танц на животот,
но сега ти си само празнина, полни со болка.

Мојата душа се труе со тишината,
каде ти беше, таму сега е само празнина.
Твоите ветрови на љубов ми ги зедоа душите,
но сега ти си ми само трага, полни со болка.",407,559,966,3528
Блаже Конески,Питачи,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Машки заменки
Просоцијално однесување
Бидување љубезен
Зборови за комуникација
Бидување несигурен/колеблив
Увид
Зборови поврзани со меморија
Негативна емоција
Анксиозност
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со внимание
Зборови кои изразуваат потреби
Зборови кои изразуваат желби
Зборови кои изразуваат недостаток
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови поврзани со време
Зборови кои означуваат мажи
Интерпункциски симболи",Темнината на Спомените,"Темнината на Спомените

О, мој син, слушај ги зборовите што ги испуштам,
како дамни ветрови, тихо, но силно,
од далечнината на спомените, тие се враќаат,
фигуративно пливајќи во морето на минатото.

Сега, ти си тука, но тие се таму,
фрагмент од реченица, исчезнати мигнови,
долга реченица, непрекината низа на искуства,
активно се враќаме назад, со машкиот тон на сеќавање.

„Зошто ми ги заборави очите?“, се прашувам,
просоцијално однесувајќи се кон минатото,
будувајќи љубезен со секој спомен,
зборови за комуникација, но тихо, колеблив.

Увидот ми го открива, но сè уште сум несигурен,
тагата ме опфаќа, анксиозноста ме брка,
негативниот тон на спомените е тежок за носам,
визуелна перцепција на светот што ми го остави.

Вниманието на секој детали, секоја нијанса,
потребите и желбите на минатото сега се недостаток,
смртта на оние што ги знаев, ми ги зема силно,
зборови фокусирани на минатото, но и на сегашноста.

Време е, син, време е да се помине,
зборови кои означуваат мажи, тихо, но силно,
интерпункциски симболи на животот што минува,
и ние, ние остануваме, но сè уште ги чувствуваме.

Темнината на спомените, тихо, но силно,
о, мој син, слушај ги зборовите што ги испуштам.",491,604,1095,4404
Блаже Конески,Саат,"Фигуративен јазик
Активен глас
Увид
Негативна емоција
Тага
Негативен тон
Зборови поврзани со аудитивна перцепција
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Тага на минатото,"Тага на минатото

Во тишината на ноќта, ветерот шепоти,
Споменици на денови изгубени, ни ги повикува.
Звуците на ушите, звучни како далечни ѕвона,
Пролетни ветрови, носат траги од минати часови.

Очите гледаат сенки, слики исчезнати,
Каде тихоста ги губи зборовите на љубовта.
Сеќавањата, како сенки, се губе во темнината,
Тага, силна и непозната, ги опфаќа душите.

Сега, времето тече, но срцата се стојат,
Минулото, како смрт, ни се враќа во спомените.
Временските стрели, брзо ги исфрлаат денови,
И ни оставаат само празнини, полни со тага.

Очите се полни со светлина, но срцето е темно,
Каде минатото се враќа, со своите болки.
Вели, кого ќе најдеме во овие сенки,
Доде каде ќе стигне наша тага?",329,386,715,2830
Блаже Конески,ЗА НЕПОЗНАТАТА  - БЕГСТВО,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Машки заменки
Женски заменки
Бидување несигурен/колеблив
Негативна емоција
Анксиозност
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со просторна перцепција
Зборови поврзани со привлечност
Зборови кои изразуваат потреби
Зборови кои изразуваат желби
Зборови кои изразуваат недостаток
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови поврзани со време
Зборови кои означуваат мажи
Зборови кои означуваат жени
Интерпункциски симболи",Темнината на спомените,"Темнината на спомените

Од темнината на спомените, ти си мислите што се развиваат,
како ветерот што шета по празниот двор,
долга реченица без крај, без мир.
Ти си она што го губиме, она што го чекаме,
но секој чекор е тежок, тежак како камен.

Ти си неговиот лик, неговиот звук,
кој се губи во тишината на ноќта,
а јас сè уште те барам, ти си ми единствениот свет.
Мојот срцевиот удар е единствениот што го слушам,
и сè уште го чувствувам неговиот допир.

Ти си тагата што се стегнува во длабочините на мојот дух,
и ти си она што никогаш не го наоѓам,
и ти си она што ми го зема сè,
освен она што го сакам.
Ти си смртта што се ближи, секој ден поблиску,
и јас сè уште чекам, чекам нешто што никогаш не доаѓа.

Сегашноста е празна, полна со празни звуци,
и минатото е единственото што го имаме,
но ти си она што го губиме во секое мигнување.
Ти си она што го сакам, но ти си она што го немам,
и јас сè уште чекам, чекам нешто што никогаш не го наоѓам.

Ти си она што го немам, она што го сакам,
и ти си она што го губиме во секое мигнување.
Ти си смртта што се ближи, секој ден поблиску,
и јас сè уште чекам, чекам нешто што никогаш не доаѓа.",484,615,1099,4331
Блаже Конески,ВИЈ,"Фигуративен јазик
Долга реченица (run-on)
Активен глас
Машки заменки
Женски заменки
Прикажување меѓучовечки конфликт
Индикатори за моќ
Негативна емоција
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови кои изразуваат потреби
Зборови кои изразуваат недостаток
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови поврзани со време
Интерпункциски симболи
Оксфордска запирка",Темнината на спомените,"Темнината на спомените

Во сенките на минатото, ти си, мојот брат, 
со очите полнети со горчина и ветерот на ветрови 
што ни ги неселе ветувања на љубов и омраза. 
Ти, со твојата силна дршка, секогаш беше 
најблиску, но секогаш и најдалеку, 
како да ние двајца смешеме два светови 
под еден небо, но под различни ѕвезди.

Твојата гласа беше звук на смрт 
кој ми го пушташе ушите кога ќе ти се обраќам, 
и ти, со твојот гласен смевок, 
секогаш ми го пушташе срцето да се тресе 
под тежината на нашите тагови.

Сега, ти си тука, но и неси тука, 
и јас сум исполнет со празнина 
која никогаш нема да се наполни 
освен со спомените на твоите зборови 
кои сега звучат како ехото на смртта.

Време е да се спомене она што беше 
и да се заборави она што нема 
но ти си, мојот брат, 
секогаш дел од ова темно миналото 
кое никогаш нема да го заборави.

Ти си тука, но и неси тука, 
и јас сум исполнет со празнина 
која никогаш нема да се наполни 
освен со спомените на твоите зборови 
кои сега звучат како ехото на смртта.

Сега, ти си тука, но душа ми ја чекаш 
и јас сум исполнет со празнина 
која никогаш нема да се наполни 
освен со спомените на твоите зборови 
кои сега звучат како ехото на смртта.",416,611,1027,4322
Блаже Конески,КОШМАР,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Машки заменки
Женски заменки
Антисоцијално однесување
Прикажување меѓучовечки конфликт
Зборови за комуникација
Бидување несигурен/колеблив
Негативна емоција
Анксиозност
Лутинa
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови кои изразуваат потреби
Зборови кои изразуваат желби
Зборови кои изразуваат недостаток
Зборови поврзани со ментално здравје
Зборови поврзани со смрт
Сексуална содржина
Зборови поврзани со дом
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови поврзани со време
Интерпункциски симболи",Темнината на спомените,"Темнината на спомените

Од темнината на спомените, ти си како сенка што не го напушта мојот ум,
фигуративно, ти си дел од мојата болка, дел од мојата трагедија.
Фрагмент од реченица, ти си она што не го искажувам, но го чувствувам секој ден.

Долга реченица, која нема крај, она што животот ми го остави, ти си големиот недостаток,
активно се борам со себе, со ти, со она што немаме.

Ти си ти, мојот колеблив сон, ти си она што ми го губиме, ти си она што никогаш не ќе го вратиме.
Машкиот јазик на болката, ти си она што мене го прави да се лутам, да се лутам во темнината.

Женската трага, ти си она што мене го прави да се лути, да се лути без крај.
Антисоцијално однесување, ти си она што мене го прави да се исклучам од светот.

Меѓучовечки конфликт, ти си она што мене го прави да се осакатуваме, да се осакатуваме едни со други.
Зборови за комуникација, ти си она што не го искажуваме, но го чувствуваме.

Бидување несигурен, ти си она што мене го прави да се колебам, да се колебам без крај.
Негативна емоција, ти си она што мене го прави да се анксиозирам, да се анксиозирам без крај.

Лутината, ти си она што мене го прави да се губи, да се губи во темнината.
Тагата, ти си она што мене го прави да се губи во спомените, во спомените на минатото.

Негативен тон, ти си она што мене го прави да се исклучам од светот, да се исклучам од светот.
Зборови поврзани со визуелна перцепција, ти си она што мене го прави да гледам темнина.

Зборови кои изразуваат потреби, ти си она што мене го прави да нема да има потреба, да нема да има потреба.
Зборови кои изразуваат желби, ти си она што мене го прави да не има желба, да не има желба.

Зборови кои изразуваат недостаток, ти си она што мене го прави да нема да има недостаток, да нема да има недостаток.
Зборови поврзани со ментално здравје, ти си она што мене го прави да се губи, да се губи во болката.

Зборови поврзани со смрт, ти си она што мене го прави да се губи во спомените, во спомените на минатото.
Сексуална содржина, ти си она што мене го прави да се исклучам, да се исклучам од светот.

Зборови поврзани со дом, ти си она што мене го прави да се губи во спомените, во спомените на минатото.
Зборови фокусирани на минатото, ти си она што мене го прави да се губи во спомените, во спомените на минатото.

Зборови фокусирани на сегашноста, ти си она што мене го прави да се губи во темнината, во темнината на спомените.

Зборови поврзани со време, ти си она што мене го прави да се губи во спомените, во спомените на минатото.

Интерпункциски симболи, ти си она што мене го прави да се губи во темнината, во темнината на спомените.",510,1238,1748,6798
Блаже Конески,Бура,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Антисоцијално однесување
Прикажување меѓучовечки конфликт
Негативна емоција
Лутинa
Негативен тон
Зборови поврзани со аудитивна перцепција
Зборови поврзани со визуелна перцепција
Зборови поврзани со перцепција на движење
Зборови поврзани со ризик
Зборови кои изразуваат потреби
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови поврзани со време
Интерпункциски симболи
Оксфордска запирка",Темнината на спомените,"Темнината на спомените

Во сенките на ноќта, гласовите се разнесуваат,
Тишината е полна со прашања неодговорени.
Секој чекор е полноправен со крик на ветрот,
Каде што срцето се лути на тишината.

Ти си тука, но не си тука,
Твојот смих не е тука,
Твојот ветер на смртта ми го зеде душето.
Сега јас сум тука, ти си таму,
А она што имаме е празнина на полето.

Секој ден е нов ризик, секоја вечер е нов судбина,
Ние ги губиме нашите потреби во овој хаос.
Очите ми гледаат смртта што се ближи,
Минатите се враќаат како сенки на ѕидот.

Сега ми звучиш како празнина,
Твојот смих е празнина,
Твојото присуство е празнина на смртта.
Секој ден е нов ризик, секоја вечер е нов судбина,
Ние ги губиме нашите потреби во овој хаос.

Време е да се ослободиме од минатото,
Но сенките на спомените се уште се тука.
Секој ден е нов ризик, секоја вечер е нов судбина,
Ние ги губиме нашите потреби во овој хаос.",438,480,918,3396
Блаже Конески,ИГРАНКА,"Фигуративен јазик
Активен глас
Негативна емоција
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Темнината на спомените,"Темнината на спомените

no_song_found",305,1786,2091,5482
Блаже Конески,ПРОШТАЛНА ПЕСНА,"Фигуративен јазик
Активен глас
Зборови за комуникација
Негативна емоција
Тага
Негативен тон
Зборови поврзани со аудитивна перцепција
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Тага на Заборавените Времиња,"Тага на Заборавените Времиња

Во тишината на ноќта, ветерот шепоти,
Гласови од минатото, искривени и скршети.
Се чуди како звукот на тишината го оплакува,
Секој звук е трага, секој звук е туга.

Очите гледаат, но не гледаат,
Светлина што веќе вечно ве ослепија.
Сеќуврството е сенка, сенка на смртта,
Која ни го зема сè што беше.

Времиња кога смешењето беше живо,
Сега е само ехо, ехо на смртта.
Тага што се губи во темнината,
Каде што времето вечно се губи.

Се чуди како звукот на тишината го оплакува,
Секој звук е трага, секој звук е туга.
Време што беше, сега е минатост,
Се губи во сенките на смртта.

Вели, вели уште еднаш, уште една песна,
За оние што вечно ве чекаат во темнината.
Тага на минатото, трага на смртта,
Вечно ве оплакува во тишината.

Се чуди како звукот на тишината го оплакува,
Секој звук е трага, секој звук е туга.
Време што беше, сега е минатост,
Се губи во сенките на смртта.",335,506,841,3318
Блаже Конески,ВЕСЕЛА ПЕСНА,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Просоцијално однесување
Бидување љубезен
Зборови за комуникација
Позитивна емоција
Позитивен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со просторна перцепција
Зборови поврзани со привлечност
Зборови поврзани со слободно време
Зборови фокусирани на сегашноста
Зборови поврзани со време
Интерпункциски симболи",Сончеви Разговори,"Сончеви Разговори

Во овие сончеви денови, ти си блиску,
како блескава ѕвезда во мојот свет.
Твоето присуство е сончево зрачење,
кое ги осветлува сите мои денови.

Ти ми го претвора живот во песна,
како ако ветерот шепоти тајни.
Твоите зборови се златни снопови,
кои ги исполнуваат моите мисли.

Секој ден е ново сонце, нови разговори,
и секој разговор е ново откритие.
Ти си ми сончева светлина во сенките,
и ми даваме смелост да ги прекрсаме границите.

Сегашноста ни е креативна платформа,
каде што сме слободни да експериментираме.
Време е да ги исполниме овие мигови,
со љубов и благодарност во секое чекорување.

Ти си мојот сончевиот пријател,
и заедно ние ги испиуваме овие моменти.
Секој ден е ново сонце, нови песни,
и ние продолжуваме да ги пееме заедно.",379,401,780,2846
Блаже Конески,Камикаѕе,"Фигуративен јазик
Долга реченица (run-on)
Активен глас
Машки заменки
Антисоцијално однесување
Прикажување меѓучовечки конфликт
Зборови за комуникација
Индикатори за моќ
Увид
Негативна емоција
Негативен тон
Зборови поврзани со ризик
Зборови поврзани со смрт
Зборови поврзани со култура
Зборови фокусирани на минатото
Зборови поврзани со време
Зборови кои означуваат мажи
Зборови кои означуваат социјален статус
Интерпункциски симболи
Оксфордска запирка",Смртта на единството,"Смртта на единството

Во темнината на ноќта, ти си единствениот што го слушам,
твојот глас, силно и гордо, ми го пушта ветрот во крилјата.
Машкиот тон, искрен и жесток, ми ги открива темните улици
каде луѓето се густо стегнати, но срцата се празни.

Ти се дриш како крал, со власт што не се споредува,
а јас, тука, сум само слуга, но душа ми се разгорува.
Нашите очи се среќуваат, ти со гордо око,
а јас со страв, ти со смрт, а јас со ризик.

Конфликтот е тука, јас сум во борба за да опстанам,
а ти, со твојата силна рака, ми ги земаш сите надежи.
Временските стрели се вртеа, но ти си останав истиот,
непроменлив, силно држејќи го својот штит.

Моќта ти е огромна, ти си големиот маж,
а јас сум само сенка, тихо шетајќи низ минатото.
Зборовите за комуникација се губеа во ветрот,
а јас сум осамен, слушајќи ги звуките на смртта.

Ти си културен симбол, ти си гордото прашање,
а јас сум само дел од нивото, исполнет со негативни емоции.
Смртта е блиску, ти си ја чувствуваш, ти си ја носиш,
а јас сум тука, во сенката, чекајќи го крајот.

Сега, единството е смртно, ти си го направил тоа,
а јас сум осамен, губејќи се во темнината на минатото.
—, а сепак, ти си крал, а јас сум само слуга,
и ова е смртта на единството, тука, во оваа ноќ.",418,665,1083,4811
Блаже Конески,Разделба,"Фигуративен јазик
Активен глас
Прикажување меѓучовечки конфликт
Зборови за комуникација
Негативна емоција
Тага
Негативен тон
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Темнината на спомените,"Темнината на спомените

В тишината на ноќта, зборовите се губеа во ветерот,
Како ветувања на некогаш, исчезнати и заборавени.
Ти си ми прашање, нерешено, исполнето со болка,
Каде ти си сега, душе, што немаше да ми одговори?

Мојот глас се трудеше, но ти беше тивок,
Како смртта што доаѓа, неочекувано и брзо.
Тага ме опфати, јас сум единствениот што плаче,
Сеќавањата се враќаат, но ти си ми стана туѓ.

Време минува, но спомените остануваат,
Како сенки што се движат, но не се движат напред.
Ти си ми прашање, нерешено, исполнето со болка,
Каде ти си сега, душе, што немаше да ми одговори?

В сенките на минатото, ти си остаси,
Ти си ми прашање, нерешено, исполнето со болка.
В тишината на ноќта, зборовите се губеа во ветерот,
Каде ти си сега, душе, што немаше да ми одговори?",312,414,726,2939
Блаже Конески,ЗДРАВИЦА,"Фигуративен јазик
Активен глас
Женски заменки
Просоцијално однесување
Бидување љубезен
Зборови за комуникација
Позитивна емоција
Позитивен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со привлечност
Зборови кои изразуваат желби
Зборови поврзани со храна или јадење
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови поврзани со време
Зборови кои означуваат жени
Интерпункциски симболи",Сончеви Разговори,"Сончеви Разговори

Од денот ти ми го зема ветерот,
Ти, сонче, ми го грееш срцето.
Твојата светлина, ми ја чувствувам,
Ти, ми го правиш светот попривлечен.

Ти, сонче, ми го осветлуваш патот,
Твојата топлина, ми ја ценам.
Ти, ми го правиш денот подобар,
Твојата блискувам, ми ја ценам.

Ти, сонче, ми го правиш јадењето поубаво,
Твојата светлина, ми го прави срцето повесел.
Ти, ми го правиш времето попријатно,
Твојата привлечност, ми ја ценам.

Сега, ти сонче, ми го осветлуваш сегашниот момент,
Твојата желба, ми ја ценам.
Ти, ми го правиш минатото попријатно,
Твојата блискувам, ми ја ценам.

Ти, сонче, ми го правиш срцето повесел,
Твојата привлечност, ми ја ценам.
Ти, ми го правиш денот подобар,
Твојата светлина, ми ја чувствувам.

Ти, сонче, ти си мојот разговорник,
Твојата љубезност, ми ја ценам.
Ти, ми го правиш светот попривлечен,
Твојата топлина, ми ја ценам.",405,494,899,2999
