author,song_title,styles_to_apply,name_of_new_song,new_song,input_tokens,output_tokens,total_tokens,ms,perplexity,bleu_score,rouge_1,rouge_2,rouge_l,bertscore_f1
Блаже Конески,ЧЕКАЊЕ,"Анксиозност
Тага
Негативен тон
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови поврзани со време
Зборови кои означуваат жени
Интерпункциски симболи",Тага на минатото Тука вметни го насловот,"Тага на минатото Тука вметни го насловот

Сум во сенка на минатото, веќе нема,
срцето ми го брка уште тој ден,
кога ти си отишол, пак ми го остави,
срцето тихо, полно со тага.

Сега стојам, дури тука, уште еднаш,
песна на смртта, полни со траги,
од секогаш сум мислел за излишноста,
дали зборовите уште имаат смисла.

Сега нема ни трага од она што беше,
време ми го брка, полно со празнини,
и срцето ми, полно со негативен тон,
се труди да се справи со минатото.

Жената, која ми ја остави,
срцето ми го брка, уште еднаш,
и јас сум тука, дури во сенката,
песна на смртта, полни со тага.",817,333,1150,2387,26.665502548217773,0.0023179727108035,0.0,0.0,0.0,0.7706974744796753
Блаже Конески,Кобење,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Машки заменки
Морализирање
Зборови за комуникација
Индикатори за моќ
Бидување несигурен/колеблив
Негативна емоција
Анксиозност
Негативен тон
Зборови поврзани со ризик
Зборови поврзани со смрт
Зборови фокусирани на сегашноста
Зборови поврзани со време
Интерпункциски симболи
Оксфордска запирка",Смртна Песна на Сегашноста,"Смртна Песна на Сегашноста

Смртна песна, веќе сум тука,
срцето ми удира во сега,
пак колебам, нема утре,
дури смртта го чека срцето.

Мене веќе нема во овие сенки,
уште една вечер, уште еден час,
и сите тајни ќе поминаат,
преку темнината, надвор од овие граници.

Смртта е блиску, дури и сега,
и ти си самотен во овој мрак,
уморни крилја, склопи ги,
и помине без да оставиш трага.

Одам во смртта, веднаш,
без да се колебам, без да се плашам,
затоа што срцето ми веќе умре,
и само смртта ми ја остава слободата.

Смртта е единствениот сон,
кој веќе ми го исполнува сега,
и ти си самотен во овој мрак,
само смртта ќе ми даде одмор.

Смртна песна, веќе сум тука,
срцето ми удира во сега,
пак колебам, нема утре,
дури смртта го чека срцето.",946,414,1360,2743,14.541962623596191,0.0047742477412025,0.0,0.0,0.0,0.8624444603919983
Блаже Конески,НЕЖНОСТ,"Фигуративен јазик
Активен глас
Машки заменки
Женски заменки
Просоцијално однесување
Бидување љубезен
Морализирање
Зборови за комуникација
Увид
Позитивна емоција
Позитивен тон
Зборови поврзани со визуелна перцепција
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Сон на срцето,"Сон на срцето

Сон на срцето, веќе сум тука,
песна тихо ми ја шепа,
срцето ми го брка,
уште го слушам неговиот звук.

Сега пак сум во тишината,
нема збор што ќе го искажам,
дури тие мигли се сон,
кои ми ги испрати минатото.

Спомнувањето е мој пријател,
временските стрели ни го носат,
срцето ми го брка,
и ми го враќа она што нема.

Сон на срцето, уште го чувствувам,
пролетниот ветер ми го шепа,
машкиот ми звук го брка,
и ми го укажува патот.

Жални се спокојните мигли,
но тие ни го укажуваат,
срцето ми го брка,
и ми го враќа она што е.

Сон на срцето, сега сум тука,
песна тихо ми ја шепа,
срцето ми го брка,
уште го слушам неговиот звук.",901,385,1286,2505,11.843778610229492,0.0028338290936713,0.0,0.0,0.0,0.8840742707252502
Блаже Конески,Планина,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Прикажување меѓучовечки конфликт
Негативна емоција
Тага
Негативен тон
Зборови кои изразуваат потреби
Зборови кои изразуваат недостаток
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови поврзани со време
Интерпункциски симболи",Тага на минатото,"Тага на минатото

Сум тука, песна веќе испрана,
срцето ми го удира минатото,
уште го чувствувам неговиот ветер,
пак се враќам на брегот на мојата татковина.

Нема веќе она што беше,
дури и сончевиот зрак не ми го врати светлото,
мене го опфати тагата,
и срцето ми е оковано со робови на спомени.

Живев дури не осознав,
лека и врз твоите коски е удрен печат,
на прокоба и роб: јас продолжувам,
а ти како заробеник.

Стоиш оковано на брегот на мојата татковина,
жестока казна е тоа некој и в соне,
над сите свеглини,
само твојот синџир да го слуша.

Луди дождови, ловци цветови,
упорно кружи, е изида, тагува над озирис,
се до изгревот на сонцето,
порно кружи.

Само над едно место. Можеби тоа место е домодубно?
Твојата голгота и твојот Витлеем? Што ли те мрачи?

Сум тука, песна веќе испрана,
срцето ми го удира минатото,
уште го чувствувам неговиот ветер,
пак се враќам на брегот на мојата татковина.",930,470,1400,2794,27.137226104736328,0.0041030704261503,0.0,0.0,0.0,0.8332090377807617
Блаже Конески,Неизвесност,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Зборови за комуникација
Бидување несигурен/колеблив
Увид
Сè или ништо размислување
Негативна емоција
Анксиозност
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со љубопитност
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови поврзани со време
Интерпункциски симболи",Темнината на спомените,"Темнината на спомените

Сега сум тука, веќе ти си отиде,
срцето ми лута, нема веќе ни ништо.
Пак се враќам на оние улици,
каде што уште ми се видуваше твојот лик.

Дури и сега, кога светот ми се врти,
сè уште чувствувам твојата сенка.
Ти беше единствен, ми беше целиот свет,
и сега имам само празни празнини.

Тага ме опфати, колку е тешко да се живее,
без она што немаше, без она што беше.
Ти беше мој, сега ти си ми туѓ,
и срцето ми стои во тишина.

Сега ми е тешко да поминавам,
сè уште ми се јавуваш во сон,
и ми се чинеше дека сè уште сме заедно.
Тага, колку е силна, колку е голема.

Сега ми е прашање на време,
колку уште ќе трае оваа болка.
Сега сум тука, срцето ми стои,
и ми е тешко да верувам дека ти си ми завршено.

Темнината на спомените вечно ќе трае,
и сè уште ми е тешко да го прифатам.
Сега сум тука, веќе ти си отиде,
и срцето ми лута, нема веќе ни ништо.",951,493,1444,3273,13.15809440612793,0.0040522710337587,0.0,0.0,0.0,0.8039238452911377
Блаже Конески,Младост,"Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Неутрален тон
Зборови фокусирани на сегашноста
Зборови поврзани со време
Интерпункциски симболи",Сегашност на срцето,"Сегашност на срцето

Сега сум овде, со срцето пушејќи,
песна што го исполнува моето битие.
Веќе ми е јасно, сега сум тука,
и дури најдлабоките мисли се откриваат.

Пак се враќам кон себе, уште еднаш,
нема празнини, само искреност.
Срцето ми говори, нема лукави трикови,
само искрени зборови што сега звучат.

Тука, во сегашноста, срцето ми го зема водството,
и дури најсините ми стануваат јасни.
Мене веќе не пливаат празни мисли,
туку искрени чувства што сега се раѓаат.

Време е да се слуша срцето, да се почувствува сега,
и да се живее секоја минута со цело срце.
Нема потреба од празни зборувања,
само искрени акции што сега се прават.

Срцето ми вели дека сè е во ред,
и дури најголемите прашања сега се одговорени.
Мене веќе не бркаат празни мисли,
туку искрени чувства што сега се раѓаат.",825,427,1252,2964,17.180307388305664,0.0050545344350324,0.0,0.0,0.0,0.8123160004615784
Блаже Конески,ВОДНО,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Просоцијално однесување
Бидување љубезен
Зборови за комуникација
Говор за постигнување
Индикација на сигурност
Увид
Зборови поврзани со меморија
Позитивна емоција
Позитивен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со просторна перцепција
Зборови поврзани со смрт
Зборови поврзани со слободно време
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови поврзани со време
Интерпункциски симболи",Срцеви Разговори,"Срцеви Разговори

Срцето веќе ми го кажа,
сега ти го слушај:
„Пушчениот ремен на тишината,
но топло е срцето стаен.

Полноќ нема дебне човек стаен,
а тој стои и од сон се кине.

Сад зеница од снег згуснат сјае --
дал е човек, дал замрзнат чинар?

Кога сонот, син на ноќта сина,
почна влажни очи да му штипе,
живна малку смрзнатиот чинар --
недалеку лека сечка рипна!

Темен водчо, ајдучина жива,
од остри му заби капе пена...
Здивна леко столетниот иван,
се наведна и огњарка крена.

Грмна цевка, светна модер пламен,
се потресе леденнот спокој,
падна волкот на пат како ќамен --
му замрзна ајдучкото око.

Стежна снегот по гората сува,
грлест петел пак поздрави зор:
змејот-чветер налутено дувна -
но којтоа куца преку гора?

Пак селото од гласови живна,
налбатинот панко клати глава:
„Тоа ќе е столетниот иван:
тој е, тој е, браќа, живот давам!“

Стаса иван и фраи од плешки
вав терет и издивна само:
„Волчиштава и живи се тешки,
но и мртви ќе ти скинат рамо!“

И насмевнат бара луле в појас:
„Мразов ноќен ми замати очи...“
Селаните грстум тутун двојат

од кесите -- 8",1014,569,1583,2827,68.41506958007812,0.0019845234528734,0.0,0.0,0.0,0.8192312717437744
Блаже Конески,ОД ВОЗОТ,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Увид
Зборови поврзани со меморија
Негативна емоција
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со просторна перцепција
Зборови поврзани со смрт
Зборови поврзани со дом
Зборови фокусирани на минатото
Зборови поврзани со време
Повторени зборови
Интерпункциски симболи",Тага на минатото,"Тага на минатото

Сум веќе тука, сега, пак во сенките на минатото,
каде што срцето ми чеша од спомени стари.
Нема веќе оној дом, уште го помнам,
каде што секој ден беше полн со радост и смеа.

Дури и сега, кога огледавам,
визуелна перцепција на она што нема,
ми се чини дека сè уште сум во онај дом,
гледајќи ги ѕидините што ми ги познаваа.

Тага ме опфати, негативна емоција,
која никој не може да ја разбере.
Сега сум тука, но минатото е тука со мен,
како сенка што нема да го напушти.

Време ми помина, уште помина,
и со него помина и она што беше.
Па така, песна, ти си единствениот начин
да го изразам болното чувство во мое срце.

Сум веќе тука, сега, пак во сенките на минатото,
каде што срцето ми чеша од спомени стари.
Нема веќе оној дом, уште го помнам,
каде што секој ден беше полн со радост и смеа.

Изгледа како сон, но срцето ми знае,
дека смртта ги зема оние што ние сакаме.
Тага ме опфати, негативна емоција,
која никој не може да ја разбере.

Сега сум тука, но минатото е тука со мен,
како сенка што нема да го напушти.
Па така, песна, ти си единствениот начин
да го изразам болното чувство во мое срце.

Сум веќе тука, сега, пак во сенките на минатото,
каде што срцето ми чеша од спомени стари.
Нема веќе оној дом, уште го помнам,
каде што секој ден беше полн со радост и смеа.",753,684,1437,4074,9.6235990524292,0.0013754311168498,0.0,0.0,0.0,0.8880113363265991
Блаже Конески,ТИШИНА,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Просоцијално однесување
Бидување љубезен
Неутрален тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови фокусирани на сегашноста
Интерпункциски симболи",Сегашност на спомени,"Сегашност на спомени

Сега, срцето ми веќе тихо пушта песна,
каде уште не се слуша звукот на минатото.
Пак таа вечер, кога сум стоел блиску,
и дури немаше збор што да се каже.

Мене веќе ми го зема споменот,
како да ми го гребе душата.
Сега, тихо, слушам звукот на ветерот,
и само одвреме навреме ќе кажам по некој збор.

Спомените веќе се распрскаа,
но тие остануваат во сенката на сега.
Срцето ми уште го чувствува,
и дури нема враќање узводно.

Сега, јас сум патник што толку долго чекори,
и само го слушам звукот на спомените.
Пак таа песна, која веќе не се слуша,
но уште го чувам грижно тој спомен.

Сега, јас се саќавам за веселите славејчиња,
што шумваа некаде блиску.
И дури со волк да се здавам,
да го преколам она што веќе не е.

Сега, планината има еден слој врз душата,
со нокти би го гребел, со еге би го стругал.
Би го стружел со ноже како лишај на карпа,
и да се случи дури со волк да се здавам.

Сега, пред годишнината на татковата смрт,
мајка ми само ова го рече за покојникот,
како тажачка:
кога ќе по видев оддалеку, во бела кошула на нашата иива,
ми се чинеше — бел бајрак се вие над нашата нива,
со него полето ми стануваше убаво.

Мајка овој час зајачи во сонот,
никого не го потресе тој крик,
ниту дури немаше збор што да се каже.
Сега, тихо, слушам звукот на спомените,
и само одвреме навреме ќе кажам по некој збор.",872,695,1567,4099,27.35848999023437,0.0012295812242569,0.0,0.0,0.0,0.8366854190826416
Блаже Конески,ПРОШТАВАЊЕ ОД ПАРИЗ,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Зборови за комуникација
Неутрален тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Споменици на времето,"Споменици на времето

Споменици на времето, ти срце што веќе тича,
песна уште живописна, сега во тишина.
Пак ми го врати минатото, дури кога сум сè губеј,
нема веќе она што беше, но срцето го знае.

Мене ми ги врза денови, минати како сенки,
визуелна перцепција на смртта што ни се ближи.
Сега, тука, во минатото, времето ни се враќа,
и дури кога срцето тиче, уште трага.

Споменици на времето, ти срце што веќе тича,
песна уште живописна, сега во тишина.
Пак ми го врати минатото, дури кога сум сè губеј,
нема веќе она што беше, но срцето го знае.

Мене ми ги врза денови, минати како сенки,
визуелна перцепција на смртта што ни се ближи.
Сега, тука, во минатото, времето ни се враќа,
и дури кога срцето тиче, уште трага.

Младинска песна, ти работник млад,
така во размав со тврда рака,
расправа бодро работник млад.
А други таму се смеат, но срцето го знае.

Мостот се гради, искрата прска,
и дури кога срцето тиче, уште трага.
Време е да се врати минатото,
и да се живее сега, уште трага.",868,535,1403,3257,8.464323043823242,0.0017255634221173,0.0,0.0,0.0,0.7138196229934692
Блаже Конески,БУРА,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Женски заменки
Прикажување меѓучовечки конфликт
Негативна емоција
Тага
Негативен тон
Зборови поврзани со аудитивна перцепција
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови поврзани со време
Интерпункциски симболи
Оксфордска запирка",Тага на минатото Тука вметни го насловот,"Тага на минатото Тука вметни го насловот

Сега, кога ветерот тихо шепа по листовите,
сум веќе тука, а мене уште го брка минатото.
Тага, тихо ја гушка моето срце,
и дури и сега, јас сум тука, но нема ти.

Песна од давнина, заборавената,
која пак се враќа, несакана,
и ми ја враќа онаа болка,
која никогаш нема да ја заборави срцето.

Жената во огледалото, веќе не е таа,
но сенката на нејзината младост,
сега веќе лежи во темнината,
и никој не ја слуша ниту не ја гледа.

Смртта, тајната тишина,
која ни го зема се што имаме,
и ни оставува само празнина,
каде што уште никој не смее да се смее.

Време, тихо тече, но нема враќање,
и јас сум веќе тука, а ти пак неси.
Оксфордска запирка, ми го делува,
дека сè уште не стигнувам до крајот.

Тага, тихо ја гушка моето срце,
и дури и сега, јас сум тука, но нема ти.",944,452,1396,2981,18.1485652923584,0.0021703868017383,0.0,0.0,0.0,0.7253898978233337
Блаже Конески,СТЕБЛО,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Просоцијално однесување
Бидување љубезен
Зборови за комуникација
Зборови поврзани со меморија
Негативна емоција
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со просторна перцепција
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Тага на минатото,"Тага на минатото

Сега сум тука, веќе сум тука, пак тука,
уште еднаш срцето ми го удира минатото.
Нема враќање, дури и ако сонував,
да се вратам назад, уште еднаш да го допрем.

Мене го следи тагата, невидлива сенка,
која го губи светлиот ден со својот мрак.
Зборови за комуникација се губеа,
заборавеа зборови поврзани со меморија.

Видев ги ѕидините на минатото, темни и празни,
каде што времето стоеше, стоеше и смртта.
Зборови поврзани со просторна перцепција,
се губеа во далечнината, никогаш да не се вратаат.

Тага, тага, уште потешка од смртта,
која го губи срцето, уште еднаш и засекогаш.
Интерпункциски симболи на животот,
се расипуваа во прашања, без одговори.

Сега сум тука, веќе сум тука, пак тука,
уште еднаш срцето ми го удира минатото.
Нема враќање, дури и ако сонував,
да се вратам назад, уште еднаш да го допрем.",951,451,1402,2986,16.62013816833496,0.0054306507297777,0.0,0.0,0.0,0.827629804611206
Блаже Конески,Штурци,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Зборови за комуникација
Увид
Негативна емоција
Тага
Негативен тон
Зборови поврзани со аудитивна перцепција
Зборови поврзани со внимание
Зборови поврзани со смрт
Зборови поврзани со култура
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови поврзани со време
Интерпункциски симболи",Тага на минатото,"Тага на минатото

Сум веќе тука, песна во ветрот тихо,
срцето ми лута, уште го чувствувам него,
како да сега нема, но дури и пак сега,
срцето ми го брка минатото, уште.

Во сенките на спомените, јас сум,
гледајќи ги оние што нема,
но уште ги чувствувам, нивната култура,
нивната љубов, нивната смрт.

Времето тече, но јас сум во сега,
гледајќи ги звуките што сега звучат,
звуците на животот, на смртта,
на љубовта, на тага.

Срцето ми го брка минатото,
и сега ми е тешко, уште тешко,
како да нема ништо,
но дури и пак, срцето ми го брка.

Вистина, животот е занимлива игра,
но тука сум јас, во ова сега,
гледајќи ги сенките на минатото,
и чувствувајќи ја тагата што уште трае.

А во часовите што се смее,
новата бура слушам,
и срцето ми го брка минатото,
уште го чувствувам, дури и пак сега.",935,446,1381,2898,14.196948051452637,0.0024388444158207,0.0,0.0,0.0,0.8433092832565308
Блаже Конески,РУЖА,"Фигуративен јазик
Активен глас
Женски заменки
Просоцијално однесување
Бидување љубезен
Зборови за комуникација
Позитивна емоција
Позитивен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со внимание
Зборови поврзани со привлечност
Зборови кои изразуваат желби
Сексуална содржина
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови поврзани со време
Зборови кои означуваат жени
Интерпункциски симболи",Срцеви Разговори,"Срцеви Разговори

Срцето веќе пее, а душа ми весели,
во минатото сум искажувала желби.
Сега, пак, срцето ми говори тихо,
""уште не, но веќе ти си ми блиско.""

Сегашноста е полно со светлина,
и мириси на смрчка ми го враќаат минатото.
Ти си слободна, остроумна, ненависна,
и срцето ми се восхитува без резерва.

Мене мириси од минатите ми ги враќаат,
сега кога ти си близу, срцето ми го зема.
Жената што ми ја оставаше трага,
сега ми ги враќа сите мои спомени.

Срцето ми мириса на смрчките на татко,
и ми ги враќа спомените од денот кога
со него за првпат бевме смрчки.
Сега, кога мирисаме на смрчка,
срцето ми ми го враќа она што е неспоредливо.

Секој настан има своја миризба,
своја душа — она што не се споредува.
И од разликата рано се умира.
""С# уште не, па сепак веќе"" да.

Би немало свет, ти не би бил,
да не бил различен од се друго, и од моето јас.
Отсега ќе ми треба храброст да,
да се справам со срцеви разговори.",974,503,1477,3275,29.379716873168945,0.0019689330211325,0.0,0.0,0.0,0.8007070422172546
Блаже Конески,ЗА НЕПОЗНАТАТА - ЖЕД,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Тага
Неутрален тон
Зборови поврзани со визуелна перцепција
Зборови кои изразуваат потреби
Зборови поврзани со смрт
Зборови фокусирани на сегашноста
Зборови поврзани со време
Интерпункциски симболи",Срцевиот ултразвук на смртта,"Срцевиот ултразвук на смртта

Срцето сум, песна веќе исплакана,
уште едно тихо утринско сонце,
пак тука, нема уште ниту трага,
дури на работ на смртта стојам.

Сега, кадешто часовите се губеат,
во лабавиот сјај на минатото,
срцето ми чека, чека незаборавно,
и тие зборови кои сега не се слушаат.

Време е, време е, уште една сенка,
која се губи во прашањата на смртта,
и тука сум, нема поврат,
само тишина што го опфаќа срцето.

Интерпункција на моите мисли,
срцевиот ритам на смртта,
нема потреба, само потреба за мир,
и уште една секунда во сегашноста.

Срцето сум, песна веќе исплакана,
и тука сум, дури на крајот на животот,
но срцето ми вели дека сè уште имаме време,
да се спојиме со тишината на смртта.

Сега, кадешто часовите се губеат,
и срцето сум, песна веќе исплакана,
пак тука, нема уште ниту трага,
дури на работ на смртта стојам.",895,464,1359,3355,15.879658699035645,0.001619666004477,0.0,0.0,0.0,0.8202534317970276
Блаже Конески,ПЕСНАТА,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Машки заменки
Просоцијално однесување
Бидување љубезен
Морализирање
Зборови за комуникација
Индикатори за моќ
Говор за постигнување
Негативна емоција
Тага
Негативен тон
Зборови поврзани со аудитивна перцепција
Зборови поврзани со визуелна перцепција
Зборови поврзани со внимание
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови поврзани со време
Повторени зборови
Зборови кои означуваат мажи
Интерпункциски симболи",Срцето на Заборавот,"Срцето на Заборавот

Срцето веќе тихо удира,
мене го слуша, дури и сега,
пак нема збор што може да го врати,
уште еднаш срцето ми го праша.

Нема ден без туга, туку ноќ,
срцето ми го губи времето,
и дури и ако го исклучам,
секој миг е полн со негова трага.

Мене го брка минатото,
уште еднаш ми го брка,
и срцето ми го губи смртта,
заборавејки дека сум жив.

Сега, пак, ми го праша срцето,
нема смисла да се врати,
и дури и ако умре времето,
срцето ми го брка минатото.

Мене го брка минатото,
уште еднаш ми го брка,
и срцето ми го губи смртта,
заборавејки дека сум жив.

Срцето веќе тихо удира,
мене го слуша, дури и сега,
пак нема збор што може да го врати,
уште еднаш срцето ми го праша.

Сега, пак, ми го брка минатото,
нема смисла да се врати,
и дури и ако умре времето,
срцето ми го брка минатото.

Мене го брка минатото,
уште еднаш ми го брка,
и срцето ми го губи смртта,
заборавејки дека сум жив.

Срцето веќе тихо удира,
мене го слуша, дури и сега,
пак нема збор што може да го врати,
уште еднаш срцето ми го праша.

Сега, пак, ми го брка минатото,
нема смисла да се врати,
и дури и ако умре времето,
срцето ми го брка минатото.

Мене го брка минатото,
уште еднаш ми го брка,
и срцето ми го губи смртта,
заборавејки дека сум жив.",1010,693,1703,3729,3.7295901775360094,0.00124873910229,0.0,0.0,0.0,0.7508095502853394
Блаже Конески,Ружа,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Женски заменки
Просоцијално однесување
Бидување љубезен
Зборови за комуникација
Увид
Позитивна емоција
Позитивен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со внимание
Зборови поврзани со привлечност
Зборови поврзани со дом
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови поврзани со време
Интерпункциски симболи
Оксфордска запирка",Срцеви Разговори,"Срцеви Разговори

Срцето ми пее, песна веќе ја имам,
уште тихо, сега, пак тихо го чувствувам.
Дури и нема збор, но срцето ми говори,
срцето е мојот дом, тука сè се спојува.

Мене веќе ми е јасно, уште еднаш го слушам,
срцето, пак, ми вели дека сè уште имам.
Нема потреба од зборови, туку само душа,
срцето е мојот водител, во минатото и сега.

Срцето ми вели: „Нема да се плашиш, за сега,
и дури и ако нема, срцето ќе те води.“
Срцето е мојот дом, тука сè е блиску,
и дури и ако нема, срцето ќе те осмислува.

Срцето ми е водник во овие моменти,
и дури и ако уште еднаш се спојуваме.
Срцето е мојот тек, споен со минатото,
и тука, сега, срцето ми вели: „Нема да се плашиш.“",940,391,1331,2808,14.225799560546877,0.0031009142372604,0.0,0.0,0.0,0.638744592666626
Блаже Конески,ПРОЛЕТ,"Фигуративен јазик
Активен глас
Неутрален тон
Зборови поврзани со визуелна перцепција
Зборови кои изразуваат желби
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Сон на минатото Тука вметни го насловот,"Сон на минатото Тука вметни го насловот

Сон на минатото

Сон на минатото, срцето веќе тиче,
песна тиха, уште ја чувствуваме тиче.
Сега, кога светот брзо се движи,
пак се враќаме на спомените мири.

Сон на минатото, уште го слушаме,
звукот на ветерот, дури го чекаме.
Време минува, но желбите остануваат,
и срцето чека, нема да се откажат.

Сон на минатото, уште го чувствуваме,
светлината на ѕвездите, дури ја држиме.
Интерпункција на животот, знаците ги знаеме,
пак се враќаме на она што го сакаме.

Сон на минатото, уште го чувам,
срцето веќе тиче, нема да се откажам.
Време минува, но спомените остануваат,
и срцето чека, уште го држим светот во рамки.",829,364,1193,2433,12.463094711303713,0.0027313730337852,0.0,0.0,0.0,0.7016650438308716
Блаже Конески,ЛАСТОВИЦИ,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Просоцијално однесување
Зборови за комуникација
Неутрален тон
Зборови поврзани со аудитивна перцепција
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови фокусирани на сегашноста
Зборови поврзани со време
Интерпункциски симболи",Срцеви Разговори,"Срцеви Разговори

Срцето ми це да ми е мил,
колку пепелав, колку клет,
животот мој ти бил.

Жежок, потен ден се свиткал,
над куќите се склопил,
до небо денот се усвитил,
облаците ги стопил.

Молитва ти, срце, занесен,
што веќе нема тишина,
уште се слуша смртниот звук.

А сега болен сум, мене,
наликот в сништа што ми се вкрал,
веселба јасна, веселба јасна,
ил црна мака да би ми дал.

Ил црна мака, само да ѕуни
музика в срце, в бескраен шир,
... но место песна влегува в срце,
некаков смрзнат, безвучен мир.

Ти се губиш печална, зашто
угасна љубов во крвав свет,
наутро болен од сон ме буди,
гарванско јато во стрвен лет.

Шум, почини, немирна душо,
не блуди в приквечер бледна,
во есенска.

Листот е попаднат вeќe,
и ако шум се слуша,
шум е од тага една,
од есенска.

Есенско утро,
урнати селски гробишта,
ни крст - само влажни камари,
и над нив круша горничка –
на ветрот распната –
плаче со сите тајни.",914,476,1390,2534,52.17635345458984,0.004013585592674,0.0,0.0,0.0,0.870314359664917
Блаже Конески,ПЧЕЛАР,"Фигуративен јазик
Активен глас
Увид
Зборови поврзани со меморија
Позитивна емоција
Позитивен тон
Зборови поврзани со визуелна перцепција
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Споменици на минатото,"Споменици на минатото

Споменици на минатото, веќе нема,
но срцето уште го чувал трагите,
пак се враќам на оние денови,
кога сè беше полн со живописни слики.

Сега, кога веќе сум тука, нема враќање,
дури и ако ми се вели дека нема,
сè уште ги чувствувам оние часови,
кога сончевиот светлина ги осветлуваше спомени.

Мене, ми е речено да се сетам,
да ги почитувам оние денови,
кога времето беше полн со радости,
и срцето беше отворен рај.

Споменици на минатото, уште ги носам во длабочините на срцето,
и дури и ако нема, сè уште го чувствувам,
за да останам живо со оние спомени,
и да ги пренесам на сега и на иднината.

Споменици на минатото, пак ти си дел од мене,
и никогаш нема да ти заборави,
за да останам исполнет со увид,
и полно со позитивна емоција.

Споменици на минатото, ти си мојот пат,
и никогаш нема да ти заборави,
за да останам исполнет со живописни слики,
и да ги чувам оние спомени засекогаш.",848,462,1310,3040,17.78183364868164,0.0021404999003989,0.0,0.0,0.0,0.7866213321685791
