author,song_title,styles_to_apply,name_of_new_song,new_song,input_tokens,output_tokens,total_tokens,ms,perplexity,bleu_score,rouge_1,rouge_2,rouge_l,bertscore_f1
Петре М. Андреевски,ПРВИТЕ ПОДАТОЦИ ЗА ДЕНИЦИЈА,,Расцеп во традиција,"Расцеп во традиција

Меѓу пукотини и сокриени вери,
зјапи расцепот, длабок и студен.
Нејзината душа се дели, 
оти пред неа е чеканот и наковалната.

Пред очите ѝ се движат стари слики,
традицијата што ја носи на грб,
и новото што до неа допира,
меѓу двете се мачи, жртва на расцеп.

Мојот татко ми зборуваше
за првите чекори во живот,
за првото што ќе донесе,
но сега пред мене се јавува само пустош.

Фотографски го гледам овој расцеп,
што меѓу минато и иднина стои,
и не знам како да го прекршам,
да ја вратам нејзината целост, нејзината новина.",6884,283,7167,4763,33.58195877075195,0.0013756888566259,0.0,0.0,0.0,0.8486117124557495
Петре М. Андреевски,Тешко мене,,Расцеп помеѓу традициите,"Расцеп помеѓу традициите

Меѓу темни ѕидови се крие нејзиниот жал,
Пред очите нејзини, традицијата расцеп ги сотри.
Пред светот решение нема, оти
Мојот глас се гуши во нејзиниот фотографски мрак.

Расцеп ги дели надежите, го руши патот кон обновата,
Оставајќи ја нејзината душа во тишина да трепери.
Традициите замираат во празнината,
Пред која таа безмолвно стои.

Мојата рака не стигнува да ја бакне,
Да ја извлече од овој пустош среде темните раскрсници.
Оставена е таа сама да ги собира парчињата,
Да го спои барем делот од својот искршен свет.

Во тишина ќе чекам, оти
Меѓу нас расцепот тера да молчиме,
Додека времето не ни даде храброст
Да ги сплотиме повторно сите парчиња.",6884,357,7241,5802,38.03837966918945,0.0008385651648461,0.0,0.0,0.0,0.8374515175819397
Петре М. Андреевски,ПЕСНА ЗА МОЈАТА ПЕСНА,,Под првите сончеви зраци,"Под првите сончеви зраци

Во расцепот на традициите,
меѓу небото и земјата,
се раѓа нова надеж -
нејзиниот фотографски поглед
прв да го улови овој миг,
оти пред неа се распукуваат
граници и предрасуди.
Влегува со своја приказна, 
ја браќа и ја пее,
гради мостови
над расцепите на времето.
Нејзиниот глас одекнува
прв во оваа утрина,
гласот на промената,
кој го буди новиот ден.",6884,209,7093,3618,56.14279174804688,0.0003059511990166,0.0,0.0,0.0,0.6934491395950317
Петре М. Андреевски,ПРВА ИСПОВЕД,,Расцепот на традициите,"Расцепот на традициите

Меѓу фотографските сцени,
Расцепот на традициите се крие,
Нејзините спомени пред неа се скрени,
А пред неа, она што е и она што ние.

Пред неа, времето меѓу пулсира,
Трага за оној прв чекор што ја чини,
Оти нејзиниот пат сега се удира,
Меѓу она што беше и она што ќе биде.

Пред неа, расцепот зјае, барајќи место,
Нејзин дом, нејзина вистина, нејзин дух,
Мојата душа сака да ја зграпчи, барем нешто,
Од она што беше, од она што е сега, од она што ќе биде.",6884,264,7148,4822,19.534330368041992,0.0021960222153112,0.0,0.0,0.0,0.7233140468597412
Петре М. Андреевски,ВТОРО ПИСМО,,Поглед во пукнатина,"Поглед во пукнатина

Во пукнатините на времето,
меѓу традицијата и нејзе,
пред очите на сите
и нам самите,
соединети во еден расцеп,
се крие мојот поглед.

Низ цепката на стварноста,
ја набљудувам нејзината
фотографска слика,
која со сите нијанси
во себе го носи одразот
на нашето битие.

Тука, меѓу поларните спротивности,
и јас сум затворен,
но сепак гледам,
сочувувајќи ја својата сопственост,
своите патишта и она што
ми припаѓа.",6884,233,7117,3303,36.99042892456055,0.00138866922112,0.0,0.0,0.0,0.7511194944381714
Петре М. Андреевски,Има денови,,Расцеп и традиција,"Расцеп и традиција

Меѓу расцепите и традиција
Нејзината душа го бара патот.
Пред неа пукотини се отвораат,
Оти менува се ова недофатно.

Таа стои меѓу два света,
Нејзиниот живот е фотографски запечатен.
Пред себе има одбор,
Мојот прв чекор ме повлекува нанапред.",6884,159,7043,2968,59.92780685424805,0.000825957475847,0.0,0.0,0.0,0.7413743734359741
Петре М. Андреевски,Ко да беше лани,,Расцепот на традициите,"Расцепот на традициите

Меѓу светлото и сенката,
Нејзиниот пат се крши.
Расцепи ги времињата,
Традиции ги разнишува.

Пред неа стои одговор,
Но нејзе ја нема само.
Неа ја бараат очите,
Оти пред неа се расипува.

Мојот поглед тогаш ќе се врати,
На расцепот меѓу вековите.
Традицијата вековна се дели,
Но нејзиниот чекор не попушта.

Фотографски да остане во нејзе,
Сегашноста и иднината заедно.
Пред сè, да ги соедини расцепите,
Меѓу нашето и нејзиното време.",6884,266,7150,4479,28.822057723999023,0.0012217041853252,0.0,0.0,0.0,0.8074325323104858
Петре М. Андреевски,ВО СОБАТА НА ДЕНИЦИЈА,,Расцепени традиции,"Расцепени традиции

Меѓу пукнатини и раскол
Пред мене стојат спротивности,
Нејзиниот свет, мојот свет
Како нерасплетлива клупчина.

Оти да се бродам меѓу тренуците?
Оти да ја бранам нејзината традиција,
Оти да ја пресечам оваа врска?
Мојот расцеп, мојата борба.

Фотографски точен е она што допираат моите очи,
Но душата ми е изгубена меѓу тие дводимензионални слики.
Пред мене стои прв изборот,
Што ќе биде мојот прв чекор?",6884,241,7125,4311,33.492469787597656,0.0003143551431685,0.0,0.0,0.0,0.8239607214927673
Петре М. Андреевски,Тоа таму,,Расцеп меѓу традиции,"Расцеп меѓу традиции

Расцепи пред нас се отвораат,
меѓу традиции што неа кројат.
Нејзина душа кон промени сонува,
пред промените нејзиното битие се бунува.

Меѓу старото и новото, нејзе ја раздираат,
ветрови обичаи и верувања разнесуваат.
Оти нејзиното срце нема мир,
пред изборот што пред неа се расклопува широк.

Фотографски јасни ѝ се патишта многубројни,
но кој ќе го избере ‒ нејзиниот дух е неподвижен.
Пред себе гледа расцеп што ја дели на двое,
а враќање назад ‐ не, нејзе не го доликува.

Мојот глас во неа одекнува, цел свет ја вика,
оти време е да го сокрие старото и нового да ја зграпчи.
Но, традицијата и пред неа стои како стена,
нејзината нерешителност не ја остава сета да се промени.",6884,365,7249,6106,34.905006408691406,0.0032137495759248,0.0,0.0,0.0,0.8069772720336914
Петре М. Андреевски,ОТКАКО ТЕ НЕМА,,Расцеп и традиција,"Расцеп и традиција

Меѓу расцепот и традицијата,
Во нејзините нејзини очи,
Пред мојот поглед се разделуваат.
Оти пред нас се расцепува патот,
Тој што некогаш ни беше многу познат.

Традицијата со нејзините корени,
Се стега во нејзината прегратка,
А расцепот се проширува натаму,
Некаде далеку, во неизвесност.
Пред нас стојат два пата што се расцепуваат,
Избор е сега наш, да одбереме кој.

Фотографски слики на минатото,
Меѓу прстите ни се распаѓаат,
Пред очите ни изчезнуваат.
Времето брзо оди напред,
А ние стоиме неодлучни меѓу два пата.

Расцепот или традицијата,
Тоа е сега прашањето пред нас,
Одбираме ли го непознатото,
Или се враќаме кон познатото?
Изберете, оти времето ве чека!",6884,368,7252,5488,23.759899139404297,0.0011818413655098,0.0,0.0,0.0,0.9088842272758484
Петре М. Андреевски,Првата разделба,,Нов расцеп меѓу нејзините традиции,"Нов расцеп меѓу нејзините традиции

Пред нејзините очи се разјаснува расцепот,
Стар мечтател средбата меѓу нејзините традиции.
Нејзиното срце пред новото скрши со прен состанок,
Меѓу фотографските мисли не може да најде спокој.

Оти ја чекаат нејзините реализми, враќајќи се назад,
Предавајќи ѝ ги впечатоците од минати естетики.
Пред ново што доаѓа таа се плаши, стои во нерешителност,
Мојата мила оклева, загубена во сопствените рефлексии.

Пред да ги разбере новите реалности,
Нејзините стари навики ја теготат.
Оти таа сака да ја почитува својата траедиција,
Но и нови фотографски мигови ја привлекуваат.

Во судирот на старото и новото,
Нејзиното срце пати и се дели,
Не знае кој пат прв да го избере,
Меѓу расцепите на нејзините традиции.",6884,375,7259,6117,25.842504501342773,0.0069225278436108,0.0,0.0,0.0,0.7572668790817261
Петре М. Андреевски,Проштенски поклади,,Пред нејзиниот расцеп,"Пред нејзиниот расцеп

Сред традиција на хармонија,
расцеп се јави, тивок и глув.
Меѓу нејзините корени
впиваше се, како темен плав.

Тој што пред неа застана,
зборуваше со нејзината душа.
Пред нејзините очи,
расцепот ја изглодаше.

Но тој знаеше, оти
таа силна ќе остане.
Пред нејзината снага,
заколебаниот расцеп ќе пропадне.

Бранови на промени ќе дојдат,
пред нејзиниот фотографски лик.
Нејзиниот прв, неразделен,
ликот ќе го одбрани од секој расцеп.",6884,265,7149,4014,24.334754943847656,0.0026484546709149,0.0,0.0,0.0,0.7434450387954712
Петре М. Андреевски,До кога,,Расцепот,"Расцепот

Во нејзините очи - расцеп,
Традицијата се дели и расипува.
Меѓу светот и нејзината душа,
Пред неа стои нејзиниот мој расцеп.

Оти не умее да ги поправи,
Пред нов расцеп таа застанува.
Фотографски во меморијата се вреза,
Првиот расцеп што ја разделува.

Расцепот што се шири во нејзината јутарна тишина,
Што ја оставил сама, во себе скриена.
Мојата ljubov не може да оправи,
Ни да го залечи нејзиниот прв расцеп.",6884,237,7121,4026,30.09820938110352,0.0041624201181368,0.0,0.0,0.0,0.8387052416801453
Петре М. Андреевски,Сеќавање,,Расцеп меѓу традицијата,"Расцеп меѓу традицијата

Меѓу расцепите што на земјата се пукаат,
Нејзиниот пат низ традициите се губи.
Пред нејзиното срце, борбата се разгорува,
Оти нејзиниот мој свет од неа ме дели.

Фотографски слики на пречките пред неа,
Нејзиниот прв скок назад го враќаат.
Меѓу светот што таа сака и овој што ја чека,
Нејзините избори на крај ја доведуваат.

Пред предизвиците што пред неа се јавуваат,
Нејзината борба е тешка и долга.
Меѓу традицијата што ја нема и онаа што ја сака,
Нејзиниот расцеп на нејзиниот пат долго ќе се жигосува.",6884,295,7179,5188,17.698326110839844,4.994776273945841e-05,0.0,0.0,0.0,0.7218164205551147
Петре М. Андреевски,ТИ И ЈАС,,Нејзиниот расцеп,"Нејзиниот расцеп

Меѓу традициите, нејзиниот расцеп се јавил,
Пред нас сета нејзина меланхолија се објавил.
Оти, мојот поглед врз неа сè уште трае,
Тој нејзините јадови ведро ги прифаќа.

Пред нас се наоѓа нејзината фотографска душа,
Што за мир и единство тивко ни прошепотува.
Нејзината болка во стихови да ја влеам,
Оти, само нејзината целина ме грее.",6884,208,7092,4106,29.25843811035156,0.000985995705349,0.0,0.0,0.0,0.7677934765815735
Петре М. Андреевски,ИЗЛЕТ,,Прв чекор за нов расцеп,"Прв чекор за нов расцеп

Пред нејзини очи се јавува,
Меѓу традиции и бело платно,
Расцеп во кој нејзиниот пат се губи,
Оти пред нова судбина стои.

Крачка по крачка, чекор по чекор,
Гради нова нишка, нов текстил,
Моја любов е прва во ова поле,
Каде фотографски, се раѓа нова самост.",6884,173,7057,3217,47.59950256347656,7.541643484555256e-06,0.0,0.0,0.0,0.6897696852684021
Петре М. Андреевски,Летување,,Расцепи на традицијата,"Расцепи на традицијата

Меѓу нејзините расцепи,
Пред традициите нова, 
Оти мојот збор пробива
Низ нови пукотини што се штрекаат.

Во првиот раскол те бараше,
Меѓу неа и нејзините сенки,
Пред да те пристигне лампата
Што фрла светлина и длабоки сенки.

Фотографски, неа ја гледав,
Откако зборот се расцепи,
Оваа нова поезија ти се нуди,
Мојот прв стих да ти биде.",6884,215,7099,3987,45.474002838134766,0.0008452124809658,0.0,0.0,0.0,0.7975740432739258
Петре М. Андреевски,Како ќе го најдеш Ристо Шишков,,Расцеп на традициите,"Расцеп на традициите

Меѓу нејзините корени, длабок расцеп се јави,
Традицијата се коле, нејзината душа е плави.
Пред неа, што да стори, не знае каде да се крие,
Оти чувства и верувања меѓу себе се разбие.

Мојот поглед ја следи низ палежот на стариот свет,
Една нејзина нога во минатото, а другата во новиот ред.
Нејзините чекори се колебливи, оптеретени од бремето,
Меѓу светот на нејзините татковци и оној што доаѓа, расцепот е нејзиното време.

Фотографски, видот на нејзината борба се отпечатува,
Но, расцепот е длабок, а надежта за помирување малку се чува.
Коренот пука, а таа што некогаш беше цврста,
Сега меѓу традицијата и современоста се губи.",6884,327,7211,4967,26.615312576293945,0.0024628846031083,0.0,0.0,0.0,0.7476283311843872
Петре М. Андреевски,Кукавица,,Расцеп на традицијата,"Расцеп на традицијата

Меѓу нејзините традиции,
Се роди расцеп што разделува.
Пред нејзините очи, 
Тензијата расте, а единството се губи.

Оти, пред фотографскиот поглед,
Се крие вистината меѓу нејзините редови.
Мојата душа ја болат нејзините ранети нијанси,
Пред кои првиот чекор кон заздравување е невозможен.

Но, мојот прв чекор ќе биде да ја сплотам,
Да ја обединам, да ја вратам во првобитните клетки.
Бидејќи мојата рака ќе ја протегне кон неа,
За да го поврати нејзиниот расцепен дух.",6884,270,7154,4299,22.10917854309082,0.0023471465019046,0.0,0.0,0.0,0.7461214065551758
Кочо Рацин,Проштавање,,Градот над градовите,"Градот над градовите

Над полето се раѓа ден,
Златни зраци зад листовите.
Над селата се издига ред
Раскошен град - срце на градовите.

Над нив прелетуваат птици,
Што нишаат ленти во своите гради,
А ветрот сневесник над куќите
Многу тајни носи во своите бради.

Во градот срцето на животот бие,
Над него се издига ред на векови.
Над сè преовладува идеја виша,
Што ги спојува даровите божји.

Над сите височини се издига
Грижливо чуван нов ден,
Над сè надмоќно се подига
Животот во овој град голем.",13463,248,13711,4317,40.62971496582031,0.0007627149823913,0.0,0.0,0.0,0.6762822866439819
