author,song_title,styles_to_apply,name_of_new_song,new_song,input_tokens,output_tokens,total_tokens,ms,perplexity,bleu_score,rouge_1,rouge_2,rouge_l,bertscore_f1
Блаже Конески,Езеро,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Увид
Негативна емоција
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи
Оксфордска запирка",ТАГАТА НА МИНАТОТ,"ТАГАТА НА МИНАТОТ

Сум веќе тука, сега, пак во сенката на спомените,
каде срцето ми лута, мене го брка уште минатото.
Нема утре, туку само долгите улици на спомени,
дури и ѕвездите се слепи за мојата тага.

Од ден на ден, јас го гледам сонот на уште,
кој се расипна, дури и времето не може да го излечи.
Океанот на миналите денови, полн со смрт и тишина,
каде што секој збор е вечен погреб на надевањето.

Сега, кога ѕвездите се слепи за мојата тага,
и срцето ми лута како ветерот на пустина,
сè уште го чувствувам неговиот ветер на смртта,
и дури и во тишината, звукот на неговото отсуство.

Оксфордската запирка ми го делува бремето на минатото,
каде што негативниот тон се стега околу моето срце,
и јас сум веќе тука, сега, пак во сенката на спомените,
каде што тагата е единствената правда што останува.",624,424,1048,2942,26.874963760375977,0.0025525802651082,0.0,0.0,0.0,0.6880367994308472
Блаже Конески,ДЕТЕ ЗАСПАНО КРАЈ ЕЗЕРО,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Увид
Неутрален тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Интерпункциски симболи",СОНОТ НА ПОЕЗИЈАТА,"СОНОТ НА ПОЕЗИЈАТА

Сонот веќе го исплива срцето,
песна што ми се шепа уште сега,
пак го брка светот во тишината,
нема граници на овие мигли.

Сонот ми го исполнува дури и сенките,
светлината на очите ми ги губи границите,
срцето ми брзи зборови ги испушта,
мене веќе ми го зема во своите раце.

Визуелна перцепција на смртта,
светот станува празна слика,
но сонот ми го враќа светлото,
и ми дава сила да продолжам.

Сонот нема да го остави срцето,
туку ќе го носи во секој чекор,
уште сега, пак вечно,
песната на смртта вечно трае.",576,308,884,2209,28.5710391998291,0.0031649808500276,0.0,0.0,0.0,0.6958235502243042
Блаже Конески,Куманово,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Машки заменки
Зборови за комуникација
Бидување несигурен/колеблив
Негативна емоција
Тага
Негативен тон
Зборови кои изразуваат потреби
Зборови кои изразуваат желби
Зборови поврзани со храна или јадење
Зборови поврзани со култура
Зборови фокусирани на минатото
Зборови фокусирани на иднината
Зборови поврзани со време
Интерпункциски симболи",Тага на минатото,"Тага на минатото

Сум тука, сега, пак во сенките на спомените,
Дури и срцето ми веќе почина во тишината.
Мене уште го колне она што нема,
Колку често ми требаше да има.

Зборови за комуникација, но тие се губеа во ветерот,
Бидување несигурен, колеблив како ветерот.
Негативна емоција, тага, јас сум цело време во тага,
Негован негативен тон, уште ми е тешко да се излезе од оваа празнина.

Зборови кои изразуваат потреби, но тие не се исполнети,
Зборови кои изразуваат желби, но тие остануваат недостижни.
Зборови поврзани со храна или јадење, но тие не ме хранат,
Зборови поврзани со култура, но тие не ме утешуваат.

Зборови фокусирани на минатото, тие се мојот единствен пријател,
Зборови фокусирани на иднината, но тие се далечни и недосежни.
Зборови поврзани со време, тие продолжуваат да течат,
Интерпункциски симболи, тие се мојот единствен говор.

Сум тука, сега, пак во сенките на спомените,
Дури и срцето ми веќе почина во тишината.
Мене уште го колне она што нема,
Колку често ми требаше да има.",664,505,1169,3145,13.68852710723877,0.0044075277284302,0.0,0.0,0.0,0.7673994302749634
Блаже Конески,Татковина,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Машки заменки
Просоцијално однесување
Увид
Неутрален тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со просторна перцепција
Зборови поврзани со смрт
Зборови поврзани со дом
Зборови поврзани со култура
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи
Оксфордска запирка",Споменици на срцеви траги,"Споменици на срцеви траги

Споменици на срцеви траги, веќе сум тука,
песна што се раѓа од тишината на минатото.
Сега, пак, нема прашања, само спомени,
дури и најдлабоките исказуваат тишина.

Мене, срцето ми го води овој пат,
просоцијално се врти во ритми на домот.
Увидот ми го открива секој долг ден,
и со него стилот на културата што ни го остави.

Време е, уште еднаш да се вратиме назад,
да го почувствуваме мирот на домот.
Зборови поврзани со визуелна перцепција,
и со просторна перцепција, ни ги укажуваат патиштата на смрт.

Споменици на срцеви траги, веќе сум тука,
песна што се раѓа од тишината на минатото.
Сега, пак, нема прашања, само спомени,
дури и најдлабоките исказуваат тишина.

Мене, срцето ми го води овој пат,
просоцијално се врти во ритми на домот.
Увидот ми го открива секој долг ден,
и со него стилот на културата што ни го остави.

Време е, уште еднаш да се вратиме назад,
да го почувствуваме мирот на домот.
Зборови поврзани со визуелна перцепција,
и со просторна перцепција, ни ги укажуваат патиштата на смрт.

Споменици на срцеви траги, веќе сум тука,
песна што се раѓа од тишината на минатото.
Сега, пак, нема прашања, само спомени,
дури и најдлабоките исказуваат тишина.

Мене, срцето ми го води овој пат,
просоцијално се врти во ритми на домот.
Увидот ми го открива секој долг ден,
и со него стилот на културата што ни го остави.

Време е, уште еднаш да се вратиме назад,
да го почувствуваме мирот на домот.
Зборови поврзани со визуелна перцепција,
и со просторна перцепција, ни ги укажуваат патиштата на смрт.",637,789,1426,4241,6.154177188873291,0.0014436229287204,0.0,0.0,0.0,0.7786434888839722
Блаже Конески,2.,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Позитивна емоција
Негативна емоција
Зборови поврзани со визуелна перцепција
Зборови поврзани со просторна перцепција
Зборови поврзани со перцепција на движење
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови поврзани со време
Повторени зборови
Интерпункциски симболи
Издолжени зборови",Споменици на срце,"Споменици на срце

Споменици на срце, ти веќе ми си дел,
од ден на ден, од час на час, мислите ми ги дел.
Сега, кога сум под небото, срцето ми го бреме,
ти си ми спомен, ти си ми сон, ти си ми креме.

Пак се враќам на патеки, уште ги знам тие стапки,
и срцето ми брзи, брзи, како ветер ги фаќа.
Нема уште тишина, туку звук на брзи чекор,
и срцето ми го бреме, ти си ми дел од кор.

Време мине, но споменот трае, дури и кога сум сè уште,
ти си ми сон, ти си ми дел, споменици на срце.
Позитивна светлина, негативни сенки,
ти си ми дел, споменици на срце, уште и уште.

Зборови поврзани со визуелна перцепција, ти си ми дел,
срцето ми го бреме, ти си ми сон, споменици на срце.
Зборови поврзани со просторна перцепција, ти си ми дел,
срцето ми го бреме, ти си ми сон, споменици на срце.

Зборови поврзани со перцепција на движење, ти си ми дел,
срцето ми го бреме, ти си ми сон, споменици на срце.
Зборови поврзани со смрт, ти си ми дел, дури и кога сум сè уште,
срцето ми го бреме, ти си ми сон, споменици на срце.

Зборови фокусирани на минатото, ти си ми дел,
срцето ми го бреме, ти си ми сон, споменици на срце.
Зборови фокусирани на сегашноста, ти си ми дел,
срцето ми го бреме, ти си ми сон, споменици на срце.

Зборови поврзани со време, ти си ми дел, дури и кога сум сè уште,
срцето ми го бреме, ти си ми сон, споменици на срце.
Повторени зборови, ти си ми дел, споменици на срце,
срцето ми го бреме, ти си ми сон, споменици на срце.

Интерпункциски симболи, ти си ми дел, споменици на срце,
срцето ми го бреме, ти си ми сон, споменици на срце.
Издолжени зборови, споменици на срце, ти си ми дел,
срцето ми го бреме, ти си ми сон, споменици на срце.",1134,902,2036,4231,2.838752269744873,0.0010751631816201,0.0,0.0,0.0,0.5866396427154541
Блаже Конески,НОЖ,"Фигуративен јазик
Активен глас
Машки заменки
Просоцијално однесување
Морализирање
Зборови за комуникација
Индикатори за моќ
Говор за постигнување
Увид
Зборови поврзани со меморија
Негативна емоција
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови кои изразуваат потреби
Зборови поврзани со смрт
Зборови поврзани со култура
Зборови фокусирани на минатото
Зборови поврзани со време
Зборови кои означуваат мажи
Интерпункциски симболи",Срцеви Тајни,"Срцеви Тајни

Срцеви Тајни

Сум тука, песна што веќе почна,
Сега ти си пред мене, пак нема да се откажа.
Дури и срцето ми веќе знае,
Мене ти си уште единствено прашање.

Секој ден ми го носиш во умот,
Каде ти си, таму е мојот свет.
Моќта на нашата врска е неверојатна,
Говорим со срце, ти си мојот единствен вет.

Тага ме опкружува, но ти си светлина,
Негативниот тон веќе не ми го држи.
Видел си го моето лице, дури и во сон,
Ти си дел од мојата култура, мината и сегашност.

Време ми го споделивме, споделивме спомени,
Машкиот јазик на нашата љубов е искрен.
Срцето ми веќе знае, ти си мојот единствен сон,
Секој ден ти си повеќе, уште повеќе ми станав блиску.

Сега сум тука, песна што веќе почна,
Срцеви тајни, ти си мојот единствен вет.",713,412,1125,2787,16.308626174926758,0.0047042906649669,0.0,0.0,0.0,0.5296511054039001
Блаже Конески,ПЕСНА ЗА ЖИВОТОТ,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Антисоцијално однесување
Прикажување меѓучовечки конфликт
Зборови за комуникација
Индикатори за моќ
Бидување несигурен/колеблив
Негативна емоција
Лутинa
Пцовки
Негативен тон
Зборови поврзани со аудитивна перцепција
Зборови поврзани со визуелна перцепција
Зборови кои изразуваат потреби
Зборови кои изразуваат недостаток
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови поврзани со време
Интерпункциски симболи
Издолжени зборови",Мракот на Несигурноста,"Мракот на Несигурноста

Сум веќе тука, но сега не знам
дали срцето ми слуша
или пак се откажува.
Нема мир, дури и во светлината
на овие денови исполнети со лутина.

Мене го колебнува секој збор
кој ми доаѓа од тишината,
и мислите се врати назад,
каде што недостатокот е смрт
и минатото се враќа за да ни удри.

Изгледа како да ние
се бориме со силите што не ги разбираме,
а сега лутината го губи срцето,
пцовките се густо исплакнати,
и ние стоиме во сенката на негативниот тон.

Слушам звукови што се губеат
во далечина, нивната перцепција
е ослабена од минатото,
но уште се слушаат овие зборови
кои ни ги повикуваат назад.

Визуелно гледам како сенките
се стеснуваат, губејќи се во темнината,
и срцето ми почнува да се тресе,
затоа што нема утре,
туку само минатото што сега
се враќа за да ни удри во лице.

Сум веќе тука, но сега не знам
дали срцето ми ќе се врати,
или пак ќе остане во сенките на несигуреното.",649,493,1142,3480,30.27305603027344,0.0016817046488517,0.0,0.0,0.0,0.7275418043136597
Блаже Конески,РЕКА,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Индикатори за моќ
Позитивна емоција
Позитивен тон
Зборови поврзани со визуелна перцепција
Зборови фокусирани на сегашноста
Зборови поврзани со време
Интерпункциски симболи",Срцеви Разговори,"Срцеви Разговори

Срцето веќе пее, нема тишина,
срцето ми го шепа сегашниот ветер.
Пак се враќаме, уште еднаш,
да го исполниме денот со светлина.

Срцето ми го шепа дури и најоддалечените спомени,
срцето мене го води во сончевиот рај.
Нема потреба да се чека,
сега срцето веќе го знае.

Срцето ми го шепа уште еднаш,
да го освежим она што е заборавено.
Срцето нема да се откаже,
срцето пак ќе пронајде пат.

Срцето ми го шепа дури и најтемните часови,
срцето мене ми го даде најсилниот знак.
Нема потреба да се плаши,
сега срцето веќе го знае.

Срцето веќе пее, нема тишина,
срцето ми го шепа сегашниот ветер.
Пак се враќаме, уште еднаш,
да го исполниме денот со светлина.",593,388,981,2480,8.838480949401855,0.0021404091206731,0.0,0.0,0.0,0.6294097900390625
Блаже Конески,МОЛИТВА,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Машки заменки
Женски заменки
Прикажување меѓучовечки конфликт
Зборови за комуникација
Бидување несигурен/колеблив
Негативна емоција
Тага
Негативен тон
Зборови поврзани со аудитивна перцепција
Зборови поврзани со визуелна перцепција
Зборови кои изразуваат потреби
Зборови кои изразуваат желби
Зборови кои изразуваат недостаток
Зборови кои изразуваат болест
Зборови поврзани со ментално здравје
Зборови поврзани со смрт
Зборови поврзани со религија
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",ТАГАТА НА ПАТИШТЕ,"ТАГАТА НА ПАТИШТЕ

Сум, песна, веќе тука, сега во тишината,
пак слушам уште една празнина.
Нема збор, дури и срцето не ми го врати,
мене веќе го опфати тагата.

Тука, каде што ветерот често го губи својот курс,
и звукот на чекорите веќе исчезна.
Фрагменти од реченици, долго, долго чекајќи,
да се врати она што е изгубено.

Ако имаше некаде желба, сега нема,
колеблив сум, полни со негативна емоција.
Тага ми ја пушта во душата,
и јас летаам во минатото.

Слушам звукови, но ништо не ми го враќа вербата,
визуелни перцепции веќе не ми ги враќаат силите.
Моите потреби се остарени,
и желбите се исчезнаа како светлина.

Недостатокот на смисла ми го прави животот тежок,
болест ми ја гушеше душата.
Менталното здравје веќе не е она што беше,
и смртта веќе ми е блиска.

Во религијата барав одговори,
но дури и таму немаше утешување.
Интерпункциски симболи веќе не ми ги врзуваат зборовите,
сум, песна, веќе тука, сега во тишината.

Пак слушам уште една празнина,
и мислите ми се враќаат на минатото.
Сега, тука, веќе, пак, нема, дури,
срцето е празно, а душата е болна.",689,597,1286,3899,22.77908134460449,0.0043022057883941,0.0,0.0,0.0,0.8097289800643921
Блаже Конески,Спомен по многу години,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Машки заменки
Зборови за комуникација
Зборови поврзани со меморија
Негативна емоција
Тага
Негативен тон
Зборови поврзани со смрт
Зборови поврзани со култура
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови поврзани со време
Интерпункциски симболи
Оксфордска запирка
Броеви",ТАГА НА МИНАТОТО,"ТАГА НА МИНАТОТО

Тука сум, песна веќе родена,
од срцето што уште го помни.
Сега, пак, тихо ми го шепа,
нема веќе она што беше.

Дури и ѕвездите се слекоти,
а мене ги брка споменот.
Зборови за комуникација,
сега веќе ни се туѓи.

Тага го опфати срцето,
и смртта го зема она што беше.
Културата уште живее во спомени,
но времето минува, не враќа.

Оксфордска запирка, тука е моментот,
броеви на часовниците текат.
Сега и минатото се спојува,
и ние сме дел од она што нема.

Тука сум, песна веќе родена,
од срцето што уште го помни.
Сега, пак, тихо ми го шепа,
нема веќе она што беше.",632,340,972,2126,17.54172706604004,0.0031079186109816,0.0,0.0,0.0,0.6051574945449829
Блаже Конески,УРНАТИНА,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Увид
Неутрален тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Интерпункциски симболи",Сон на веченото,"Сон на веченото

Сонот сум веќе го слушнал,
песна тиха, веќе ми ја знам.
Срцето пак лута, нема мир,
дури во сенките уште го чекам.

Светлината сега веќе исчезна,
пак се враќа, но нема трага.
Визуелна перцепција, сон ми го зема,
смртта близу, но сè уште нема.

Интерпункциски симболи, тихо,
како да ми ги земаат духовите.
Сонот на веченото, срцето ми трепери,
уште еднаш, нема утрински светлини.

Сонот сум веќе го слушнал,
песна тиха, веќе ми ја знам.
Срцето пак лута, нема мир,
дури во сенките уште го чекам.",492,305,797,2014,18.488582611083984,0.0024170459303868,0.0,0.0,0.0,0.449341744184494
Блаже Конески,КРУША ДИВЈАЧКА,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Увид
Негативна емоција
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови кои изразуваат недостаток
Зборови поврзани со смрт
Зборови поврзани со дом
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Тага на минатото,"Тага на минатото

Сум веќе тука, сега, пак во сенките на минатото,
уште еднаш слушам тихо, нема збор што да го кажам.
Дури и срцето ми се стеснува, мене го опседнува
срцето што немаше, домот што го заборави.
Време мине, но траги од уште тука остануваат,
светот е голем, но сенките на домот немаат.

Очите ми се полни со светлини на минатото,
но нема враќање, дури и смртта нема да го врати.
Визуелни спомени, уште тука, но нема враќање,
срцето пак лута, траејќи во сенките на минатото.

Тага ме опседнува, нема утре, само веќе,
уште една песна за она што нема,
домот е празна прашка, минатото е смрт,
но срцето пак лута, траејќи во сенките на минатото.",536,364,900,2544,20.63295555114746,0.0042812363033409,0.0,0.0,0.0,0.4471129775047302
Блаже Конески,РАЗГОВОР,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Машки заменки
Женски заменки
Просоцијално однесување
Бидување љубезен
Прикажување меѓучовечки конфликт
Морализирање
Зборови за комуникација
Увид
Негативна емоција
Тага
Негативен тон
Зборови кои изразуваат потреби
Зборови кои изразуваат недостаток
Зборови поврзани со смрт
Зборови-полнители (filler words)
Зборови фокусирани на минатото
Зборови поврзани со време
Зборови кои означуваат семејство
Зборови кои означуваат мажи
Зборови кои означуваат жени
Интерпункциски симболи
Оксфордска запирка",Срцеви Таги,"Срцеви Таги

Срцето сум го исполнило со веќе губење,
сега пак ти си ми го оставило во прашање.
Нема веќе радост, дури и сонот е празан,
уште ми го зема срцето, уште ми го зема чаша.

Мене го пушта во темнина, туку нема светлина,
тагата веќе го губи срцето, сега пак ти си го направи.
Межусебниот конфликт е морално прашање,
каде срцето веќе не знае што да прави.

Зборови за комуникација се губеа во ветрот,
увидот веќе не го наоѓа патот.
Негативната емоција го опседнува секој ден,
тагата е единствена присутност што останува.

Нема потреба, дури и љубовта е недостаток,
смртта е единственото што го остави.
Зборови поврзани со време се губеа во минатото,
семејството е празна празнина што го остави.

Машкиот глас се губи во тишината,
женскиот е празна празнина што го остави.
Интерпункциски симболи се губеа во прашање,
Оксфордската запирка е празна празнина што го остави.

Срцеви таги, тука сум го исполнил со веќе,
сега пак ти си го остави во прашање.",701,504,1205,3303,18.94276428222656,0.0039515651316267,0.0,0.0,0.0,0.5616489052772522
Блаже Конески,Вепар,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Машки заменки
Антисоцијално однесување
Прикажување меѓучовечки конфликт
Индикатори за моќ
Негативна емоција
Лутинa
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови поврзани со време
Зборови кои означуваат мажи
Интерпункциски симболи",Смртта на срцето,"Смртта на срцето

Смртта на срцето веќе е близу,
пак ми го удира, тука, сега,
нема веќе радост, дури тишина,
срцето ми го губи трагите на љубов.

Мене го опкружува мракот,
уште еднаш го слушам неговиот плач,
антисоцијално се оддалечуваме,
меѓучовечки конфликт се интензивира.

Моќта ми се губи, лутината расте,
негативната емоција се шири,
срцето ми го губи светлината,
и јас сум само сенка на минатото.

Време е да се спомене смртта,
да се почитне она што е исчезнато,
срцето ми веќе не е мое,
сум само дел од минатото.

Машките заменки се губеат во тишината,
интерпункциски симболи немаат значење,
срцето веќе е мртво, туку само спомен,
и јас сум дел од неговиот траг.",643,369,1012,2543,28.11853408813477,0.002737975472492,0.0,0.0,0.0,0.5137268304824829
Блаже Конески,СНЕГ,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Негативна емоција
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови поврзани со дом
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи
Оксфордска запирка",Тага на минатото,"Тага на минатото

Сум тука, веќе срцето ми го губи трагите,
пак се враќам кон домот, но нема веќе светлини.
Дури и сега, уште една песна,
која го опишува она што нема.

Мене го фаќа тагата, сенките на минатото,
визуелна перцепција на смртта што се ближи.
Временските стрели веќе минале,
но нивниот ултиматум сè уште е исполнет.

„Сега, мислим ти, нема враќање,
домот е прашен, празнината е единствена гостопримцинка.“
Оксфордска запирка во срцето,
каде што се кријат спомените на минатото.

„Уште еднаш, сум тука, но нема веќе ништо,
срцето ми испушта последната драма,
и ти, ми го зема она што беше,
но сега, нема враќање, туку само тага.“",603,359,962,2497,34.299407958984375,0.0049939802716592,0.0,0.0,0.0,0.4837455749511719
Блаже Конески,СЛУЖБА,"Фигуративен јазик
Активен глас
Женски заменки
Просоцијално однесување
Бидување љубезен
Зборови за комуникација
Позитивна емоција
Позитивен тон
Зборови кои изразуваат потреби
Зборови кои изразуваат желби
Зборови фокусирани на сегашноста
Зборови кои означуваат жени
Интерпункциски симболи",Срцеви Разговори,"Срцеви Разговори

Срцеви разговори, веќе сум тука,
Песна ти пеам, сега, пак и уште.
Нема празни зборови, туку искрени,
Дури и најмал звук е полно со значење.

Мене срцето ми вели, уште една песна,
Пак ти ја нуам, дури и ако нема одговор.
Желбите ми се искрени, уште еднаш,
Сега ти ги откривам, срцеви разговори.

Нема потреба за празни зборови,
Тука сум јас, со срцето полно од љубов.
Жената во мене веќе ти го знае,
Пак ти го повторувам, дури и ако нема звук.

Срцеви разговори, веќе сум тука,
Песна ти пеам, сега, пак и уште.
Нема празни зборови, туку искрени,
Дури и најмал звук е полно со значење.

Мене срцето ми вели, уште една песна,
Пак ти ја нуам, дури и ако нема одговор.
Желбите ми се искрени, уште еднаш,
Сега ти ги откривам, срцеви разговори.

Тука сум јас, со срцето полно од љубов,
Пак ти го повторувам, дури и ако нема звук.
Срцеви разговори, веќе сум тука,
Песна ти пеам, сега, пак и уште.",564,503,1067,2940,5.448375225067139,0.0016919282482641,0.0,0.0,0.0,0.6315985321998596
Блаже Конески,КОЛУМБО,"Фигуративен јазик
Активен глас
Машки заменки
Увид
Зборови поврзани со меморија
Негативна емоција
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови кои изразуваат потреби
Зборови кои изразуваат желби
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",ТАГА НА МИНАТОТ,"ТАГА НА МИНАТОТ

Сум тука, песна веќе почна,
срцето ми веќе го зна,
уште се споменува она,
каде што нема веќе она.

Тука сум, пак ми го врати,
нема веќе она чекор,
дури и спомените горт,
каде што ти беше близок.

Тага ми ја носат очите,
визуелна перцепција силна,
каде што ми ти беше силна,
а сега нема веќе ни ти.

Тука сум, уште ми треба,
да го врати она што ми ти,
но сега нема веќе нити,
срцето ми е празнина.

Тага ми ја пушта времето,
минатото веќе ми го зна,
уште се споменува она,
каде што нема веќе она.

Сега сум тука, песна веќе,
срцето ми е празнина,
уште се споменува она,
каде што нема веќе она.",680,358,1038,2264,10.957541465759276,0.0052061155611876,0.0,0.0,0.0,0.4742230176925659
Блаже Конески,УСПИВАЊЕ НА БОЛНО ДЕТЕ,"Фигуративен јазик
Активен глас
Машки заменки
Женски заменки
Просоцијално однесување
Бидување љубезен
Морализирање
Зборови за комуникација
Бидување несигурен/колеблив
Негативна емоција
Анксиозност
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови кои изразуваат потреби
Зборови кои изразуваат болест
Зборови кои изразуваат здравје
Зборови поврзани со дом
Зборови поврзани со религија
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови поврзани со време
Зборови кои означуваат мажи
Зборови кои означуваат жени
Интерпункциски симболи",Срцеви Разговори,"Срцеви Разговори

Срцето ми веќе говори, песна што сега тиче,
Па слушај, пријател, дури и нема уште време да чека.
Машкиот јазик колебне, женскиот срце ми го стиска,
Просоцијално се однесувам, но срцето ми е несигурен ритма.

Анксиозноста ми ја губи смелост, но дури и така,
Моето срце ми вели: „Нема потреба да се плашиш така“.
Визуелна перцепција на болест, но здравјето ми го врати мирот,
Домот е тука, религијата ми даде силна верност.

Минува времето, сега срцето ми го зема текот,
Жената што ми ја љуби, мажот што ми го брани домот.
Интерпункциски симболи ги користам за да ти го кажам,
Срцевиот разговор е тука, нема потреба да се чека.

Срцето ми веќе говори, песна што сега тиче,
Па слушај, пријател, дури и нема уште време да чека.
Машкиот јазик колебне, женскиот срце ми го стиска,
Просоцијално се однесувам, но срцето ми е несигурен ритма.",769,466,1235,3053,14.258098602294922,0.0019261183364521,0.0,0.0,0.0,0.6870124340057373
Блаже Конески,РАМНИНА,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Машки заменки
Женски заменки
Просоцијално однесување
Бидување љубезен
Прикажување меѓучовечки конфликт
Зборови за комуникација
Бидување несигурен/колеблив
Негативна емоција
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со привлечност
Зборови кои изразуваат потреби
Зборови кои изразуваат желби
Зборови кои изразуваат недостаток
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови поврзани со време
Зборови кои означуваат жени
Интерпункциски симболи",Тага на минатото,"Тага на минатото

Сега, кога сум сам со срцето што веќе не удира,
поминатото се враќа, колку уште ми го брка.
Пак ми се враќајќи, спомените како сенки,
кои нема да ги изгубиш, дури и ако сега сакаш да ги заборави.

Ти си песна, ти си спомен, ти си она што нема,
но сепак се чуствуваш како дел од мене, како недостиг.
Мене срцето ми колебне, колку е тешко да се живее,
кога минатото е блиску, но уште поблиску е тагата.

Жената која немаше, но секој ден ја мислив,
колку бев сигурен дека ја сакав, а сега сум несигuren.
Негативната емоција се шири, како дага што никогаш не исчезнува,
и ми го зема срцето, го врти, го врти, го врти.

Видов зборови поврзани со привлечност, но немаше ниту една,
колку бев желлив, колку бев потребен, но сега сум празна празнина.
Зборови кои изразуваат недостаток, сега ги исполнуваат моите мисли,
и ми ги земаат силите, ми ги земаат силите, ми ги земаат силите.

Смртта е блиска, минатото е тука, сега сум во минатото,
време што нема да се врати, време што ми го зема срцето.
Жените се оддалечуваат, но ти си уште тука, ти си спомен,
и ми го земаат срцето, ми го земаат срцето, ми го земаат срцето.

Интерпункциски симболи се губеат, мислите се губеат,
но спомените остануваат, како дага што никогаш не исчезнува.
Сега сум тука, срцето ми колебне, колку е тешко да се живее,
кога минатото е блиску, но уште поблиску е тагата.",955,717,1672,4488,16.701139450073242,0.0026370468329932,0.0,0.0,0.0,0.6003985404968262
